misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
[ধ],{প,p,,এ,1,,
,প,p,,প,1,,
,-,-,,থ্,1,,
,|,|,,,0,,
,ম,m,,গে,1,,
,প,p,,ছে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,কো,1,,
,-ম,-m,,ন্,1,,
,জ্ঞ,G,,খা,1,,
,|,|,,,0,,
,র,r,,নে,1,,
,স,s,,গো,1,,
,-ন.,-n.,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,কো,1,,
,-জ্ঞ,-G,,ন্,1,,
,জ্ঞ,G,,খা,1,,
,|,|,,,0,,
,র,r,,নে,1,,
,স,s,,তা,1,,
,-ন.,-n.,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,কে,1,,
,-জ্ঞ,-G,,৹,1,,
,জ্ঞ,G,,জা,1,,
,|,|,,,0,,
,র,r,,নে,1,,
,স,s,,তা,1,,
,-ন.,-n.,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,কে,1,,
,-প,-p,,৹,1,,
,ম,m,,জা,1,,
,|,|,,,0,,
,প,p,,নে,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,(প,p,,কে,1,,
,-স',-s',,৹,1,,
,স',s',,জা,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,নে,1,,
,-,-,,৹,1,,
,-)},-,,৹,1,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,⌶⌶,⌶⌶,,,0,,
,প,p,,কো,1,,
,-,-,,ন্,1,,
,প,p,,পা,1,,
,|,|,,,0,,
,প,p,,হা,1,,
,প,p,,ড়ে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,প,p,,পা,1,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,কো,1,,
,-ধ,-d,,ন্,1,,
,প,p,,সা,1,,
,|,|,,,0,,
,ম,m,,গ,1,,
,গ,g,,রে,1,,
,-ম,-m,,র্,1,,
,⌶,⌶,,,0,,
,গ,g,,ধা,1,,
,ম,m,,রে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,কো,1,,
,-স',-s',,ন্,1,,
,ণ,N,,দু,1,,
,|,|,,,0,,
,ধ,d,,রা,1,,
,প,p,,শা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,প,p,,দি,1,,
,-ধ,-d,,ক্,1,,
,প,p,,পা,1,,
,|,|,,,0,,
,মগ,m+g,,নে ৹,2,,
,ম,m,,তা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,কে,1,,
,-,-,,৹,1,,
,ম,m,,জা,1,,
,|,|,,,0,,
,জ্ঞর,G+r,,নে ৹,2,,
,স,s,,তা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,কে,1,,
,-প,-p,,৹,1,,
,ম,m,,জা,1,,
,|,|,,,0,,
,প,p,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,কে,1,,
,-স',-s',,৹,1,,
,স',s',,জা,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,স,s,,এ,1,,
,স,s,,প,1,,
,-জ্ঞ,-G,,থ্,1,,
,|,|,,,0,,
,র,r,,দি,1,,
,জ্ঞ,G,,য়ে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,কে,1,,
,-,-,,৹,1,,
,জ্ঞ,G,,আ,1,,
,|,|,,,0,,
,র,r,,সে,1,,
,জ্ঞ,G,,যা,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,কো,1,,
,-ম,-m,,ন্,1,,
,জ্ঞ,G,,খা,1,,
,|,|,,,0,,
,র,r,,নে,1,,
,স,s,,তা,1,,
,-ন.,-n.,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,কে,1,,
,-জ্ঞ,-G,,৹,1,,
,জ্ঞ,G,,জা,1,,
,|,|,,,0,,
,র,r,,নে,1,,
,জ্ঞ,G,,তা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,কে,1,,
,-ম,-m,,৹,1,,
,জ্ঞর,G+r,,জা ৹,2,,
,|,|,,,0,,
,স,s,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,কে,1,,
,প,p,,ম,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,প,p,,যে,1,,
,প,p,,তা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,বা,1,,
,প,p,,ণী,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,পধ,p+d,,কে ৹,2,,
,প,p,,ম,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,মগ,m+g,,হা ৹,2,,
,ম,m,,সি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,খা,1,,
,ম,m,,নি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,যা,1,,
,-স',-s',,য়্,1,,
,ণ,N,,সে,1,,
,|,|,,,0,,
,ধ,d,,কা,1,,
,প,p,,হা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,স,1,,
,-ধ,-d,,ন্,1,,
,প,p,,ধা,1,,
,|,|,,,0,,
,মগ,m+g,,নে ৹,2,,
,ম,m,,তা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,কে,1,,
,-,-,,৹,1,,
,ম,m,,জা,1,,
,|,|,,,0,,
,জ্ঞর,G+r,,নে ৹,2,,
,স,s,,তা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,কে,1,,
,প,p,,৹,1,CHECK,
,ম,m,,জা,1,,
,|,|,,,0,,
,প,p,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,কে,1,,
,-স',-s',,৹,1,,
,স',s',,জা,1,,
,|,|,,,0,,
,ণ,N,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶[]⌶⌶,⌶⌶[+]+⌶⌶,,,2,,CHECK
