misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,স',s',,কো,1,,
,স',s',,থা,1,,
,-নর',-n+r',,৹ য়্,2,,
,|,|,,,0,,
,^র'স',^r'+s',,আ,1,,
,ণধ,N+d,,লো ৹,2,,
,⌶,⌶,,,0,,
,প,p,,কো,1,,
,মপ,m+p,,থা ৹,2,,
,-ধণ,-d+N,,৹ য়্,2,,
,|,|,,,0,,
,^ণধ,^N+d,,ও,1,,
,প,p,,রে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,আ,1,,
,-গ,-g,,৹,1,,
,র,r,,লো,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,বি,1,,
,রপ,r+p,,র ৹,2,,
,প,p,,হা,1,,
,|,|,,,0,,
,^পম,^p+m,,ন,1,,
,ম,m,,লে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^মগ,^m+g,,জ্বা,1,,
,গ,g,,লো,1,,
,মগ,m+g,,রে ৹,2,,
,|,|,,,0,,
,^গর,^g+r,,তা,1,,
,স,s,,রে,1,,
,⌶,⌶,,,0,,
,ন.স,n.+s,,জ্বা ৹,2,,
,-রগ,-r+g,,৹ ৹,2,,
,-মগ,-m+g,,৹ ৹,2,,
,|,|,,,0,,
,র,r,,লো,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,র,1,,
,রম,r+m,,য়ে ৹,2,,
,^মর,^m+r,,ছে,1,,
,|,|,,,0,,
,ম,m,,দী,1,,
,-,-,,প্,1,,
,⌶,⌶,,,0,,
,ম,m,,না,1,,
,প,p,,আ,1,,
,প,p,,ছে,1,,
,|,|,,,0,,
,প,p,,শি,1,,
,প,p,,খা,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,এ,1,,
,-প,-p,,ই,1,,
,প,p,,কি,1,,
,|,|,,,0,,
,ন,n,,ভা,1,,
,ন,n,,লে,1,,
,⌶,⌶,,,0,,
,ন,n,,ছি,1,,
,স',s',,ল,1,,
,^স'ন,^s'+n,,রে,1,,
,|,|,,,0,,
,স',s',,লি,1,,
,স',s',,খা,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,ই,1,,
,নর',n+r',,হা ৹,2,,
,^র'স',^r'+s',,র,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,চে,1,,
,ণ,N,,য়ে,1,,
,⌶,⌶,,,0,,
,^ণধ,^N+d,,ম,1,,
,ধস',d+s',,র ৹,2,,
,ণ,N,,ণ,1,,
,|,|,,,0,,
,^ণধ,^N+d,,সে,1,,
,প,p,,যে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,ভা,1,,
,-গ,-g,,৹,1,,
,র,r,,লো,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,বি,1,,
,রপ,r+p,,র ৹,2,,
,প,p,,হা,1,,
,|,|,,,0,,
,^পম,^p+m,,ন,1,,
,ম,m,,লে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^মগ,^m+g,,প্র,1,,
,গ,g,,দী,1,,
,মগ,m+g,,প ৹,2,,
,|,|,,,0,,
,^গর,^g+r,,খা,1,,
,স,s,,নি,1,,
,⌶,⌶,,,0,,
,ন.স,n.+s,,জ্বা ৹,2,,
,-রগ,-r+g,,৹ ৹,2,,
,-মগ,-m+g,,৹ ৹,2,,
,|,|,,,0,,
,^গর,^g+r,,লো,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ম,m,,বে,1,,
,প,p,,দ,1,,
,পন,p+n,,না ৹,2,,
,|,|,,,0,,
,ন,n,,দু,1,,
,ন,n,,তী,1,,
,⌶,⌶,,,0,,
,ন,n,,গা,1,,
,ন,n,,হি,1,,
,ন,n,,ছে,1,,
,|,|,,,0,,
,ন,n,,ও,1,,
