misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,{গ,g,,চি,1,,
,|,|,,,0,,
3,ম,m,,র,1,,
,প,p,,স,1,,
,ন,n,,খা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
1',স':,s',,হে,1,,
,-নস'ন:,-n+s'+n,,৹ ৹ ৹,3,,
,-ধন,-d+n,,৹ ৹,2,,
,-স'র'স',-s'+r'+s',,৹ ৹ ৹,3,,
,|,|,,,0,,
2,-ন:,-n,,৹,1,,
,-ধ:,-d,,৹,1,,
,-প,-p,,৹,1,,
,-ধণ,-d+N,,৹ ৹,2,,
,|,|,,,0,,
0,ণ,N,,ছে,1,,
,ধ,d,,ড়ো,1,,
,প,p,,না,1,,
,-মপম,-m+p+m,,৹ ৹ ৹,3,,
,|,|,,,0,,
3,-গরগ,-g+r+g,,৹ ৹ ৹,3,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গম,g+m,,মো ৹,2,,
,-প,-p,,৹,1,,
,ম,m,,রে,1,,
,গ,g,,ছে,1,,
,|,|,,,0,,
,-^রগ,-^r+g,,৹,1,,
,র,r,,ড়ো,1,,
,সরসন.,s+r+s+n.,,না ৹ ৹ ৹,4,,
,-স,-s,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,স,1,,
,-গর,-g+r,,৹ ঙ্,2,,
,গ,g,,সা,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,র,1,,
,র,r,,গ,1,,
,স,s,,হ,1,,
,সরসন.স,s+r+s+n.+s,,নে ৹ ৹ ৹ ৹,5,,
,|,|,,,0,,
,ন.,n.,,নি,1,,
,-,-,,র্,1,,
,প.,p.,,ভ,1,,
,ন.,n.,,য়,1,,
,|,|,,,0,,
,স:,s,,নি,1,,
,-ন.:,-n.,,র্,1,,
,র,r,,ভ,1,,
,স,s,,র,1,,
,|,|,,,0,,
,স,s,,নি,1,,
,-,-,,র্,1,,
,গ,g,,জ,1,,
,ম,m,,ন,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,স,1,,
,প,p,,জ,1,,
,^পস'ন,^p+s'+n,,নে ৹,2,,
,-ধনস'র'গর,-d+n+s'+r'+g+r,,৹ ৹ ৹ ৹ ৹,6,,CHECK
,|,|,,,0,,
,^র'স',^r'+s',,স,1,,
,-,-,,ঙ্,1,,
,ন,n,,গে,1,,
,প,p,,র,1,,
,|,|,,,0,,
,পধণধ,p+d+N+d,,হো ৹ ৹ ৹,4,,
,-পমপম,-p+m+p+m,,৹ ৹ ৹ ৹,4,,
,-গরগ,-g+r+g,,৹ ৹ ৹,3,,
,গ,g,,"চি,1,,
,|,|,,,0,,
,ম,m,,র,1,,
,প,p,,স,1,,
,ন,n,,খা,1,,
,-,-,,৹ ",1,,CHECK
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{প,p,,অ,1,,
,প,p,,ধ,1,,
,ন,n,,নে,1,,
,ন,n,,র,1,,
,|,|,,,0,,
,স',s',,হ,1,,
,-^নস':,-^n+s',,৹,1,,
,-ন:,-n,,ও,1,,
,নস'র',n+s'+r',,ধ ৹ ৹,3,,
,|,|,,,0,,
,স',s',,ন,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,অ,1,,
,স',s',,না,1,,
,ন,n,,থে,1,,
,প,p,,র,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-ন,-n,,৹,1,,
,প,p,,না,1,,
,-স',-s',,৹,1,,
,ণ,N,,থ,1,,
,|,|,,,0,,
,ধ,d,,হ,1,,
,-প,-p,,ও,1,,
,প,p,,হে,1,,
,-মপম,-m+p+m,,৹ ৹ ৹,3,,
,|,|,,,0,,
