misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,স,s,,থা,1,,
,-,-,,ক্,1,,
,ঋ,R,,তে,1,,
,|,|,,,0,,
,স,s,,আ,1,,
,-ঋস,-R+s,,৹ র্,2,,
,ণ.,N.,,তো,1,,
,⌶,⌶,,,0,,
,স,s,,পা,1,,
,-,-,,র্,1,,
,র,r,,লি,1,,
,|,|,,,0,,
,জ্ঞ,G,,নে,1,,
,ম,m,,মা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞঋ,G+R,,পা ৹,2,,
,-জ্ঞ,-G,,র্,1,,
,ঋ,R,,লি,1,,
,|,|,,,0,,
,স,s,,ক,1,,
,-,-,,৹,1,,
|,-,-,,ই,1,,
,⌶,⌶,,,0,,
,স,s,,কো,1,,
,স,s,,লে,1,,
,-ণ.,-N.,,র্,1,,
,|,|,,,0,,
,স,s,,স,1,,
,-,-,,ন্,1,,
,স,s,,তা,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-দ,-D,,৹,1,,
,দ,D,,নে,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,ম,m,,রে,1,,
,-,-,,৹,1,,
,-পম,-p+m,,৹ ৹,2,,
,⌶,⌶,,,0,,
,জ্ঞ:,G,,ছা,1,,
,-র:,-r,,ড়্,1,,
,জ্ঞর,G+r,,লি ৹,2,,
,|,|,,,0,,
,জ্ঞ,G,,ক,1,,
,-,-,,৹,1,,
,-ঋস,-R+s,,৹ ই,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,পা,1,,
,-ঋস,-R+s,,৹ র্,2,,
,ঋ,R,,লি,1,,
,|,|,,,0,,
,জ্ঞ,G,,নে,1,,
,ম,m,,মা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,জ্ঞঋ,G+R,,পা ৹,2,,
,-জ্ঞ,-G,,র্,1,,
,ঋ,R,,লি,1,,
,|,|,,,0,,
,স,s,,ক,1,,
,-,-,,৹,1,,
,-,-,,ই,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{-,-,,৹,1,,
,-,-,,৹,1,,
,স,s,,দো,1,,
,|,|,,,0,,
,ঋ,R,,ষী,1,,
,সঋ,s+R,,আ ৹,2,,
,ণ.,N.,,ছি,1,,
,⌶,⌶,,,0,,
,সজ্ঞ,s+G,,অ ৹,2,,
,জ্ঞ,G,,নে,1,,
,-,-,,ক্,1,,
,|,|,,,0,,
,র,r,,দো,1,,
,^মজ্ঞ,^m+G,,ষে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,র,r,,ছি,1,,
,|,|,,,0,,
,জ্ঞ,G,,লি,1,,
,ম,m,,ব,1,,
,প,p,,সে,1,,
,⌶,⌶,,,0,,
,মপ,m+p,,ক্ষ ৹,2,,
,মজ্ঞ,m+G,,ণি ৹,2,,
,-রমজ্ঞ,-r+m+G,,৹ ৹ ক্,3,,
,|,|,,,0,,
,ঋ,R,,রো,1,,
,স,s,,ষে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,^সদ,^s+D,,মু,1,,
,|,|,,,0,,
,দ,D,,খ,1,,
,প,p,,তো,1,,
,প,p,,ফি,1,,
,⌶,⌶,,,0,,
,পদ,p+D,,রা ৹,2,,
,-পণ,-p+N,,৹ ৹,2,,
,দপ,D+p,,লি ৹,2,,
,|,|,,,0,,
,^মপ,^m+p,,শে,1,,
,ম,m,,ষে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^মহ্ম,^m+M,,অ,1,,
,ম,m,,ভ,1,,
,-জ্ঞঋ,-G+R,,৹ য়্,2,,
,|,|,,,0,,
,স,s,,চ,1,,
,সঋ,s+R,,র ৹,2,,
,-জ্ঞম,-G+m,,৹ ণ্,2,,
,⌶,⌶,,,0,,
,^রজ্ঞ:,^r+G,,কা,1,,
,-র:,-r,,ড়্,1,,
,জ্ঞর,G+r,,লি ৹,2,,
,|,|,,,0,,
,^মজ্ঞ,^m+G,,ক,1,,
,-,-,,৹,1,,
,-ঋস,-R+s,,৹ ই,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,পা,1,,
,-ঋস,-R+s,,৹ র্,2,,
,ঋ,R,,লি,1,,
,|,|,,,0,,
,জ্ঞ,G,,নে,1,,
,ম,m,,মা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,জ্ঞঋ,G+R,,পা ৹,2,,
,-জ্ঞ,-G,,র্,1,,
,ঋ,R,,লি,1,,
,|,|,,,0,,
,স,s,,ক,1,,
,-,-,,৹,1,,
,-ধ,-d,,ই,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
