misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,^রম,^r+m,,গু,1,,
,র,r,,রু,1,,
,ম,m,,গু,1,,
,ম,m,,রু,1,,
,|,|,,,0,,
,প,p,,গু,1,,
,প,p,,রু,1,,
,ম,m,,গু,1,,
,প,p,,রু,1,,
,⌶,⌶,,,0,,
,ধ,d,,ঘ,1,,
,ধস',d+s',,ন ৹,2,,
,^নস',^n+s',,মে,1,,
,^নস',^n+s',,ঘ,1,,
,|,|,,,0,,
,ধ,d,,গ,1,,
,ধ,d,,র,1,,
,প,p,,জে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^মপ,^m+p,,প,1,,
,-ম,-m,,র্,1,,
,প,p,,ব,1,,
,ধ,d,,ত,1,,
,|,|,,,0,,
,প,p,,শি,1,,
,প,p,,খ,1,,
,ম,m,,রে,1,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,অ,1,,
,র,r,BEGIN,র,1,,
,-গ,-g,END,ণ্,1,,
,র,r,,ণে,1,,
,|,|,,,0,,
,রপ,r+p,,ত ৹,2,,
,ম,m,,ম,1,,
,-গম,-g+m,,৹ শ্,2,,
,র,r,,ছা,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,য়া,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,^সম,^s+m,,মু,1,,
,ম,m,,খ,1,,
,ম,m,,র,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,নি,1,,
,-,-,,র্,1,,
,ম,m,,ঝ,1,,
,মগ,m+g,,র ৹,2,,
,⌶,⌶,,,0,,
,র,r,,ক,1,,
,রপ,r+p,,ল ৹,2,,
,প,p,,ক,1,,
,-,-,,ল্,1,,
,⌶,⌶,,,0,,
,প,p,,লো,1,,
,-,-,,৹,1,,
,প,p,,লে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ব্যা,1,,
,প,p,,ধে,1,,
,প,p,,র,1,,
,প,p,,চ,1,,
,|,|,,,0,,
,ন,n,,র,1,,
,ন,n,,ণ,1,,
,ন,n,,ধ্ব,1,,
,স',s',,নি,1,,
,⌶,⌶,,,0,,
,ন,n,,শু,1,,
,^নর',^n+r',,নি,1,,
,স',s',,তে,1,,
,স',s',,না,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,পা,1,,
,-,-,,য়্,1,,
,ধ,d,,ভী,1,,
,প,p,,রু,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,হ,1,,
,^পধ,^p+d,,রি,1,,
,প,p,,ণ,1,,
,ম,m,,দ,1,,
,|,|,,,0,,
,-,-,,ম্,1,,
,গ,g,,প,1,,
,র,r,,তি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স',s',,চি,1,,
,-,-,,৹,1,,
,র',r',,ত্র,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র',r',,ব্যা,1,,
,-,-,,৹,1,,
,জ্ঞ',G',,ঘ্র,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ',G',,প,1,,
,জ্ঞ'ম',G'+m',,দ ৹,2,,
,ম',m',,ন,1,,
,ম',m',,খ,1,,
,|,|,,,0,,
,^ম'র',^m'+r',,চি,1,,
,-,-,,৹,1,,
,র',r',,হ্ন,1,,
,র',r',,রে,1,,
,⌶,⌶,,,0,,
,স',s',,খা,1,,
,-ন,-n,,৹,1,,
,ন,n,,শ্রে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,ণী,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,রে,1,,
,স'র',s'+r',,খে ৹,2,,
,র',r',,গে,1,,
,র',r',,ছে,1,,
,|,|,,,0,,
,স',s',BEGIN,ও,1,,
,-ণ,-N,END,ই,1,,
,ণ,N,,প,1,,
,ণ,N,,থ,1,,
,⌶,⌶,,,0,,
,ণধ,N+d,,প ৹,2,,
,-স',-s',,ঙ্,1,,
,ণ,N,,ক,1,,
,ধ,d,,প,1,,
,|,|,,,0,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,দি,1,,
,ধ,d,,য়ে,1,,
,ণ,N,,গে,1,,
,ধ,d,,ছে,1,,
,|,|,,,0,,
,ধ,d,,প,1,,
,ধ,d,,দে,1,,
,ধ,d,,প,1,,
,প,p,,দে,1,,
,⌶,⌶,,,0,,
,প,p,,গু,1,,
,প,p,,হা,1,,
,-ধ,-d,,৹,1,,
,প,p,,র,1,,
,|,|,,,0,,
,ম,m,,স,1,,
,-গ,-g,,ন্,1,,
,র,r,,ধা,1,,
,-,-,,ন্,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
