misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
1',{ম,m,,জী,1,,
,ম,m,,ব,1,,
,ম,m,,ন,1,,
,|,|,,,0,,
2,^গমগ,^g+m+g,,য ৹,2,,
,গ,g,,খ,1,,
,র,r,,ন,1,,
,|,|,,,0,,
0,স,s,,শু,1,,
,ন.সর,n.+s+r,,কা ৹ ৹,3,,
,র,r,,য়ে,1,,
,|,|,,,0,,
3,র,r,,যা,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^গর,^g+r,,ক,1,,
,গ,g,,রু,1,,
,ম,m,,ণা,1,,
,|,|,,,0,,
,প,p,,ধা,1,,
,পধ,p+d,,রা ৹,2,,
,-মগ,-m+g,,৹ য়্,2,,
,|,|,,,0,,
,রগ,r+g,,এ ৹,2,,
,-রগ,-r+g,,৹ ৹,2,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,ম,m,,সো,1,,
,-,-,,৹,1,,
|,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,স,1,,
,ম,m,,ক,1,,
,মগ,m+g,,ল ৹,2,,
,|,|,,,0,,
,রগম,r+g+m,,মা ৹ ৹,3,,
,গর,g+r,,ধু ৹,2,,
,স,s,,রী,1,,
,|,|,,,0,,
,রম,r+m,,লু ৹,2,,
,ম,m,,কা,1,,
,পন,p+n,,য়ে ৹,2,,
,|,|,,,0,,
,ন,n,,যা,1,,
,-,-,,৹,1,,
,-স',-s',,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,নস'র',n+s'+r',,গী ৹ ৹,3,,
,^স'র'স',^s'+r'+s',,ত ৹,2,,
,^নস'ণ,^n+s'+N,,সু ৹,2,,
,|,|,,,0,,
,ণধ,N+d,,ধা ৹,2,,
,পধণধ,p+d+N+d,,র ৹ ৹ ৹,4,,
,ধপ,d+p,,সে ৹,2,,
,|,|,,,0,,
,মগ,m+g,,এ ৹,2,,
,-রগ,-r+g,,৹ ৹,2,,
,-রগ,-r+g,,৹ ৹,2,,
,|,|,,,0,,
,ম,m,,সো,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
[ন,{ম,m,,ক,1,,
-,-প,-p,,র্,1,,
ন],পন,p+n,,ম ৹,2,,
,|,|,,,0,,
,ন,n,,য,1,,
,ন,n,,খ,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,স',s',,প্র,1,,
,স',s',,ব,1,,
,স',s',,ল,1,,
,|,|,,,0,,
,স'ন,s'+n,,আ ৹,2,,
,স',s',,কা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,গ,1,,
,স',s',,র,1,,
,স',s',,জি,1,,
,|,|,,,0,,
