misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,দ.ণ.,D.+N.,,আ ৹,2,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,স,s,,মা,1,,
,-জ্ঞ,-G,,৹,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,^জ্ঞঋ,^G+R,,মা,1,,
,-,-,,৹,1,,
,-জ্ঞঋ,-G+R,,৹ ৹,2,,
,⌶,⌶,,,0,,
,স,s,,ঝে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,স,s,,তো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,মা,1,,
,-ঋ,-R,,৹,1,,
,-ণ.,-N.,,৹,1,,
,|,|,,,0,,
,স,s,,রি,1,,
,-জ্ঞ,-G,,৹,1,,
,^জ্ঞর,^G+r,,মা,1,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,য়া,1,,
,-,-,,৹,1,,
,র,r,,জা,1,,
,|,|,,,0,,
,জ্ঞ,G,,গা,1,,
,-,-,,৹,1,,
,-র,-r,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,মজ্ঞ,m+G,,লে ৹,2,,
,-ঋ,-R,,৹,1,,
,-স,-s,,৹,1,,
,|,|,,,0,,
,স,s,,তু,1,,
,জ্ঞ,G,,মি,1,,
,ঋ,R,,ক,1,,
,⌶,⌶,,,0,,
,স,s,,বি,1,,
,দ.,D.,,আ,1,,
,-ণ.,-N.,,৹,1,,
,|,|,,,0,,
,স,s,,মা,1,,
,-জ্ঞ,-G,,৹,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^জ্ঞঋ,^G+R,,মা,1,,
,-,-,,৹,1,,
,-জ্ঞঋ,-G+R,,৹ ৹,2,,
,|,|,,,0,,
,স,s,,ঝে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,আ,1,,
,জ্ঞ,G,,প,1,,
,জ্ঞ,G,,ন,1,,
,|,|,,,0,,
,র,r,,ম,1,,
,জ্ঞ,G,,নে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,আ,1,,
,-,-,,৹,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,মা,1,,
,-দ,-D,,৹,1,,
,প,p,,রি,1,,
,⌶,⌶,,,0,,
,মজ্ঞ,m+G,,প ৹,2,,
,-,-,,৹,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,টে,1,,
,-,-,,৹,1,,
,র,r,,আঁ,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,কো,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-ম,-m,,৹,1,,
,-প,-p,,৹,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,মা,1,,
,ম,m,,ন,1,,
,জ্ঞ,G,,স,1,,
,|,|,,,0,,
,ঋ,R,,ছ,1,,
,স,s,,বি,1,,
,দণ.,D+N.,,"আ ৹ ",2,,CHECK
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{স,s,,তা,1,,
,-দ,-D,,৹,1,,
,দ,D,,প,1,,
,|,|,,,0,,
,দ,D,,স,1,,
,দ,D,,তু,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,মি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
