misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,ন.,n.,,এ,1,,
,ন.,n.,,খ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন.,n.,,নো,1,,
,ন.,n.,,ঘো,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,স,s,,ভা,1,,
,স,s,,ঙে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,না,1,,
,ন.,n.,,তো,1,,
,-স,-s,,র্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স,s,BEGIN,যে,1,,
,-জ্ঞ,-G,END,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,মে,1,,
,জ্ঞ,G,,লে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,না,1,,
,র,r,,তো,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,আঁ,1,,
,-পম,-p+m,,৹ ৹,2,,
,প,p,,খি,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,কাঁ,1,,
,প,p,,টা,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,ব,1,,
,প,p,,নে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,ফু,1,,
,-,-,,ল্,1,,
,প,p,,ফু,1,,
,|,|,,,0,,
,প,p,,টে,1,,
,প,p,,ছে,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,পধ,p+d,,রে ৹,2,,
,-ণ,-N,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,জা,1,,
,প,p,,নি,1,,
,-ধ,-d,,স্,1,,
,|,|,,,0,,
,প,p,,নে,1,,
,ম,m,,তু,1,,
,-গ,-g,,ই,1,,
,⌶,⌶,,,0,,
,রগ,r+g,,তা ৹,2,,
,-ম,-m,,৹,1,,
,^পম,^p+m,,কি,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,ও,1,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,অ,1,,
,প,p,,ল,1,,
,-স',-s',,স্,1,,
,⌶,⌶,,,0,,
,^ধস',^d+s',,জা,1,,
,ণ,N,,নি,1,,
,-,-,,স্,1,,
,|,|,,,0,,
,ধ,d,,নে,1,,
,প,p,,তু,1,,
,-মগ,-m+g,,৹ ই,2,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,রগ,r+g,,তা ৹,2,,
,-ম,-m,,৹,1,,
,^পম,^p+m,,কি,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,জা,1,,
,জ্ঞ,G,,গো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র,r,,এ,1,,
,জ্ঞ,G,,বা,1,,
,-র,-r,,র্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,জা,1,,
,-,-,,৹,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,^মজ্ঞ,^m+G,,গো,1,,
,-র,-r,,৹,1,,
,-স,-s,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,বে,1,,
,র,r,,লা,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,ম,m,,কা,1,,
,জ্ঞ,G,,টা,1,,
,-র,-r,,স্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,সর,s+r,,না ৹,2,,
,-জ্ঞর,-G+r,,৹,2,,CHECK
,স,s,,৹,1,CHECK,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
[ণ,{^মপ,^m+p,,ক,1,,
ধ,প,p,,ঠি,1,,
-],-,-,,ন্,1,,
,|,|,,,0,,
,প,p,,প,1,,
,প,p,,থে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,^পধ,^p+d,,শে,1,,
,প,p,,ষে,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,গ,g,,কো,1,,
,ম,m,,থা,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,অ,1,,
,ন,n,,গ,1,,
,-,-,,ম্,1,,
,|,|,,,0,,
,ন,n,,বি,1,,
,ন,n,,জ,1,,
,-স',-s',,ন্,1,,
,⌶,⌶,,,0,,
,ন,n,,দে,1,,
,স',s',,শে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,(-,-,,৹,1,,
,-,-,,৹,1,,
,-)},-,,৹,1,,
,⌶,⌶,,,0,,
,ণ,N,,ও,1,,
,ধ,d,,সে,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,ব,1,,
,-,-,,ন্,1,,
,ণ,N,,ধু,1,,
,|,|,,,0,,
,ধ,d,,আ,1,,
,ণ,N,,মা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,ধ,d,,এ,1,,
,-,-,,ক্,1,,
,ণধ,N+d,,লা ৹,2,,
,|,|,,,0,,
,প,p,,আ,1,,
,-ধ,-d,,৹,1,,
,ম,m,,ছে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,গো,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-গ,-g,,৹,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,দি,1,,
,-স',-s',,স্,1,,
,ণ,N,,নে,1,,
,|,|,,,0,,
,ধ,d,,তা,1,,
,প,p,,রে,1,,
,-^ধপ,-^d+p,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ফাঁ,1,,
,-গ,-g,,৹,1,,
,ম,m,,কি,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,ও,1,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,অ,1,,
,প,p,,ল,1,,
,-স',-s',,স্,1,,
