misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,প,p,BEGIN,ও,1,,
,-স',-s',END,ই,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{নধন,n+d+n,,কে ৹ ৹,3,,
,^ধপ,^d+p,,গো,1,,
,গ,g,,হে,1,,
,ম,m,,সে,1,,
,|,|,,,0,,
,^নধ,^n+d,,চা,1,,
|,-,-,,য়্,1,,
,(ধ,d,,চা,1,,
,-ন,-n,,য়্,1,,
,⌶,⌶,,,0,,
,ধ,d,,প্রা,1,,
,ন,n,,ণে,1,,
,স',s',,র,1,,
,স',s',,পা,1,,
,|,|,,,0,,
,-নস'র',-n+s'+r',,৹ ৹ ৹,3,,
,স',s',,নে,1,,
,নধপ,n+d+p,,ও ৹ ৹,3,,
,-স')},-s',,ই,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,গো,1,,
,গ,g,,প,1,,
,গ,g,,ন,1,,
,গ,g,,হৃ,1,,
,|,|,,,0,,
,গম,g+m,,দ ৹,2,,
,র,r,,য়,1,,
,গপ,g+p,,ত ৹,2,,
,হ্মপধপ,M+p+d+p,,লে ৹ ৹ ৹,4,,
,⌶,⌶,,,0,,
,গ,g,,কী,1,,
,গম,g+m,,জা ৹,2,,
,র,r,,নি,1,,
,র,r,,কি,1,,
,|,|,,,0,,
,স,s,,সে,1,,
,ন.সর,n.+s+r,,র ৹ ৹,3,,
,স,s,,ছ,1,,
,স,s,,লে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স',s',,আ,1,,
,নস'গ',n+s'+g',,লো ৹ ৹,3,,
,র',r',,ক,1,,
,স',s',,হা,1,,
,|,|,,,0,,
,-নস'র',-n+s'+r',,৹ ৹ ৹,3,,
,স',s',,নে,1,,
,নধপ,n+d+p,,"ও ৹ ৹,3,,
,-স',-s',,ই",1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{প,p,,এ,1,,
,ধ,d,,প্রা,1,,
,প,p,,ণ,1,,
,^পস',^p+s',,নূ,1,,
,|,|,,,0,,
,নস'র',n+s'+r',,ত ৹ ৹,3,,
,স',s',,ন,1,,
,স',s',,ক,1,,
,স'ন,s'+n,,রে ৹,2,,
,⌶,⌶,,,0,,
,ধ,d,,কে,1,,
,ন,n,,যে,1,,
,স',s',,ন,1,,
,নস'র',n+s'+r',,দে ৹ ৹,3,,
,|,|,,,0,,
,স',s',,খা,1,,
,নস',n+s',,লে ৹,2,,
,ধন,d+n,,মো ৹,2,,
,^ধপ},^d+p,,রে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,পগ',p+g',,বা ৹,2,,
,গ',g',,জি,1,,
,গ',g',,ল,1,,
,গ'ম',g'+m',,ম ৹,2,,
,|,|,,,0,,
,র',r',,র,1,,
,র'স',r'+s',,ম ৹,2,,
,স',s',,বী,1,,
,স',s',,ণা,1,,
,⌶,⌶,,,0,,
,সম,s+m,,নূ ৹,2,,
,ম,m,,ত,1,,
,ম,m,,ন,1,,
