misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,প,p,,স্ব,1,,
,প,p,,প,1,,
,-,-,,৹,1,,
,-দদপমপ,-D+D+p+m+p,,৹ ৹ ৹ ৹ ৹,5,,
,,,,,0,,
,মগ,m+g,,ন ৹,2,,
,-মগ,-m+g,,৹ ৹,2,,
,ম,m,,য,1,,
,,,,,0,,
,প,p,,দি,1,,
,^ণদ,^N+D,,ভা,1,,
,-,-,,৹,1,,
,দ,D,,ঙি,1,,
,প,p,,লে,1,,
,-,-,,৹,1,,
,-মপদ,-m+p+D,,০০০,3,,CHECK
,,,,,0,,
,প,p,,স্ব,1,,
,দপ,D+p,,প ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,-মগ,-m+g,,৹ ৹,2,,
,মগ,m+g,,ন ৹,2,,
,ম,m,,য,1,,
,প,p,,দি,1,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,^ণদ,^N+D,,ভা,1,,
,-,-,,৹,1,,
,দ,D,,ঙি,1,,
,|,|,,,0,,
,প,p,,লে,1,,
,-,-,,৹,1,,
,-মপদ,-m+p+D,,৹ ৹ ৹,3,,
,|,|,,,0,,
,প,p,,স্ব,1,,
,দপ,D+p,,প ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,|,|,,,0,,
,মগ,m+g,,ন ৹,2,,
,ম,m,,য,1,,
,প,p,,দি,1,,
,⌶@,⌶,,,0,,
,⌶,⌶,,,0,,
,^ণদ,^N+D,,ভা,1,,
,-,-,,৹,1,,
,দ,D,,ঙি,1,,
,|,|,,,0,,
,প,p,,লে,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,র,1,,
,প,p,,জ,1,,
,ম,m,,নী,1,,
,|,|,,,0,,
,-,-,BEGIN,৹,1,,
,-ঋ,-R,END,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-গমপ,-g+m+p,,৹ ৹ ৹,3,,
,মগ,m+g,,প্র ৹,2,,
,^গঋ,^g+R,,ভা,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,তে,1,,
,-,-,,৹,1,,
,স,s,,পৃ,1,,
,|,|,,,0,,
,-,-,,র্,1,,
,স,s,,ণ,1,,
,সন.,s+n.,,ক ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,রো,1,,
,ঋ,R,,হি,1,,
,গ,g,,য়া,1,,
,|,|,,,0,,
,-,-,BEGIN,৹,1,,
,-,-,CONTINUE,৹,1,,
,-ম,-m,END,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,গম,g+m,,ম ৹,2,,
,|,|,BEGIN,,0,,
,-ণ,-N,END,ঙ্,1,,
,দ,D,,গ,1,,
,দ,D,,ল,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,কি,1,,
,দ,D,,র,1,,
,প,p,,ণে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-দ,-D,,৹,1,,
,-মপ,-m+p,,৹ ৹,2,,
,|,|,,,0,,
,-মপদপ,-m+p+D+p,,৹ ৹ ৹ স্ব,4,,
,দদপ,D+D+p,,প ৹ ৹,3,,
,-মপ,-m+p,,৹ ৹,2,,
,|,|,,,0,,
,মগ,m+g,,ন ৹,2,,
,ম,m,,য,1,,
,প,p,,দি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ণদ,^N+D,,ভা,1,,
,-,-,,৹,1,,
,দ,D,,ঙি,1,,
,|,|,,,0,,
,প,p,,লে,1,,
,-,-,,৹,1,,
,-গম,-g+m,,৹ ৹,2,,
,|,|,,,0,,
,-পদপ,-p+D+p,,৹ ৹ স্ব,3,,
,দপ,D+p,,প ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,|,|,,,0,,
,মগ,m+g,,ন ৹,2,,
,ম,m,,য,1,,
,প,p,,দি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ণদ,^N+D,,ভা,1,,
,-,-,,৹,1,,
,দ,D,,ঙি,1,,
,|,|,,,0,,
,প,p,,লে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,,1,,CHECK
,-,-,,,1,,CHECK
,^পদ,^p+D,,রা,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,ন,n,,খো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,মো,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-স'ন,-s'+n,,৹ ৹,2,,
,|,|,,,0,,
,স',s',,রে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,দ,D,,ত,1,,
,-^স'ন,-^s'+n,,৹,1,,
,স',s',,ব,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^স'ঋ',^s'+R',,কা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-স'ন,-s'+n,,৹ ৹,2,,
,স',s',,জে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-ন,-n,BEGIN,৹,1,,
,-দ,-D,END,৹,1,,
,প,p,,ন,1,,
,|,|,,,0,,
,দ,D,,বী,1,,
,ন,n,,ন,1,,
,স',s',,ক,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^দঋ',^D+R',,রো,1,,
,স',s',,এ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-নদ,-n+D,,৹ ৹,2,,
,দ,D,,জী,1,,
,ঋ',R',,ব,1,,
,|,|,,,0,,
,স',s',,ন,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-দ,-D,,৹,1,,
,-,-,,৹,1,,
,-পম,-p+m,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-গম,-g+m,,৹ ৹,2,,
,-পদ,-p+D,,৹ ৹,2,,
,-নস',-n+s',,৹ ৹,2,,
,|,|,,,0,,
,^স'প,^s'+p,,হে,1,,
,-ণ,-N,,৹,1,,
,দ,D,,স্ব,1,,
,|,|,,,0,,
,প,p,,প,1,,
,-দপ,-D+p,,৹ ৹,2,,
,মগ,m+g,,ন ৹,2,,
,|,|,,,0,,
,-^মগ,-^m+g,,৹,1,,
,ম,m,,য,1,,
,-,-,,দি,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,-,-,,,1,,CHECK
,-,-,,,1,,CHECK
,^পদ,^p+D,,খু,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,ন,n,,লি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,মো,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-স'ন,-s'+n,,৹ ৹,2,,
,|,|,,,0,,
,স',s',,র,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,দ,D,,গৃ,1,,
,-^স'ন,-^s'+n,,৹,1,,
,স',s',,হ,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^স'ঋ',^s'+R',,দ্বা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-স'ন,-s'+n,,৹ ৹,2,,
,স',s',,র,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-ন,-n,BEGIN,৹,1,,
,-দ,-D,END,৹,1,,
,প,p,,ডা,1,,
,|,|,,,0,,
,-দ,-D,,৹,1,,
,ন,n,,কো,1,,
,স',s',,তো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^দঋ',^D+R',,মা,1,,
,স',s',,রি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-ণদ,-N+D,,৹ ৹,2,,
,দ,D,,ভ,1,,
,^দঋ',^D+R',,ব,1,,
,|,|,,,0,,
,স',s',,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-দ,-D,,৹,1,,
,-,-,,৹,1,,
,-পম,-p+m,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-গম,-g+m,,৹ ৹,2,,
,-পদ,-p+D,,৹ ৹,2,,
,-নস',-n+s',,৹ ৹,2,,
,|,|,,,0,,
