misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,সম,s+m,,রা ৹,2,,
,ম,m,,জা,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,র,r,,প্র,1,,
,র,r,,হ,1,,
,স,s,,রী,1,,
,⌶,⌶,,,0,,
,স,s,,ও,1,,
,^সম,^s+m,,রা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,অ,1,,
,-,-,,৹,1,,
,ম,m,,ন্যা,1,,
,|,|,,,0,,
,-,-,,য়্,1,,
,ম,m,,অ,1,,
,ম,m,,প,1,,
,⌶,⌶,,,0,,
,মগ,m+g,,বা ৹,2,,
,গপ,g+p,,দে ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,নি,1,,
,প,p,,রী,1,,
,প,p,,হে,1,,
,|,|,,,0,,
,-,-,,র্,1,,
,প,p,,প্রা,1,,
,-,-,,ণ্,1,,
,⌶,⌶,,,0,,
,ধ,d,,ব,1,,
,ন,n,,ধি,1,,
,^ধপ,^d+p,,বে,1,,
,|,|,,,0,,
,-ধ,-d,,৹,1,,
,ধ,d,,ব,1,,
,প,p,,লে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,পধ,p+d,,কা ৹,2,,
,^ধপ,^d+p,,রা ৹,1,,CHECK
,-হ্ম,-M,,৹,1,,
,|,|,,,0,,
,হ্মধ,M+d,,গা ৹,2,,
,^ধপ,^d+p,,রে,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,বাঁ,1,,
,ম,m,,ধে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,প,p,,ও,1,,
,প,p,,গো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,শো,1,,
,পধ,p+d,,নো ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,প,p,,ও,1,,
,প,p,,গো,1,,
,⌶,⌶,,,0,,
,প,p,,শো,1,,
,পন,p+n,,নো ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,প,p,,ও,1,,
,প,p,,গো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,শো,1,,
,পস',p+s',,নো ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স',s',,আ,1,,
,স'গ',s'+g',,ছ ৹,2,,
,গ',g',,কি,1,,
,|,|,,,0,,
,^র'গ',^r'+g',,বী,1,,
,-,-,,৹,1,,
,গ',g',,র,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র',r',,কো,1,,
,স',s',,নো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স'গ',s'+g',,দে ৹,2,,
,গ',g',,বে,1,,
,^র'গ',^r'+g',,কি,1,,
,|,|,,,0,,
,-র',-r',,৹,1,,
,র',r',,ও,1,,
,র',r',,রে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^সর',^s+r',,জ,1,,
,র',r',,ড়ি,1,,
,র'স',r'+s',,য়ে ৹,2,,
,|,|,,,0,,
,স',s',,ম,1,,
,স',s',,রি,1,,
,স',s',,তে,1,,
,⌶,⌶,,,0,,
,ধস',d+s',,অ ৹,2,,
,স',s',,বি,1,,
,স'ন,s'+n,,চা ৹,2,,
,|,|,,,0,,
,^ধন,^d+n,,রে,1,,
,-,-,,৹,1,,
,নধ,n+d,,র ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,ফাঁ,1,,
,প,p,,দে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-ম,-m,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,^সম,^s+m,,অ,1,,
,-,-,,৹,1,,
,ম,m,,ন্যা,1,,
,|,|,,,0,,
,-,-,,য়্,1,,
,ম,m,,অ,1,,
,ম,m,,প,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,মগ,m+g,,বা ৹,2,,
,গপ,g+p,,দে ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
