misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,স,s,,আ,1,,
,স,s,,মি,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
1',{স,s,,জে,1,,
,গ,g,,নে,1,,
,গ,g,,শু,1,,
,|,|,,,0,,
0,গ,g,,নে,1,,
,গ,g,,ত,1,,
,গম,g+m,,বু ৹,2,,
,⌶,⌶,,,0,,
1',ম,m,,ভু,1,,
,প,p,,লে,1,,
,প,p,,আ,1,,
,|,|,,,0,,
0,প,p,,ছি,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,দি,1,,
,প,p,,ব,1,,
,প,p,,স,1,,
,|,|,,,0,,
,প,p,,কা,1,,
,পধণ,p+d+N,,টে ৹ ৹,3,,
,ধ,d,,বৃ,1,,
,⌶,⌶,,,0,,
,পম,p+m,,থা ৹,2,,
,-,-,,৹,1,,
,-মগ,-m+g,,৹ য়্,2,,
,|,|,,,0,,
,(রগ,r+g,,হে ৹,2,,
,-,-,,৹,1,,
,-^র)},-^r,,৹,0,,CHECK
,⌶,⌶,,,0,,
,রগ,r+g,,হে ৹,2,,
,-,-,,৹,1,,
,মম,m+m,,আমি,2,,CHECK
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{ম,m,,যে,1,,
,প,p,,তে,1,,
,প,p,,চা,1,,
,|,|,,,0,,
,-,-,,ই,1,,
,প,p,,ত,1,,
,পম,p+m,,ব ৹,2,,
,⌶,⌶,,,0,,
,প,p,,প,1,,
,ন,n,,থ,1,,
,ধ,d,,পা,1,,
,|,|,,,0,,
,ন,n,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,-ধন,-d+n,,৹ ৹,2,,
,-ধন,-d+n,,৹ ৹,2,,
,-স',-s',,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-ন,-n,,৹,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,-প,-p,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,(-,-,,৹,1,,
,ম,m,,আ,1,,
,ম)},m,,মি,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,ম,m,,ও,1,,
,ম,m,,হে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ক,1,,
,প,p,,ত,1,,
,প,p,,বা,1,,
,|,|,,,0,,
,প,p,,ধা,1,,
,পধ,p+d,,পা ৹,2,,
,-ণধ,-N+d,,৹ য়্,2,,
,⌶,⌶,,,0,,
,পম,p+m,,পা ৹,2,,
,-,-,,৹,1,,
,-মগ,-m+g,,৹ য়্,2,,
,|,|,,,0,,
,রগ,r+g,,হে ৹,2,,
,-,-,,৹,1,,
,মম,m+m,,আমি,2,,CHECK
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,যে,1,,
,প,p,,তে,1,,
,প,p,,চা,1,,
,|,|,,,0,,
,-,-,,ই,1,,
,প,p,,ত,1,,
,পম,p+m,,ব ৹,2,,
,⌶,⌶,,,0,,
,প,p,,প,1,,
,ন,n,,থ,1,,
,ধ,d,,পা,1,,
,|,|,,,0,,
,ন,n,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,-ধন,-d+n,,৹ ৹,2,,
,-ধন,-d+n,,৹ ৹,2,,
,-স',-s',,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-ন,-n,,৹,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,-প,-p,,৹,1,,
