misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,স,s,,খে,1,,
,স,s,,লা,1,,
,-র,-r,,র্,1,,
,-,-,,৹,1,,
,,,,,0,,
,সর,s+r,,সা ৹,2,,
,-গম,-g+m,,৹ ৹,2,,
,ম,m,,থি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,,,,,0,,
,ম,m,,বি,1,,
,-:,-,,৹,1,,
,-ধপ:,-d+p,,৹ ৹,2,,
,প,p,,দা,1,,
,-,-,,য়্,1,,
,,,,,0,,
,ম,m,,দ্বা,1,,
,-গ,-g,,৹,1,,
,-:,-,,৹,1,,
,-ম:,-m,,র্,1,,
,,,,,0,,
,,,,,0,,
,রগ,r+g,,খো ৹,2,,
,-রম,-r+m,BEGIN,৹ ৹,2,,
,-^গ,-^g,END,৹,0,,CHECK
,-^রস,-^r+s,,৹,1,,
,সন.,s+n.,BEGIN,লো ৹,2,,
,-^প,-^p,END,৹,0,,CHECK
,ন.স,n.+s,,গেল,2,,CHECK
,র,r,,যে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,ন.স,n.+s,,খে ৹,2,,
,-রগ,-r+g,,৹ ৹,2,,
,-মমগ,-m+m+g,,৹ ৹ ৹,3,,
,-:,-,,৹,1,,
,-^রগ:,-^r+g,,৹,1,,
,^রস,^r+s,,লার্,1,,
,ন.,n.,,বে,1,,
,স,s,,লা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,^রজ্ঞ,^r+G,,খে,1,,
,জ্ঞ,G,,লা,1,,
,-,-,,র্,1,,
,জ্ঞ,G,,সা,1,,
,-,-,,৹,1,,
,রজ্ঞমমজ্ঞ,r+G+m+m+G,,থি ৹ ৹ ৹ ৹,5,,
,-রজ্ঞরস^ন.,-r+G+r+s+^n.,,৹ ৹ ৹ ৹,4,,
,সস,s+s,,গেল,2,,CHECK
,র,r,,যে,1,,
,র,r,,খে,1,,
,-পপপম,-p+p+p+m,,৹ ৹ ৹ ৹,4,,
,-:,-,,৹,1,,
,-^রগ:,-^r+g,,৹,1,,
,রস,r+s,,লার্,2,,CHECK
,সন.,s+n.,,বে ৹,2,,
,স,s,,লা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,ম,m,,বি,1,,
,ম,m,,দায়্,1,,
,মগ,m+g,,দা ৹,2,,
,-^রগ,-^r+g,,ও,1,,
,স,s,,খে,1,,
,স,s,,লা,1,,
,-র,-r,,র্,1,,
,সর,s+r,,সা ৹,2,,
,-গম,-g+m,,৹ ৹,2,,
,ম,m,,থি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,ম,m,,বি,1,,
,-:,-,,৹,1,,
,-ধপ:,-d+p,,৹ ৹,2,,
,প,p,,দা,1,,
,-,-,,৹,1,,
,-^ধ,-^d,,য়্,0,,CHECK
,ম,m,,‍দ্বা,1,,
,-গ:,-g,,৹,1,,
,-ম:,-m,,র্,1,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,রগ,r+g,,খো ৹,2,,
,-রম,-r+m,BEGIN,৹ ৹,2,,
,-^গ,-^g,END,৹,0,,CHECK
,-^রস,-^r+s,,৹,1,,
,সন.,s+n.,BEGIN,লো ৹,2,,
,-^প.,-^p.,END,৹,0,,CHECK
,ন.স,n.+s,,গেল,2,,CHECK
,র,r,,যে,1,,
,-,-,,৹,1,,
,ন.সরগ,n.+s+r+g,,খে ৹ ৹ ৹,4,,
,-মমগ,-m+m+g,,৹ ৹ ৹,3,,
,-:-^রগ:,--^r+g,,৹ ৹,1,,CHECK
,^রস,^r+s,,লার্,1,,
,ন.,n.,,বে,1,,
,স,s,,লা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,^গর,^g+r,,ডা,1,,
,-,-,,৹,1,,
,ম,m,,কি,1,,
,ম,m,,ল,1,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,ম,m,,প,1,,
,প,p,,থি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,মপ,m+p,BEGIN,কে ৹,2,,
,-,-,CONTINUE,৹,1,,
,-,-,CONTINUE,৹,1,,
,-,-,CONTINUE,৹,1,,
,-^র,-^r,END,৹,0,,CHECK
,র,r,,দি,1,,
,-,-,,৹,1,,
,র,r,,কে,1,,
,ম,m,,বি,1,,
,প,p,,দি,1,,
,মপ,m+p,,কে ৹,2,,
,-ধধপ,-d+d+p,,৹ ৹ ৹,3,,
,-মগ,-m+g,,৹ ৹,2,,
,-রগ,-r+g,,৹ ৹,2,,
,-রম,-r+m,,৹ ৹,2,,
,-,-,,৹,1,,
,-মগরস,-m+g+r+s,,৹ ৹ ৹ ৹,4,,
,-ন.স,-n.+s,,৹ ৹,2,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,^গর,^g+r,,ডা,1,,
,-,-,,৹,1,,
,ম,m,,কি,1,,
,ম,m,,ল,1,,
,প,p,,প,1,,
,মপধণ,m+p+d+N,,থি ৹ ৹ ৹,4,,
,ধ,d,,কে,1,,
,-প,-p,BEGIN,৹,1,,
,-,-,CONTINUE,৹,1,,
,-^র,-^r,END,৹,0,,CHECK
,র,r,,দি,1,,
,-,-,,৹,1,,
,র,r,,কে,1,,
,ম,m,,বি,1,,
,প,p,,দি,1,,
,মপ,m+p,,কে ৹,2,,
,-ধধপ,-d+d+p,,৹ ৹ ৹,3,,
,-মগ,-m+g,,৹ ৹,2,,
,-রগ,-r+g,,৹ ৹,2,,
,-রম,-r+m,,৹ ৹,2,,
,-,-,,৹,1,,
,-গর,-g+r,,৹ ৹,2,,
,-স,-s,,৹,1,,
,,,,,0,,
,,,,,0,,
,{সজ্ঞ,s+G,BEGIN END,ভা ৹,2,,
,-,-,,৹,1,,
,জ্ঞ,G,,ঙি,1,,
,র,r,,ল,1,,
,জ্ঞ,G,,রে,1,,
,-,-,,৹,1,,
,,,,,0,,
,র,r,,সু,1,,
,জ্ঞ,G,,খ,1,,
,রজ্ঞ,r+G,,মে ৹,2,,
,-মমজ্ঞ^র,-m+m+G+^r,,৹ ৹ ৹,3,,
,রস,r+s,,লা ৹,2,,
,-,-,,৹,1,,
,,,,,0,,
,স,s,,গে,1,,
,স,s,,ল,1,,
[র:,র,r,,যে,1,,
-গ:],-,-,,৹,1,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,^গর,^g+r,,খে,1,,
,-,-,,৹,1,,
,-পপম,-p+p+m,,৹ ৹ ৹,3,,
,,,,,0,,
,-:,-,,৹,1,,
,-^রগ:,-^r+g,,৹,1,,
,রস,r+s,,লার্,2,,CHECK
,ন.,n.,,বে,1,,
,স,s,,লা,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,,,,,0,,
,ম,m,,বি,1,,
,ম,m,,দায়্,1,,
,মগ,m+g,,দা ৹,2,,
,-^রগ,-^r+g,,ও,1,,
,,,,,0,,
,স,s,,খে,1,,
,র,r,,লা,1,,
,-,-,,র্,1,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,সর,s+r,,সা ৹,2,,
,-গম,-g+m,,৹ ৹,2,,
,ম,m,,থি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,,,,,0,,
,ম,m,,বি,1,,
,-:,-,,৹,1,,
,-ধপ:,-d+p,,৹ ৹,2,,
,প,p,,দা,1,,
,-:,-,,৹,1,,
,-ধপ:,-d+p,,৹ য়্,2,,
,মগ,m+g,BEGIN,দ্বা ৹,2,,
,-:ম:,-m,END,৹ র্,1,,CHECK
,,,,,0,,
,রগ,r+g,,খো ৹,2,,
,-রম,-r+m,BEGIN,৹ ৹,2,,
,-^গ,-^g,END,৹,0,,CHECK
,-^রস,-^r+s,,৹,1,,
,-সন.,-s+n.,BEGIN,লো,2,,CHECK
,-^প.,-^p.,END,৹,0,,CHECK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,ন.,n.,,গে,1,,
,স,s,,ল,1,,
,র,r,,যে,1,,
,-,-,,৹,1,,
,,,,,0,,
,সর,s+r,,খে ৹,2,,
,-গম,-g+m,,৹ ৹,2,,
,-মমগ,-m+m+g,,৹ ৹ ৹,3,,
,,,,,0,,
,-^রগ,-^r+g,,৹,1,,
,রস,r+s,,লার্,2,,CHECK
,ন.,n.,,বে,1,,
,স,s,,লা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,,,,,0,,
,^রজ্ঞ,^r+G,,খে,1,,
,জ্ঞ,G,,লা,1,,
,-,-,,র্,1,,
,জ্ঞ,G,,সা,1,,
,-,-,,৹,1,,
,রজ্ঞমম,r+G+m+m,,থি ৹ ৹ ৹,4,,
,-জ্ঞ:,-G,,৹,1,,
,-রজ্ঞ:,-r+G,,৹ ৹,2,,
,,,,,0,,
,সস,s+s,,গেল,2,,CHECK
,র,r,,যে,1,,
,র,r,,খে,1,,
,-পপপম,-p+p+p+m,,৹ ৹ ৹ ৹,4,,
,-:,-,,৹,1,,
