misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,স,s,,বৈ,1,,
,-র,-r,,৹,1,,
,^রস,^r+s,,শা,1,,
,|,|,,,0,,
,-ণ.,-N.,,খের্,1,,
,ণ.,N.,,এ,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,স,s,,ভো,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,রগ,r+g,,রে ৹,2,,
,-ম,-m,,৹,1,,
,-^মগ,-^m+g,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^গর,^g+r,,হা,1,,
,-,-,,৹,1,,
,-গ,-g,,ও,1,,
,|,|,,,0,,
,^গর,^g+r,,য়া,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,আ,1,,
,-গ,-g,,৹,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,-ধ,-d,,৹,1,,
,-^ধপ,-^d+p,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,সে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-স,-s,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-র,-r,,৹,1,,
,-,-,,৹,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,ম,m,,মৃ,1,,
,ম,m,,দু,1,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,রগ,r+g,,ম ৹,2,,
,-মগ,-m+g,,৹ ৹,2,,
,-রগ,-r+g,,৹ ন্,2,,
,|,|,,,0,,
,^রস,^r+s,,দ,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,আ,1,,
,স,s,,নে,1,,
,জ্ঞ,G,,৹,1,CHECK,
,|,|,,,0,,
,^জ্ঞর,^G+r,,আ,1,,
,জ্ঞ,G,,মা,1,,
,-র,-r,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,সদ,s+D,,ম,2,,CHECK
,সর,s+r,,নে ৹,2,,
,-জ্ঞ,-G,,র্,1,,
,|,|,,,0,,
,^জ্ঞর,^G+r,,কো,1,,
,জ্ঞ,G,,ণে,1,,
,-র,-r,,৹,1,,
,⌶,⌶,,,0,,
,স,s,BEGIN,সে,1,,
,-প,-p,END,ই,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,সে,1,,
,-ধ,-d,,ই,1,,
,^ধপ,^d+p,,চ,1,,
,|,|,,,0,,
,ম,m,,র,1,,
,ম,m,,ণে,1,,
,-গ,-g,,র্,1,,
,⌶,⌶,,,0,,
,^গর,^g+r,,ছ,1,,
,-গ,-g,,৹,1,,
,-র,-r,,ন্,1,,
,|,|,,,0,,
,রম,r+m,,দ ৹,2,,
,-,-,,৹,1,,
,-গ,-g,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ম,m,,স্ব,1,,
,-,-,,প্,1,,
,প,p,,ন,1,,
,|,|,,,0,,
,প,p,,শে,1,,
,প,p,,ষে,1,,
,-স',-s',,র্,1,,
,⌶,⌶,,,0,,
,স',s',,বা,1,,
,স',s',,তা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^স'ন,^s'+n,,য়,1,,
,স',s',,নে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স'র',s'+r',,হ ৹,2,,
,^র'স',^r'+s',,ঠা,1,,
,-,-,,ৎ,1,,
,|,|,,,0,,
,ণ,N,,আ,1,,
,ণ,N,,সা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,ও,1,,
,ণ,N,,তা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধস',d+s',,হ ৹,2,,
,^স'ণ,^s'+N,,ঠা,1,,
,-,-,,ৎ,1,,
,|,|,,,0,,
,^ণধ,^N+d,,আ,1,,
,প,p,,সা,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,ক্ষ,1,,
,প,p,,ণে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,ক্ষ,1,,
,প,p,,ণে,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,আ,1,,
,প,p,,ধো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,ঘু,1,,
,প,p,,মে,1,,
,-স',-s',,র্,1,,
,⌶,⌶,,,0,,
,^স'ধ,^s'+d,,প্রা,1,,
,-স',-s',,ন্,1,,
,^স'ণ,^s'+N,,ত,1,,
,|,|,,,0,,
,ধ,d,,ছোঁও,1,,
,প,p,,য়া,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,পধ,p+d,,ব ৹,2,,
,প,p,,কু,1,,
,-,-,,ল্,1,,
,|,|,,,0,,
,ম,m,,মা,1,,
,ম,m,,লা,1,,
,-গ,-g,,র্,1,,
,⌶,⌶,,,0,,
,^গর,^g+r,,গ,1,,
,-গ,-g,,৹,1,,
,-র,-r,,ন্,1,,
,|,|,,,0,,
,রম,r+m,,ধ ৹,2,,
,-,-,,৹,1,,
,-গ,-g,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ন.,n.,,বৈ,1,,
,-,-,,৹,1,,
,ন.,n.,,শা,1,,
,|,|,,,0,,
,ন.,n.,,খের্,1,,
,প.,p.,,এ,1,,
,-ন.,-n.,,ই,1,,
,⌶,⌶,,,0,,
,ন.,n.,,ভো,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,রে,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন.স,n.+s,,হা ৹,2,,
,-রস,-r+s,,৹ ৹,2,,
,ন.,n.,,ও,1,,
,|,|,,,0,,
,স,s,,য়া,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,ব,1,,
,স,s,,হে,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,প,p,,কি,1,,
,প,p,,সে,1,,
,-,-,,র,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,হ,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,ষ,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ণ,-N,,৹,1,,
,|,|,,,0,,
,^ণধ,^N+d,,যে,1,,
,ণ,N,,ন,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স'ণ,s'+N,,রে ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-ধ,-d,,৹,1,,
,প,p,,সে,1,,
,-ধ,-d,,ই,1,,
,⌶,⌶,,,0,,
,ম,m,,উ,1,,
,ম,m,,ড়ে,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,প,p,,প,1,,
,প,p,,ড়া,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,এ,1,,
,স,s,,লো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র,r,,কে,1,,
,র,r,,শে,1,,
,-প,-p,,র্,1,,
,⌶,⌶,,,0,,
,^পগপ,^p+g+p,,স্প ৹,2,,
,-^পম,-^p+m,,৹,1,,
,-গ,-g,,র্,1,,
,|,|,,,0,,
,রস,r+s,,শ ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-র,-r,,৹,1,,
,-গ,-g,,৹,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,-ধ,-d,,৹,1,,
,-^ধপ,-^d+p,,৹,1,,
,⌶,⌶,,,0,,
,-ম,-m,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,চাঁ,1,,
,প,p,,পা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,ব,1,,
,প,p,,নে,1,,
,-স',-s',,র্,1,,
,⌶,⌶,,,0,,
,স',s',,কাঁ,1,,
,স',s',,প,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,^স'ন,^s'+n,,ছ,1,,
,স',s',,লে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',BEGIN,লা,1,,
,-র',-r',END BEGIN,৹,1,,
,-ধ,-d,END,৹,1,,
,|,|,,,0,,
,ণ,N,,গে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-ধণ,-d+N,,৹ ৹,2,,
,-স'ণ,-s'+N,,৹ ৹,2,,
,-ধণ,-d+N,,৹ ৹,2,,
,|,|,,,0,,
,^ণধ,^N+d,,আ,1,,
,প,p,,মা,1,,
,-ধ,-d,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,বু,1,,
,প,p,,কে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,ত,1,,
,প,p,,লে,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,আ,1,,
,প,p,,রে,1,,
,-,-,,ক্,1,,
,|,|,,,0,,
,প,p,,দি,1,,
,প,p,,নে,1,,
,-স',-s',,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধস',d+s',,প্র ৹,2,,
,^স'ণ,^s'+N,,ভা,1,,
,-,-,,ত্,1,,
,|,|,,,0,,
,ধ,d,,হ,1,,
,প,p,,তে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,পধ,p+d,,হৃ ৹,2,,
,^ধপ,^d+p,,দ,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,ম,m,,দো,1,,
,ম,m,,লা,1,,
,-গ,-g,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^গর,^g+r,,স্প,1,,
,-গ,-g,,৹,1,,
,-র,-r,,ন্,1,,
,|,|,,,0,,
,রম,r+m,,দ ৹,2,,
,-,-,,৹,1,,
,-গ,-g,,৹,1,,
