misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,স,s,,দি,1,,
,ঋ,R,,ন,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,গ,g,,শে,1,,
,-প,-p,,৹,1,,
,প,p,,ষে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,বা,1,,
,-হ্ম,-M,,৹,1,,
,^ধপ,^d+p,,ঙা,1,,
,-হ্ম,-M,,৹,1,,
,⌶,⌶,,,0,,
,^হ্মগ,^M+g,,মু,1,,
,-ম,-m,,৹,1,,
,গ,g,,কু,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ঋ,-R,,ল্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ঋগ,R+g,,জা ৹,2,,
,-,-,,গ্,1,,
,গ,g,,লো,1,,
,ঋ,R,,চি,1,,
,|,|,,,0,,
,স,s,,তে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,সগ,s+g,,স ৹,2,,
,-,-,,ঙ্,1,,
,গ,g,,গো,1,,
,গ,g,,প,1,,
,|,|,,,0,,
,^গঋ,^g+R,,নে,1,,
,-,-,,৹,1,,
,ঋ,R,,ফু,1,,
,-ন.,-n.,,ট্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,বে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,প্রে,1,,
,-হ্ম,-M,,৹,1,,
,প,p,,মে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,প,p,,ম,1,,
,-হ্মন,-M+n,,৹ ন্,2,,
,ন,n,,জ,1,,
,^নধ,^n+d,,য়ী,1,,
,|,|,,,0,,
,হ্মধপ,M+d+p,,তে ৹ ৹,3,,
,-হ্মপ,-M+p,,৹ ৹,2,,
,স,s,,"দি,1,,
,ঋ,R,,ন",1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{হ্মপ,M+p,,ম ৹,2,,
,-,-,,ন্,1,,
,গ,g,,দ,1,,
,গ,g,,বা,1,,
,|,|,,,0,,
,গপ,g+p,,য়ে ৹,2,,
,-হ্ম,-M,,৹,1,,
,-ধ,-d,,৹,1,,
,-প,-p,,৹,1,,
,⌶,⌶,,,0,,
,ধ,d,,অ,1,,
,-স',-s',,ন্,1,,
,স',s',,ধ,1,,
,স',s',,কা,1,,
,|,|,,,0,,
,স',s',,রে,1,,
,-,-,,৹,1,,
,স':,s',,দু,1,,
,-ন:,-n,,ল্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^র'স',^r'+s',,বে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,তো,1,,
,-স',-s',,৹,1,,
,স',s',,মা,1,,
,-ন,-n,,র্,1,,
,⌶,⌶,,,0,,
,^নধ,^n+d,,প,1,,
,ন,n,,থে,1,,
,^নস',^n+s',,র,1,,
,^স'ন,^s'+n,,ধা,1,,
,|,|,,,0,,
,ধপ,d+p,,রে ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{স,s,,গ,1,,
,-ঋ,-R,,ন্,1,,
,ঋ,R,,ধ,1,,
,গ,g,,তা,1,,
,|,|,,,0,,
,গ,g,,হা,1,,
,-,-,,র্,1,,
,গ,g,,লা,1,,
,-ঋ,-R,,গ্,1,,
,⌶,⌶,,,0,,
,(^ঋস,^R+s,,বে,1,,
,-,-,,৹,1,,
,-,-,BEGIN,৹,1,,
,-প,-p,END,৹,1,,
,|,|,,,0,,
,পহ্ম,p+M,,গো ৹,2,,
,-^ধপ,-^d+p,,৹,1,,
,-^পহ্ম,-^p+M,,৹,1,,
,-গ)},-g,,৹,1,,
