misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,ম,m,,আ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,জি,1,,
,-,-,,৹,1,,
,প,p,,ঝ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,রো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,ঝ,1,,
,-,-,,৹,1,,
,প,p,BEGIN,রো,1,,
,-ধ,-d,END,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,মু,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,খ,1,,
,-,-,,৹,1,,
,প,p,BEGIN,র,1,,
,-ধ,-d,END,৹,1,,
,|,|,,,0,,
,ম,m,,বা,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,|,|,,,0,,
,ম,m,BEGIN,দ,1,,
,-জ্ঞ,-G,END,৹,1,,
,জ্ঞ,G,BEGIN,র,1,,
,-ম,-m,END,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,দি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ন,n,,জা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,নি,1,,
,-,-,,৹,1,,
,স'র':,s'+r',BEGIN,নে ৹,2,,
,-স':,-s',END,৹,1,,
,|,|,,,0,,
,স'র':,s'+r',BEGIN,জা ৹,2,,
,-স':,-s',END,৹,1,,
,|,|,,,0,,
,স'র':,s'+r',BEGIN,নি ৹,2,,
,-স':,-s',END,৹,1,,
,স',s',,নে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স'র':,s'+r',BEGIN,কি ৹,2,,
,-স':,-s',END,৹,1,,
,|,|,,,0,,
,স'র':,s'+r',BEGIN,ছু ৹,2,,
,-স':,-s',END,৹,1,,
,স',s',,তে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ণস':,N+s',BEGIN,কে ৹,2,,
,-ণ:,-N,END,৹,1,,
,|,|,,,0,,
,ণস':,N+s',BEGIN,ন ৹,2,,
,-ণ:,-N,END,৹,1,,
,ণ,N,,যে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ধ,d,BEGIN,ম,1,,
,-ণ,-N,END,৹,1,,
,|,|,,,0,,
,ধ,d,BEGIN,‍ন,1,,
,-ণ,-N,END,৹,1,,
,প,p,BEGIN,লা,1,,
,-ধ,-d,END,৹,1,,
,|,|,,,0,,
,ম,m,,গে,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,|,|,,,0,,
,ম,m,BEGIN,না,1,,
,-,-,CONTINUE,৹,1,,
,-জ্ঞ,-G,END,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,BEGIN,আ,1,,
,-ণ,-N,END,৹,1,,
,|,|,,,0,,
,ধ,d,BEGIN,জি,1,,
,-ণ,-N,END,৹,1,,
,ধ,d,,ঝ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,BEGIN,রো,1,,
,-ণ,-N,END,৹,1,,
,|,|,,,0,,
,ধ,d,,ঝ,1,,
,-,-,,৹,1,,
,ধ,d,BEGIN,রো,1,,
,-ণ,-N,END,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,মু,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,খ,1,,
,-ণপ,-N+p,,৹ ৹,2,,
,প,p,,র,1,,
,-ধ,-d,,৹,1,,
,|,|,,,0,,
,ম,m,,বা,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,|,|,,,0,,
,ম,m,BEGIN,দ,1,,
,-জ্ঞ,-G,END,৹,1,,
,জ্ঞ,G,BEGIN,র,1,,
,-ম,-m,END,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,দি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,BEGIN,৹,1,,
,-ম,-m,END,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,প,p,,এ,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ম,m,,চ,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,প,p,,চ,1,,
,-,-,,৹,1,,
,প,p,,ল,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,পন,p+n,,স ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন,n,,জ,1,,
,-,-,,৹,1,,
,ন,n,,ল,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ন,n,,প,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,ব,1,,
,-,-,,৹,1,,
,র',r',,ন,1,,
,-গ'র',-g'+r',,৹ ৹,2,,
,|,|,,,0,,
,স'ন,s'+n,,বে ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,গে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স'র':,s'+r',BEGIN,উ ৹,2,,
,-স':,-s',END,৹,1,,
,|,|,,,0,,
,স'র':,s'+r',BEGIN,দা ৹,2,,
,-স':,-s',END,৹,1,,
,স'র':,s'+r',BEGIN,সী ৹,2,,
,-স':,-s',END,৹,1,,
,|,|,,,0,,
,স'র':,s'+r',BEGIN,মে ৹,2,,
