misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{প,p,,চ,1,,
,পস',p+s',,প ৹,2,,
,^স'ণ,^s'+N,,ল,1,,
,|,|,,,0,,
,ধপ,d+p,,ত ৹,2,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,ব,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,(প,p,,ন,1,,
,ধ,d,,বী,1,,
,ণ,N,,ন,1,,
,|,|,,,0,,
,স',s',,আঁ,1,,
,-র',-r',,৹,1,,
,⌶,⌶,,,0,,
,^র'ধ,^r'+d,,খি,1,,
,-স',-s',,৹,1,,
,ণধ,N+d,,দু ৹,2,,
,|,|,,,0,,
,স'ণ,s'+N,,টি ৹,2,,
,-ধ)},-d,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,পণ,p+N,,স ৹,2,,
,ণ,N,,হ,1,,
,ণ,N,,সা,1,,
,|,|,,,0,,
,ণ,N,,য,1,,
,ণ,N,,ত,1,,
,⌶,⌶,,,0,,
,^ণধ,^N+d,,বাঁ,1,,
,ধ,d,,ধ,1,,
,ণধ,N+d,,ন ৹,2,,
,|,|,,,0,,
,প,p,,হ,1,,
,ম,m,,তে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গম,g+m,,আ ৹,2,,
,-পধণ,-p+d+N,,৹ ৹ ৹,3,,
,ণধ,N+d,,মা,2,,CHECK
,|,|,,,0,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,দি,1,,
,-ধ,-d,,৹,1,,
,ণ,N,,ল,1,,
,|,|,,,0,,
,স',s',,ছু,1,,
,-র',-r',,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ণ,N,,টি,1,,
,-স',-s',,৹,1,,
,-ণ,-N,,৹,1,,
,|,|,,,0,,
,-^ণধ,-^N+d,,৹,1,,
,-ণধ,-N+d,,৹ ৹,2,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ম,m,,হৃ,1,,
,প,p,,দ,1,,
,প,p,,য়,1,,
,|,|,,,0,,
,প,p,,ম,1,,
,পধ,p+d,,ম ৹,2,,
,⌶,⌶,,,0,,
,^ধপ,^d+p,,আ,1,,
,-ধণ,-d+N,,৹ ৹,2,,
,^ণধ,^N+d,,কা,1,,
,|,|,,,0,,
,প,p,,শে,1,,
,-,-,,৹,1,,
