misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{স,s,,থা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,ক্,1,,
,|,|,,,0,,
,স',s',,থা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,ক্,1,,
,⌶,⌶,,,0,,
,গ',g',,মি,1,,
,র',r',,ছে,1,,
,স',s',,কে,1,,
,ন,n,,ন,1,,
,|,|,,,0,,
,ধ,d,,এ,1,,
,-,-,,ই,1,,
,প,p,,খে,1,,
,হ্ম,M,,লা,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,আ,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,র্,1,,
,⌶,⌶,,,0,,
,স,s,,জী,1,,
,স,s,,ব,1,,
,স,s,,নে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,হ,1,,
,স,s,,ল,1,,
,স,s,,বি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^সস',^s+s',,তৃ,1,,
,-,-,,ষ্,1,,
,স',s',,ণা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,আ,1,,
,র,r,,প,1,,
,গ,g,,না,1,,
,ম,m,,র,1,,
,|,|,,,0,,
,প,p,,প,1,,
,ধ,d,,রে,1,,
,ন,n,,ধি,1,,
,-,-,,ক্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,কা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
