misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{স,s,,নি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,সগ,s+g,,দ্রা ৹,2,,
,-,-,,৹,1,,
,ম,m,,হা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ধপ,d+p,,রা ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,রা,1,,
,-গ,-g,,৹,1,,
,পম,p+m,,তে ৹,2,,
,-গ,-g,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^গর,^g+r,,এ,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,^মগ,^m+g,,গা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,ন্,1,,
,⌶,⌶,,,0,,
,(ম,m,,বাঁ,1,,
,-,-,,ধ্,1,,
,|,|,,,0,,
,মপ,m+p,,ব ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,পন,p+n,,আ ৹,2,,
,-,-,,৹,1,,
,নপ,n+p,,মি ৹,2,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ন,n,,কে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,ম,1,,
,-গ',-g',,ন্,1,,
,গ',g',,সু,1,,
,-র',-r',,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^র'স',^r'+s',,রে,1,,
,-ন,-n,,৹,1,,
,|,|,,,0,,
,-ধ,-d,,৹,1,,
,-প,-p,,৹,1,,
,-ম,-m,,৹,1,,
,-গ)},-g,,৹,1,,
,⌶,⌶,,,0,,
,{ণস',N+s',,কো ৹,2,,
,-,-,,ন্,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,র,1,,
,-,-,,৹,1,,
,ণ,N,,জ,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,নী,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,গ,1,,
,-,-,,ন্,1,,
,ধ,d,,ধা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ধ,d,,হ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,তে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,আ,1,,
,-ম,-m,,ন্,1,,
,|,|,,,0,,
,প,p,,ব,1,,
,-ধ,-d,,৹,1,,
,-ণ,-N,,৹,1,,
,-স'},-s',,৹,1,,
,⌶,⌶,,,0,,
,ণস',N+s',,সে ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,তা,1,,
,-,-,,ন্,1,,
,ধ,d,,ক,1,,
,-,-,,ণ্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ধপ,^d+p,,ঠে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^পম,^p+m,,পূ,1,,
,-,-,,৹,1,,
,গ,g,,রে,1,,
,-র,-r,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ন,n,,সু,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন,n,,রে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,ন,n,,কা,1,,
,-,-,,৹,1,,
