misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,স,s,,আ,1,,
,স,s,,মায়্,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,র,r,,বাঁ,1,,
,-প,-p,,ধ্,1,,
,মপ,m+p,,বে ৹,2,,
,-মগ,-m+g,,৹ ৹,2,,
,|,|,,,0,,
,^গর,^g+r,,য,1,,
,-গ,-g,,৹,1,,
,র,r,,দি,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,কা,1,,
,-ম,-m,,৹,1,,
,ম,m,,জে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,ডো,1,,
,প,p,,রে,1,,
,ন,n,,কে,1,,
,ন,n,,ন,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,পা,1,,
,-ন,-n,,৹,1,,
,স'ন,s'+n,,গ ৹,2,,
,-র',-r',,ল্,1,,
,|,|,,,0,,
,^স'ণস,^s'+N+s,,ক ৹,2,,
,-ণধ,-N+d,,৹ ৹,2,,
,প,p,,র,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,এ,1,,
,-ধ,-d,,৹,1,,
,ণ,N,,ম,1,,
,-ধ,-d,,ন্,1,,
,|,|,,,0,,
,প,p,,ক,1,,
,মগ,m+g,,রে ৹,2,,
,রগ,r+g,,"আ ৹,2,,
,স,s,,মায়",1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,^পন,^p+n,,বা,1,,
,-,-,,৹,1,,
,ন,n,,তা,1,,
,-,-,,স্,1,,
,|,|,,,0,,
,ন,n,,আ,1,,
,-,-,,৹,1,,
,ন:,n,,নে,1,,
,-প:,-p,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,কে,1,,
,-,-,,৹,1,,
,ন,n,,ন,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^নস',^n+s',,জা,1,,
,-ন,-n,,৹,1,,
,স,s,,নি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স':,s',,কো,1,,
,-ন:,-n,,৹,1,,
,-র',-r',,ন্,1,,
,^র'স',^r'+s',,গ,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,গ,1,,
,-ধ,-d,,৹,1,,
,প,p,,নে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,প,p,,গো,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,^পম,^p+m,,প,1,,
,-গ,-g,,ন্,1,,
,|,|,,,0,,
,^গর,^g+r,,বা,1,,
,-গ,-g,,‍ ৹,1,,CHECK
,র,r,,ণী,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,প,1,,
,-গ,-g,,৹,1,,
,ম,m,,রা,1,,
,-গ,-g,,ন্,1,,
,|,|,,,0,,
,^গর,^g+r,,খা,1,,
,-গ,-g,,৹,1,,
,র,r,,নি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,দে,1,,
,-ম,-m,,য়,1,,
,ম,m,,যে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,ভ,1,,
,প,p,,রে,1,,
,ন,n,,কে,1,,
,ন,n,,ন,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,পা,1,,
,-ন,-n,,৹,1,,
,স'ন,s'+n,,গ ৹,2,,
,-র',-r',,ল্,1,,
,|,|,,,0,,
,^স'ণস',^s'+N+s',,ক ৹,2,,
,-ণধ,-N+d,,৹ ৹,2,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,এ,1,,
,-ধ,-d,,৹,1,,
,ণ:,N,,ম,1,,
,-ধ:,-d,,ন্,1,,
,|,|,,,0,,
,প,p,,ক,1,,
,মগ,m+g,,রে ৹,2,,
,রগ,r+g,,"আ,2,,CHECK
,স,s,,মায়্",1,,
,⌶⌶,⌶⌶,,,0,,
