misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{স,s,,এ,1,,
,স,s,,পা,1,,
,|,|,,,0,,
,র,r,,রে,1,,
,র,r,,মু,1,,
,⌶,⌶,,,0,,
,র,r,,খ,1,,
,র,r,,র,1,,
,|,|,,,0,,
,র,r,,হ,1,,
,জ্ঞ@,G,,ল,1,,
,⌶,⌶,,,0,,
,ম,m,,কে,1,,
,ম,m,,কা,1,,
,|,|,,,0,,
,প,p,,ও,1,,
|,-,-,,ই,1,,
,⌶,⌶,,,0,,
,(প,p,,কে,1,,
,-স',-s',,৹,1,,
,|,|,,,0,,
,স',s',,কা,1,,
,-ণ,-N,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,-ধ,-d,,৹,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,-ম,-m,,৹,1,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,ও,1,,
,প,p,,পা,1,,
,|,|,,,0,,
,ম,m,,রে,1,,
,প,p,,নী,1,,
,⌶,⌶,,,0,,
,ম,m,,র,1,,
,জ্ঞ,G,,ব,1,,
,|,|,,,0,,
,রস,r+s,,কে ৹,2,,
,র,r,,ন,1,,
,⌶,⌶,,,0,,
,রম,r+m,,কু ৹,2,,
,^মজ্ঞর,^m+G+r,,হু ৹,2,,
,|,|,,,0,,
,স,s,,হা,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,সজ্ঞ,s+G,,কু ৹,2,,
,জ্ঞ,G,,হু,1,,
,|,|,,,0,,
,জ্ঞ,G,,কু,1,,
,জ্ঞ,G,,হু,1,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,কু,1,,
,র,r,,হু,1,,
,|,|,,,0,,
,মজ্ঞ,m+G,,হা ৹,2,,
,-র)},-r,,য়্,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
