misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
1',{^রম,^r+m,,বেঁ,1,,
,জ্ঞ,G,,ধে,1,,
,র,r,,ছ,1,,
,স,s,,প্রে,1,,
,|,|,,,0,,
2,^সর,^s+r,,মে,1,,
,সন.,s+n.,,র ৹,2,,
,স,s,,পা,1,,
,স,s,,শে,1,,
,|,|,,,0,,
0,^সস',^s+s',,ও,1,,
,ণ,N,,হে,1,,
,ধ,d,,প্রে,1,,
,পধ,p+d,,ম ৹,2,,
,|,|,,,0,,
3,মপ,m+p,,ম ৹,2,,
,-ধপমপ,-d+p+m+p,,৹ ৹ ৹ ৹,4,,
,মজ্ঞ,m+G,BEGIN END,য় ৹,2,,
|,-রসর},-r+s+r,,৹ ৹ ৹,3,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ত,1,,
,ম,m,,ব,1,,
,ম,m,,প্রে,1,,
,ম,m,,ম,1,,
,|,|,,,0,,
,^মপ,^m+p,,লা,1,,
,-^ম,-^m,,৹,0,,CHECK
,প,p,,গি,1,,
,-মজ্ঞ,-m+G,BEGIN END,৹ ৹,2,,
,|,|,,,0,,
,জ্ঞ,G,,দি,1,,
,^জ্ঞম,^G+m,,বা,1,,
,র,r,,নি,1,,
,রস,r+s,,শি ৹,2,,
,|,|,,,0,,
,^সর,^s+r,,জা,1,,
,-,-,,৹,1,,
,স,s,,গি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,ব্যা,1,,
,-^ন,-^n,,৹,0,,CHECK
,র',r',,কু,1,,
,-^স',-^s',,৹,0,,CHECK
,|,|,,,0,,
,ণ,N,,ল,1,,
,-^ধ,-^d,,৹,0,,CHECK
,প,p,,হৃ,1,,
,-^ধ,-^d,,৹,0,,CHECK
,|,|,,,0,,
,ম,m,,দ,1,,
,-প,-p,,৹,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,|,|,,,0,,
,ম,m,BEGIN,য়,1,,
,-জ্ঞ,-G,END,৹,1,,
,-রস,-r+s,,৹ ৹,2,,
,-র,-r,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ণ,N,,ত,1,,
,-,-,,৹,1,,
,ণ,N,,ব,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ণধ,N+d,,প্রে ৹,2,,
,-স'ণধ,-s'+N+d,,৹ ৹ ৹,3,,
,প,p,,মে,1,,
,-ধ,-d,,৹,1,,
,|,|,,,0,,
,ন,n,,কু,1,,
,ন,n,,সু,1,,
,স',s',,ম,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধস'ণ,d+s'+N,,হা ৹ ৹,3,,
,-^ধ,-^d,,৹,0,,CHECK
,প,p,,সে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পধ,^p+d,,ত,1,,
,-,-,,৹,1,,
,প,p,,ব,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,প্রে,1,,
,-,-,,৹,1,,
,গর,g+r,,মে ৹,2,,
,-গ,-g,,৹,1,,
,|,|,,,0,,
,^গম,^g+m,,চাঁ,1,,
,-,-,,৹,1,,
,ম,m,,দ,1,,
,মগ,m+g,,বি ৹,2,,
,|,|,,,0,,
,^গপ,^g+p,,কা,1,,
,-^ম,-^m,,৹,0,,CHECK
,ম,m,,শে,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{ম,m,,প্রে,1,,
,প,p,,ম,1,,
,প,p,,হা,1,,
,প,p,,সি,1,,
,|,|,,,0,,
,^পণ,^p+N,,ত,1,,
,-^ধ,-^d,,৹,0,,CHECK
,প,p,,ব,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,|,|,,,0,,
,ম,m,,ঊ,1,,
,প,p,,ষা,1,,
,ন,n,,ন,1,,
,ন,n,,ব,1,,
,|,|,,,0,,
,স',s',,ন,1,,
,-নস'র',-n+s'+r',,৹ ৹ ৹,3,,
,স',s',,ব,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
