misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,গ',g',,ওই,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,^গ'র',^g'+r',,বু,1,,
,|,|,,,0,,
,স',s',,ঝি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,ও,1,,
,-,-,,৹,1,,
,-,-,,ই,1,,
,র,r,,বু,1,,
,|,|,,,0,,
,গ,g,,ঝি,1,,
,-,-,,৹,1,,
,স,s,,কা,1,,
,-র,-r,,ল্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^রগ,^r+g,,বৈ,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,র,r,,শা,1,,
,|,|,,,0,,
,^রস,^r+s,,খী,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,স,1,,
,-,-,,৹,1,,
,-,-,,ন্,1,,
,ন.,n.,,ধা,1,,
,|,|,,,0,,
,ধ.,d.,,আ,1,,
,-ন.,-n.,,৹,1,,
,-সর,-s+r,,৹ ৹,2,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^গরস,^g+r+s,,কা ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,শ্,1,,
,⌶,⌶,,,0,,
,স,s,,দে,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,র,r,,ঢা,1,,
,|,|,,,0,,
,গ,g,,কি,1,,
,-,-,,৹,1,,
,-,-,BEGIN,৹,1,,
,-গ',-g',END,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{প,p,,ভ,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,গ,g,,কী,1,,
,|,|,,,0,,
,গপ,g+p,,রে ৹,2,,
,-,-,,৹,1,,
,প,p,,তো,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,প,p,,ভ,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,ধ,d,,কা,1,,
,|,|,,,0,,
,ধর',d+r',,রে ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^র'স',^r'+s',,দ্বা,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,ন,n,,খু,1,,
,|,|,,,0,,
,^নধ,^n+d,,লে,1,,
,-,-,,৹,1,,
,ধ,d,,দি,1,,
,-,-,,স্,1,,
,⌶,⌶,,,0,,
,^ধন,^d+n,,চা,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,^নধ,^n+d,,ধা,1,,
,|,|,,,0,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,শো,1,,
,-,-,,৹,1,,
,-,-,,ন্,1,,
,প,p,,দে,1,,
,|,|,,,0,,
,প,p,,খি,1,,
,-হ্ম,-M,,৹,1,,
,প,p,,ঘো,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,পন,p+n,,হুঙ্,2,,CHECK
,-,-,,৹,1,,
,-,-,,৹,1,,
,ধ,d,,কা,1,,
,|,|,,,0,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পধপ,^p+d+p,,না ৹,2,,
,-,-,,৹,1,,
,-,-,,ম্,1,,
,হ্ম,M,,তো,1,,
,|,|,,,0,,
,^হ্মগ,^M+g,,রি,1,,
,-,-,,৹,1,,
,গ,g,,ও,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,^রগ,^r+g,,যা,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,র,r,,ডা,1,,
,|,|,,,0,,
,স,s,,কি,1,,
,-,-,,৹,1,,
,-,-,BEGIN,৹,1,,
,-গ',-g',END,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,প,p,,তো,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,প,p,,সু,1,,
,|,|,,,0,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,প,p,,আ,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,প,p,,তো,1,,
,-,-,,৹,1,,
,-হ্ম,-M,,র্,1,,
,প,p,,গা,1,,
,|,|,,,0,,
,^পধ,^p+d,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,দি,1,,
,-,-,,৹,1,,
