misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,ন,n,,বে,1,,
,-ধ,-d,,৹,1,,
,ন,n,,দ,1,,
,|,|,,,0,,
,নস',n+s',,না ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,{প,p,,বে,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,ধ,d,,দ,1,,
,|,|,,,0,,
,ণ,N,,না,1,,
,-র',-r',,য়্,1,,
,|,|,,,0,,
,^র'স',^r'+s',,ভ,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ণ,N,,রে,1,,
,-,-,,৹,1,,
,ধ,d,,গি,1,,
,|,|,,,0,,
,পধ,p+d,,য়ে ৹,2,,
,-^ধপ,-^d+p,,৹,1,,
,|,|,,,0,,
,মগ,m+g,,ছে ৹,2,,
,-র,-r,,৹,1,,
,⌶,⌶,,,0,,
,গ,g,,পে,1,,
,-,-,,৹,1,,
,ম,m,,য়া,1,,
,|,|,,,0,,
,প,p,,লা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,(গ,g,,নি,1,,
,গ,g,,য়ো,1,,
,ম,m,,হে,1,,
,|,|,,,0,,
,ম,m,,নি,1,,
,-ণ,-N,,৹,1,,
,|,|,,,0,,
,^ণধ,^N+d,,য়ো,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ন,n,,বে,1,,
,-ধ,-d,,৹,1,,
,ন,n,,দ,1,,
,|,|,,,0,,
,^নস',^n+s',,না,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,হৃ,1,,
,স'গ',s'+g',,দ ৹,2,,
,গ',g',,য়,1,,
,|,|,,,0,,
,র',r',,বি,1,,
,-গ'র',-g'+r',,৹ ৹,2,,
,|,|,,,0,,
,স',s',,দা,1,,
,-র',-r',,৹,1,,
,⌶,⌶,,,0,,
,^র'ন,^r'+n,,রি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-স',-s',,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,হৃ,1,,
,স'গ',s'+g',,দ ৹,2,,
,গ',g',,য়,1,,
,|,|,,,0,,
,র',r',,বি,1,,
,-গ'র',-g'+r',,৹ ৹,2,,
,|,|,,,0,,
,স',s',,দা,1,,
,-র',-r',,৹,1,,
,⌶,⌶,,,0,,
,^র'ন,^r'+n,,রি,1,,
,-,-,,৹,1,,
,স',s',,হ,1,,
,|,|,,,0,,
,ন,n,,য়ে,1,,
,-স',-s',,৹,1,,
,|,|,,,0,,
,ধ,d,,গে,1,,
,-ণ,-N,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ণপ,^N+p,,ল,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,ধ,d,,ঢা,1,,
,|,|,,,0,,
,ধ,d,BEGIN,লা,1,,
,-স',-s',END,৹,1,,
