misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,গ,g,,আ,1,,
,-ম,-m,,জ্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,^মপ,^m+p,,আ,1,,
,-,-,,স্,1,,
,প,p,,বে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,প,p,,শ্যা,1,,
,-,-,,ম্,1,,
,|,|,,,0,,
,প,p,,গো,1,,
,ধ,d,,কু,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^ধস',^d+s',,লে,1,,
,ণ,N,,ফি,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,রে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^পম,^p+m,,আ,1,,
,-গ,-g,,৹,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,প,p,,বা,1,,
,-ধণ,-d+N,,৹ ৹,2,,
,-স',-s',,র্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স',s',,বা,1,,
,-,-,,জ্,1,,
,ণ,N,,বে,1,,
,|,|,,,0,,
,ধ,d,,বাঁ,1,,
,প,p,,শি,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,|,|,,,0,,
,^পম,^p+m,,য,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,মু,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,না,1,,
,-জ্ঞ,-G,,৹,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,স,s,,তী,1,,
,-ম,-m,,৹,1,,
,জ্ঞর,G+r,,৹ ৹,2,CHECK,
,|,|,,,0,,
,স,s,,রে,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,গ,g,,"আ,1,,
,-ম,-m,,জ্",1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
[স',{^পম,^p+m,,আ,1,,
-ণ,-,-,,ম্,1,,
ণ,প,p,,রা,1,,
,|,|,,,0,,
-ধ],-,-,,৹,1,,
,প,p,,কী,1,,
,-স',-s',,৹,1,,
,|,|,,,0,,
,ণস'ণ,N+s'+N,,ক ৹ ৹,3,,
,-,-,,৹,1,,
,-ধ,-d,,র্,1,,
,|,|,,,0,,
,^ধপ,^d+p,,ব,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,প,p,,কী,1,,
,|,|,,,0,,
,-ধ,-d,,৹,1,,
,পমগ,p+m+g,,বে ৹ ৹,3,,
,-ম,-m,,শ্,1,,
,|,|,,,0,,
,প,p,,ধ,1,,
,-স',-s',,৹,1,,
,-ন,-n,,র্,1,,
,|,|,,,0,,
,স',s',,ব,1,,
,-,-,,৹,1,,
,(-র')},-r',,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,নস',n+s',,কী ৹,2,,
,-র',-r',,৹,1,,
,স',s',,মা,1,,
,|,|,,,0,,
,-স'ন,-s'+n,,৹ ৹,2,,
,ধ,d,,লা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
