misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
[ধ,ম,m,,এ,1,,
-ন,-প,-p,,ক্,1,,
ধনধ],প,p,,বা,1,,
,|,|,,,0,,
,-,-,,র্,1,,
,প,p,,তো,1,,
,পধপ,p+d+p,,রা ৹ ৹,3,,
,|,|,,,0,,
,মধ,m+d,,মা ৹,2,,
,প,p,,ব,1,,
,পম,p+m,,লি ৹,2,,
,|,|,,,0,,
,মগ,m+g,,য়া ৹,2,,
,গ,g,,ডা,1,,
|,-ম,-m,,ক্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,জ,1,,
,প,p,,গ,1,,
,প,p,,ত,1,,
,|,|,,,0,,
,প,p,,জ,1,,
,প,p,,নে,1,,
,-ধ,-d,,র্,1,,
,|,|,,,0,,
,ধ,d,,শ্র,1,,
,ন,n,,ব,1,,
,ন,n,,ণ,1,,
,|,|,,,0,,
,ন,n,,জু,1,,
,ন,n,,ড়া,1,,
,-,-,,ক্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,পপ,p+p,,হিমা,2,,CHECK
,-স',-s',,৹,1,,
,স',s',,দ্রি,1,,
,|,|,,,0,,
,স',s',,পা,1,,
,স',s',,ষা,1,,
,-,-,,ণ্,1,,
,|,|,,,0,,
,স',s',,কেঁ,1,,
,স'গ'র',s'+g'+r',,দে ৹ ৹,3,,
,র'স',r'+s',,গ' ৹,2,,
,|,|,,,0,,
,স',s',,লে,1,,
,স'র',s'+r',,যা ৹,2,,
,-স'ন,-s'+n,,৹ ক্,2,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ন,n,,মু,1,,
,স',s',,খ,1,,
,ন,n,,তু,1,,
,|,|,,,0,,
,নধ,n+d,,লে ৹,2,,
,প,p,,আ,1,,
,প,p,,জি,1,,
,|,|,,,0,,
,পধ,p+d,,চা ৹,2,,
,-নস',-n+s',,৹ ৹,2,,
,স',s',,হো,1,,
,|,|,,‍,0,,CHECK
,ন,n,,রে,1,,
,-,-,,৹,1,,
,-ধনস',-d+n+s',,৹ ৹ ৹,3,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ধ,d,,দাঁ,1,,
,ন,n,,ড়া,1,,
,ন,n,,দে,1,,
,|,|,,,0,,
,ধপ,d+p,,খি ৹,2,,
,প,p,,তো,1,,
,পধ,p+d,,রা ৹,2,,
,|,|,,,0,,
,ধ,d,,আ,1,,
,ন,n,,ত্ম,1,,
,ন,n,,প,1,,
,|,|,,,0,,
,-,-,,র্,1,,
,ন,n,,ভু,1,,
,ন,n,,লি,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,হৃ,1,,
,স',s',,দ,1,,
,স'ন,s'+n,,য়ে ৹,2,,
,|,|,,,0,,
,স',s',,হৃ,1,,
,স',s',,দ,1,,
,র'গ'র'স',r'+g'+r'+s',,য়ে ৹ ৹ ৹,4,,
,|,|,,,0,,
,স',s',,ছু,1,,
,নস'র'স',n+s'+r'+s',,টু ৹ ৹ ক্,4,,
,স',s',,বি,1,,
,|,|,,,0,,
,(স',s',,জু,1,,
,ন,n,,লি,1,,
,-ধনস')},-d+n+s',,৹ ৹ ৹,3,,
,⌶,⌶,,,0,,
,ন,n,,জু,1,,
,নধ,n+d,,লি ৹,2,,
,-পধ,-p+d,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{ধ,d,,প্র,1,,
,স',s',,ভা,1,,
,স',s',,ত,1,,
,|,|,,,0,,
,স',s',,গ,1,,
,স',s',,গ,1,,
,স',s',,নে,1,,
,|,|,,,0,,
,স',s',,কো,1,,
,স'গ'র',s'+g'+r',,টি ৹ ৹,3,,
,র'স',r'+s',,শি ৹,2,,
,|,|,,,0,,
,স',s',,র,1,,
,স',s',,তু,1,,
,স'র'স'ন,s'+r'+s'+n,,লি ৹ ৹ ৹,4,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ন,n,,নি,1,,
,-স',-s',,র্,1,,
,ন,n,,ভ,1,,
,|,|,,,0,,
,নধ,n+d,,য়ে ৹,2,,
,প,p,,আ,1,,
,প,p,,জি,1,,
,|,|,,,0,,
,পধ,p+d,,গা ৹,2,,
,-নস',-n+s',,৹ ৹,2,,
,স',s',,হো,1,,
,|,|,,,0,,
,ন,n,,রে,1,,
,-,-,,৹,1,,
,-ধনস'},-d+n+s',,৹ ৹ ৹,3,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ম,m,,বি,1,,
,-প,-p,,শ্,1,,
,প,p,,কো,1,,
,|,|,,,0,,
,প,p,,টি,1,,
,প,p,,কণ্,1,,
,পধ,p+d,,ঠে ৹,2,,
,|,|,,,0,,
,মধ,m+d,,মা ৹,2,,
,প,p,,ব,1,,
,পম,p+m,,লে ৹,2,,
,|,|,,,0,,
,মগ,m+g,,ডা ৹,2,,
,গ,g,,কি,1,,
,গম,g+m,,লে ৹,2,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,রো,1,,
,প,p,,মান্,1,,
,প,p,,চ,1,,
,|,|,,,0,,
,প,p,,উ,1,,
,প,p,,ঠি,1,,
,পধ,p+d,,বে ৹,2,,
,|,|,,,0,,
,ধ,d,,অ,1,,
,ন,n,,নন্,1,,
,ন,n,,ত,1,,
,|,|,,,0,,
,ন,n,,নি,1,,
,ন,n,,খি,1,,
,ন,n,,লে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,বি,1,,
,-স',-s',,শ্,1,,
,স',s',,কো,1,,
,|,|,,,0,,
,স',s',,টি,1,,
,স',s',,ছে,1,,
,স',s',,লে,1,,
,|,|,,,0,,
,স',s',,মা,1,,
,স'গ'র',s'+g'+r',,য়ে ৹ ৹,3,,
,র'স',r'+s',,রে ৹,2,,
,|,|,,,0,,
,স',s',,ঘে,1,,
,স',s',,রি,1,,
,স'র'স'ন,s'+r'+s'+n,,লে ৹ ৹ ৹,4,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ন,n,,দ,1,,
,স'ন,s'+n,,শ ৹,2,,
,নধ,n+d,,দি ৹,2,,
,|,|,,,0,,
,-প,-p,,ক্,1,,
,প,p,,সু,1,,
,প,p,,খে,1,,
,|,|,,,0,,
,পধ,p+d,,হা ৹,2,,
,-নস',-n+s',,৹ ৹,2,,
,স',s',,সি,1,,
,|,|,,,0,,
,ন,n,,বে,1,,
,-,-,,৹,1,,
,-ধনস',-d+n+s',,৹ ৹ ৹,3,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,{ধ,d,,সে,1,,
,ন:,n,,দি,1,,
,-ধ:,-d,,ন্,1,,
,|,|,,,0,,
,প,p,,প্র,1,,
,প,p,,ভা,1,,
,পধ,p+d,,তে ৹,2,,
,|,|,,,0,,
,ধ,d,,নূ,1,,
,ন,n,,ত,1,,
,ন,n,,ন,1,,
,|,|,,,0,,
,ন,n,,ত,1,,
,ন,n,,প,1,,
,-,-,,ন্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স',s',,নূ,1,,
,স',s',,ত,1,,
,স'ন,s'+n,,ন ৹,2,,
,|,|,,,0,,
,স',s',,জী,1,,
,স',s',,ব,1,,
,-র'গ'র'স',-r'+g'+r'+s',,৹ ৹ ৹ ন্,4,,
,|,|,,,0,,
,স',s',,ক,1,,
,নস'র'স',n+s'+r'+s',,রি ৹ ৹ ৹,4,,
,স',s',,বে,1,,
,|,|,,,0,,
,(স',s',,ব,1,,
,ন,n,,প,1,,
,-ধনস')},-d+n+s',,৹ ৹ ন্,3,,
,⌶,⌶,,,0,,
,ন,n,,ব,1,,
,নধ,n+d,,প ৹,2,,
,-পধ,-p+d,,৹ ন্,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{ধ,d,,এ,1,,
,স',s',,ন,1,,
,স',s',,হে,1,,
,|,|,,,0,,
,স',s',,কা,1,,
,স',s',,হি,1,,
,স',s',,নী,1,,
,|,|,,,0,,
,স',s',,এ,1,,
,স'গ'র',s'+g'+r',,ন ৹ ৹,3,,
,র'স',r'+s',,হে ৹,2,,
,|,|,,,0,,
,স',s',,স্ব,1,,
,স'র',s'+r',,প ৹,2,,
,-স'ন,-s'+n,,৹ ন্,2,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ন,n,,আ,1,,
,স'ন,s'+n,,সি ৹,2,,
,নধ,n+d,,বে ৹,2,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,প,p,,সে,1,,
,প,p,,দিন্,1,,
,|,|,,,0,,
,পধ,p+d,,আ ৹,2,,
,-নস',-n+s',,৹ ৹,2,,
,স',s',,সি,1,,
,|,|,,,0,,
,ন,n,,বে,1,,
,-,-,,৹,1,,
,-ধনস'},-d+n+s',,৹ ৹ ৹,3,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ম,m,,আ,1,,
,প,p,,প,1,,
,প,p,,‍না,1,,
,|,|,,,0,,
,-,-,,র্,1,,
,প,p,,মা,1,,
,ধপ,d+p,,য়ে ৹,2,,
,|,|,,,0,,
,মজ্ঞ,m+G,,মা ৹,2,,
,প,p,,ব,1,,
,পম,p+m,,লে ৹,2,,
,|,|,,,0,,
,মগ,m+g,,ডা ৹,2,,
,গ,g,,কি,1,,
,গম,g+m,,লে ৹,2,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,আ,1,,
,প,p,,প,1,,
,প,p,,লা,1,,
,|,|,,,0,,
,-,-,,র্,1,,
,প,p,,ভা,1,,
,পধ,p+d,,য়ে ৹,2,,
,|,|,,,0,,
,ধ,d,,হৃ,1,,
,ন,n,,দ,1,,
,ন,n,,য়ে,1,,
,|,|,,,0,,
,ন,n,,রা,1,,
,ন,n,,খি,1,,
,ন,n,,লে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,স,1,,
,-স',-s',,ব্,1,,
,স',s',,পা,1,,
,|,|,,,0,,
,-,-,,প্,1,,
,স',s',,তা,1,,
,-,-,,প্,1,,
,|,|,,,0,,
,স',s',,দূ,1,,
,স'গ'র',s'+g'+r',,রে ৹ ৹,3,,
,র'স',r'+s',,যা ৹,2,,
,|,|,,,0,,
,-,-,,য়্,1,,
