misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,স,s,,এ,1,,
,স,s,,রে,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,র,r,,ক্ষ,1,,
,রম,r+m,,মা,2,,CHECK
,ম,m,,কো,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,রো,1,,
,-ম,-m,,৹,1,,
,জ্ঞম,G+m,,স ৹,2,,
,-পম,-p+m,,৹ ৹,2,,
,⌶,⌶,,,0,,
,মপ,m+p,,খা ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,প,p,,এ,1,,
,দ,D,,যে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,দ,D,,এ,1,,
,^দস',^D+s',,ল,1,,
,স',s',,ত,1,,
,স',s',,ব,1,,
,|,|,,,0,,
,স',s',,আঁ,1,,
,-ঋ',-R',,৹,1,,
,স',s',,খি,1,,
,স'ণ,s'+N,,ভু ৹,2,,
,⌶,⌶,,,0,,
,^স'ণ,^s'+N,,লা,1,,
,-,-,,৹,1,,
,ণ,N,,তে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-দ,-D,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-প,-p,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,শু,1,,
,দ,D,,ধু,1,,
,দ,D,,ক্ষ,1,,
,দ,D,,ণ,1,,
,|,|,,,0,,
,দ,D,,কা,1,,
,-প,-p,,৹,1,,
,প,p,,ল,1,,
,পদ,p+D,,ত ৹,2,,
,⌶,⌶,,,0,,
,ম,m,BEGIN,রে,1,,
,-প,-p,END BEGIN,৹,1,,
,-জ্ঞ,-G,END,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞপ,G+p,,মো ৹,2,,
,-ম,-m,,৹,1,,
,প,p,,হ,1,,
,পদ,p+D,,দো ৹,2,,
,|,|,,,0,,
,প,p,,লা,1,,
,-,-,,য়্,1,,
,প,p,,দু,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,লা,1,,
,-জ্ঞ,-G,,৹,1,,
,জ্ঞ,G,,তে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,রজ্ঞ,r+G,,আঁ ৹,2,,
,-র,-r,,৹,1,,
,জ্ঞ,G,,খি,1,,
,ম,m,,ভু,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,লা,1,,
,-ঋ,-R,,৹,1,,
,ঋ,R,,তে,1,,
,-স,-s,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,স,s,,এ,1,,
,স,s,,রে,1,,
,⌶,⌶,,,0,,
,র,r,,ক্ষ,1,,
,রম,r+m,,মা ৹,2,,
,ম,m,,কো,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,রো,1,,
,-ম,-m,,৹,1,,
,জ্ঞম,G+m,,স ৹,2,,
,-পম,-p+m,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,মপ,m+p,,খা ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,মদ,m+D,,মা ৹,2,,
,দ,D,,য়া,1,,
,দ,D,,পু,1,,
,দ,D,,রী,1,,
,|,|,,,0,,
,ন,n,,হ,1,,
,ন,n,,তে,1,,
,স',s',,এ,1,,
,স'ঋ',s'+R',,ল ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
