misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,প,p,,বা,1,,
,প,p,,দ,1,,
,-,-,,ল্,1,,
,|,|,,,0,,
,^পম,^p+m,,ধা,1,,
,পধ,p+d,,রা ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,⌶,⌶,,,0,,
,^পম,^p+m,,হ,1,,
,^মজ্ঞ,^m+G,,ল,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^জ্ঞর,^G+r,,সা,1,,
,মজ্ঞ,m+G,,রা ৹,2,,
,-র,-r,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,বা,1,,
,স,s,,জে,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,বি,1,,
,জ্ঞ,G,,দা,1,,
,-র,-r,,য়্,1,,
,⌶,⌶,,,0,,
,^রস,^r+s,,সু,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{ম,m,,গা,1,,
,প,p,,নে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,পা,1,,
,প,p,,লা,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,^ধপ,^d+p,,শে,1,,
,-স',-s',,ষ্,1,,
,স'ণ,s'+N,,ক ৹,2,,
,|,|,,,0,,
,ধ,d,,রে,1,,
,প,p,,দে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,শে,1,,
,-ধ,-d,,ষ্,1,,
,^ধপ,^d+p,,ক,1,,
,|,|,,,0,,
,ম,m,,রে,1,,
,গর,g+r,,দে ৹,2,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,গম,g+m,,রে ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,মপ,m+p,,যা ৹,2,,
,^পম,^p+m,,বি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^মজ্ঞ,^m+G,,অ,1,,
,জ্ঞ,G,,নে,1,,
,-র,-r,,ক্,1,,
,⌶,⌶,,,0,,
,মজ্ঞ,m+G,,দূ ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-র,-r,,৹,1,,
,-স,-s,,৹,1,,
,-র,-r,,র্,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,প,p,,ছা,1,,
,-,-,,ড়্,1,,
,প,p,,ল,1,,
,|,|,,,0,,
,প,p,,খে,1,,
,প,p,,য়া,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,ও,1,,
,প,p,,পা,1,,
,-ধ,-d,,র্,1,,
,|,|,,,0,,
,ণ,N,,হ,1,,
,স',s',,তে,1,,
,-নর',-n+r',,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^র'স',^r'+s',,ভা,1,,
,-,-,,৹,1,,
,^স'ণ,^s'+N,,দ্র,1,,
,|,|,,,0,,
,ধ,d,,দি,1,,
,প,p,,নে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,পধ,p+d,,ভ ৹,2,,
,^ধপ,^d+p,,রা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^পম,^p+m,,স্রো,1,,
,গ,g,,তে,1,,
,-রগ,-r+g,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গম,g+m,,রে ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,BEGIN,৹,1,,
,-জ্ঞ,-G,END,৹,1,,
,⌶,⌶,,,0,,
[স,{জ্ঞ,G,,দু,1,,
-জ্ঞ],-,-,,ল্,1,,
,জ্ঞ,G,,ছে,1,,
,|,|,,,0,,
,^জ্ঞর,^G+r,,ত,1,,
,জ্ঞ,G,,রী,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^জ্ঞর,^G+r,,ন,1,,
,জ্ঞ,G,,দী,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,^জ্ঞর,^G+r,,প,1,,
,মজ্ঞ,m+G,,থে ৹,2,,
,-র,-r,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,ত,1,,
,স,s,,র,1,,
,-র,-r,,ঙ্,1,,
,|,|,,,0,,
,জ্ঞ,G,,গ,1,,
,জ্ঞ,G,,ব,1,,
,-র,-r,,ন্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^রস,^r+s,,ধু,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,র্,1,,
,⌶,⌶,,,0,,
,{ম,m,,গা,1,,
,প,p,,নে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,পা,1,,
,প,p,,লা,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ধপ,^d+p,,শে,1,,
,-স',-s',,ষ্,1,,
,স'ণ,s'+N,,ক ৹,2,,
,|,|,,,0,,
,ধ,d,,রে,1,,
,প,p,,দে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,শে,1,,
,-ধ,-d,,ষ্,1,,
,^ধপ,^d+p,,ক,1,,
,|,|,,,0,,
,ম,m,,রে,1,,
,গর,g+r,,দে ৹,2,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গম,g+m,,রে ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,মপ,m+p,,যা ৹,2,,
,^পম,^p+m,,বি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^মজ্ঞ,^m+G,,অ‍,1,,
,জ্ঞ,G,,নে,1,,
,-র,-r,,ক্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,মজ্ঞ,m+G,,দূ ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-র,-r,,৹,1,,
,-স,-s,,৹,1,,
,-র,-r,,র্,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{^সন.,^s+n.,,ক,1,,
,ন.,n.,,দ,1,,
,-,-,,ম্,1,,
,|,|,,,0,,
,ন.,n.,,কে,1,,
,প.,p.,,শ,1,,
,-ন.,-n.,,র্,1,,
,⌶,⌶,,,0,,
,ন.,n.,,ঢে,1,,
,স,s,,কে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,ছে,1,,
,স,s,,আ,1,,
,-রস,-r+s,,৹ জ্,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^সন.,^s+n.,,ব,1,,
,ন.,n.,,ন,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন.,n.,,ত,1,,
,^নপ.,^n+p.,,লে,1,,
,-ন.,-n.,,র্,1,,
,⌶,⌶,,,0,,
,ন.,n.,,ধূ,1,,
,স,s,,লি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,ম,1,,
,-জ্ঞ,-G,,উ,1,,
,জ্ঞ,G,,মা,1,,
,|,|,,,0,,
,র,r,,ছি,1,,
,জ্ঞ,G,,রা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,^জ্ঞর,^G+r,,কে,1,,
,জ্ঞ,G,,য়া,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^জ্ঞর,^G+r,,ব,1,,
,মজ্ঞ,m+G,,নে ৹,2,,
,-র,-r,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,সর,s+r,,প ৹,2,,
,-স,-s,,থ্,1,,
,র,r,,গি,1,,
,|,|,,,0,,
,র,r,,য়ে,1,,
,মজ্ঞ,m+G,,ছে ৹,2,,
,-র,-r,,৹,1,,
,⌶,⌶,,,0,,
,সর,s+r,,ভু ৹,2,,
,স,s,,লি,1,,
,-,-,,‍ ৹,1,,CHECK
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,অ,1,,
,প,p,,র,1,,
,-,-,,ণ্,1,,
,|,|,,,0,,
,প,p,,ণে,1,,
,প,p,,আ,1,,
,-,-,,জ্,1,,
,⌶,⌶,,,0,,
,প,p,,স্ত,1,,
,-,-,,ব্,1,,
,ধ,d,,ধ,1,,
,|,|,,,0,,
,ণ,N,,হাও,1,,
,স',s',,য়া,1,,
,-নর',-n+r',,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^র'স',^r'+s',,আ,1,,
,ণ,N,,কা,1,,
,-,-,,শ্,1,,
,|,|,,,0,,
,^ণধ,^N+d,,আ,1,,
,প,p,,জি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,পধ,p+d,,শি ৹,2,,
,^ধপ,^d+p,,শি,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,^পম,^p+m,,ছাও,1,,
,গ,g,,য়া,1,,
,-রগ,-r+g,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^গম,^g+m,,রে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,{^মজ্ঞ,^m+G,,আ,1,,
,জ্ঞ,G,,লো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^জ্ঞর,^G+r,,তে,1,,
,জ্ঞ,G,,আ,1,,
,-,-,,জ্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^জ্ঞর,^G+r,,স্মৃ,1,,
,জ্ঞ,G,,তি,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,^জ্ঞর,^G+r,,আ,1,,
,মজ্ঞ,m+G,,ভা ৹,2,,
,-র,-r,,স্,1,,
,⌶,⌶,,,0,,
,সর,s+r,,বৃ ৹,2,,
,-স,-s,,ষ্,1,,
,র,r,,টি,1,,
,|,|,,,0,,
,জ্ঞ,G,,র,1,,
,জ্ঞ,G,,বি,1,,
,-র,-r,,ন্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^রস,^r+s,,দু,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,র্,1,,
,⌶,⌶,,,0,,
,{ম,m,,গা,1,,
,প,p,,নে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,পা,1,,
,প,p,,লা,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ধপ,^d+p,,শে,1,,
,-স',-s',,ষ্,1,,
,স'ণ,s'+N,,ক ৹,2,,
,|,|,,,0,,
,ধ,d,,রে,1,,
,প,p,,দে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,শে,1,,
,-ধ,-d,,ষ্,1,,
,^ধপ,^d+p,,ক,1,,
,|,|,,,0,,
,ম,m,,রে,1,,
,গর,g+r,,দে ৹,2,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গম,g+m,,রে ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,মপ,m+p,,যা ৹,2,,
,^পম,^p+m,,বি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^মজ্ঞ,^m+G,,অ,1,,
,জ্ঞ,G,,নে,1,,
,-র,-r,,ক্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,মজ্ঞ,m+G,,দূ ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-র,-r,,৹,1,,
,-স,-s,,৹,1,,
,-র,-r,,র্,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
