misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,স',s',,যা,1,,
,-র',-r',,য়্,1,,
,স',s',,দি,1,,
,ণ,N,,ন,1,,
,|,|,,,0,,
,ধ,d,,শ্রা,1,,
,-প,-p,,৹,1,,
,গ,g,,ব,1,,
,ম,m,,ণ,1,,
,⌶,⌶,,,0,,
,প,p,,দি,1,,
,-,-,,ন্,1,,
,স',s',,যা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,আঁ,1,,
,র',r',,ধা,1,,
,স',s',,রি,1,,
,ণ,N,,ল,1,,
,|,|,,,0,,
,ধ,d,,ম,1,,
,প,p,,ন,1,,
,ম,m,,মো,1,,
,-গ,-g,,র্,1,,
,⌶,⌶,,,0,,
,গ,g,,আ,1,,
,-,-,,৹,1,,
,গ,g,,শ,1,,
,-,-,,ঙ্,1,,
,|,|,,,0,,
,ম,m,,কা,1,,
,-,-,BEGIN,৹,1,,
,-ণ,-N,END,৹,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ণ,N,,মি,1,,
,ণধ,N+d,,ল ৹,2,,
,ধ,d,,নে,1,,
,ধ,d,,র,1,,
,|,|,,,0,,
,ধ,d,,বৃ,1,,
,ধ,d,,থা,1,,
,ধ,d,,প্র,1,,
,-,-,,ৎ,1,,
,⌶,⌶,,,0,,
,ধ,d,,তা,1,,
,-,-,,৹,1,,
,^পধ,^p+d,,শা,1,,
,-ণ,-N,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,মা,1,,
,স'ম',s'+m',,য়া ৹,2,,
,গ',g',,বি,1,,
,ম',m',,নী,1,,
,|,|,,,0,,
,র',r',,এ ,1,,
,-জ্ঞ',-G',,ই,1,,
,স',s',,স,1,,
,-র',-r',,ন্,1,,
,⌶,⌶,,,0,,
,ন,n,,ধা,1,,
,-,-,,৹,1,,
,-স',-s',,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,ছ,1,,
,র',r',,লি,1,,
,স',s',,ছে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ণ,N,,ছ,1,,
,ধ,d,,লি,1,,
,প,p,,ছে,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,⌶,⌶,,,0,,
,ম,m,,ছ,1,,
,গ,g,,লি,1,,
,ম,m,,ছে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,প,p,,আ,1,,
,প,p,,স,1,,
,-ণ,-N,,ন্,1,,
,ণ,N,,ন,1,,
,|,|,,,0,,
,ধ,d,,নি,1,,
,-,-,,র্,1,,
,ধ,d,,জ,1,,
,ন,n,,ন,1,,
,⌶,⌶,,,0,,
,ন,n,,রা,1,,
,-,-,,৹,1,,
,স',s',,তি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,হা,1,,
,-,-,,য়্,1,,
,প,p,,ম,1,,
,প,p,,ম,1,,
,|,|,,,0,,
,প,p,,প,1,,
,প,p,,থ,1,,
,ধ,d,,চাও,1,,
,প,p,,য়া,1,,
,⌶,⌶,,,0,,
,ধ,d,,বা,1,,
,-ণধ,-N+d,,৹ ৹,2,,
,প,p,,তি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ন,-n,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন,n,,ব্যা,1,,
,ন,n,,কু,1,,
,ন,n,,লি,1,,
,ন,n,,ছে,1,,
,|,|,,,0,,
,ন,n,,শূ,1,,
,-,-,,ন্,1,,
,ন,n,,নে,1,,
,ন,n,,রে,1,,
,⌶,⌶,,,0,,
,ন,n,,কো,1,,
,-,-,,ন্,1,,
,ন,n,,প্র,1,,
,-স',-s',,শ্,1,,
,|,|,,,0,,
,স',s',,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,দি,1,,
,র',r',,কে,1,,
,স',s',,দি,1,,
,ণ,N,,কে,1,,
,|,|,,,0,,
,ধ,d,,কো,1,,
,-,-,,৹,1,,
,প,p,,থা,1,,
,-^ধপ,-^d+p,,ও,1,,
,⌶,⌶,,,0,,
,ম,m,,না,1,,
,গ,g,,হি,1,,
,গ,g,,সা,1,,
,-^রগ,-^r+g,,৹,1,,
,|,|,,,0,,
,ম,m,,ড়া,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ফি,1,,
,প,p,,রে,1,,
,প,p,,খ্যা,1,,
,প,p,,পা,1,,
,|,|,,,0,,
,প,p,,হা,1,,
,-,-,,ও,1,,
,প,p,,য়া,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,গৃ,1,,
,ধ,d,,হ,1,,
,^স'ণ,^s'+N,, ছা,1,,CHECK
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,ড়া,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,নি,1,,
,গ',g',,বি,1,,
,গ',g',,ড়,1,,
,গ',g',,ত,1,,
,|,|,,,0,,
,গ',g',,মি,1,,
,-,-,,৹,1,,
,গ',g',,স্র,1,,
,গ',g',,বি,1,,
,⌶,⌶,,,0,,
,গ'ম',g'+m',,লু ৹,2,,
,-প',-p',,প্,1,,
,প',p',,ত,1,,
,ম',m',,আ,1,,
,|,|,,,0,,
,গ',g',,শা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ',g',,ব্য,1,,
,ম',m',,থি,1,,
,গ',g',,তা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র',r',,যা,1,,
,-,-,,৹,1,,
,স',s',,মি,1,,
,স',s',,নী,1,,
,⌶,⌶,,,0,,
,ন,n,,খোঁ,1,,
,-,-,,৹,1,,
,ন,n,,জে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন,n,BEGIN,ভা,1,,
,-স',-s',END,৹,1,,
,স',s',,ষা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,বৃ,1,,
,-,-,,ষ্,1,,
,স',s',,টি,1,,
,-র',-r',,৹,1,,
,|,|,,,0,,
,স',s',,মু,1,,
,ণ,N,,খ,1,,
,ধ,d,,রি,1,,
,প,p,,ত,1,,
,⌶,⌶,,,0,,
,ম,m,,ম,1,,
,-গ,-g,,র্,1,,
,গ,g,,ম,1,,
,গ,g,,র,1,,
,|,|,,,0,,
,গ,g,,ছ,1,,
,-ম,-m,,ন্,1,,
,ম,m,,দে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,সি,1,,
,-,-,,ক্,1,,
,প,p,,ত,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,মা,1,,
,-,-,,৹,1,,
,ধ,d,,ল,1,,
,প,p,,তী,1,,
,⌶,⌶,,,0,,
,ধ,d,,গ,1,,
,-^স'ণ,-^s'+N,,ন্,1,,
,ধ,d,,ধে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
