misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,স,s,,জ,1,,
,স,s,,য়,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,সদ,s+D,,হো ৹,2,,
,-,-,,ক্,1,,
,দ,D,,জ,1,,
,দ,D,,য়,1,,
,|,|,,,0,,
,দস',D+s',,হো ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,ক্,1,,
,⌶,⌶,,,0,,
,^স'ণ,^s'+N,,ন,1,,
,জ্ঞ',G',,ব,1,,
,^জ্ঞ'ঋ',^G'+R',,অ,1,,
,স',s',,রু,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,ণো,1,,
,-,-,,৹,1,,
,^ণদ,^N+D,,দ,1,,
,প,p,,য়,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,জ,1,,
,জ্ঞ,G,,য়,1,,
,ঋ,R,,জ,1,,
,স,s,,য়,1,,
,|,|,,,0,,
,স,s,,জ,1,,
,স,s,,য়,1,,
,সদ,s+D,,হো ৹,2,,
,-,-,,ক্,1,,
,⌶,⌶,,,0,,
,দ,D,,জ,1,,
,দ,D,,য়,1,,
,দস',D+s',,হো ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,ক্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স,s,BEGIN,পূ,1,,
,-দ,-D,END,র্,1,,
,দ,D,,ব,1,,
,দ,D,,দি,1,,
,|,|,,,0,,
,^দপ,^D+p,,গ,1,,
,-,-,,ন্,1,,
,প,p,,চ,1,,
,প,p,,ল,1,,
,⌶,⌶,,,0,,
,মপ,m+p,BEGIN,হো ৹,2,,
,-জ্ঞ,-G,END,৹,1,,
,-,-,,৹,1,,
,-,-,,ক্,1,,
,|,|,,,0,,
,জ্ঞ,G,BEGIN,জ্যো,1,,
,-দ,-D,END,৹,1,,
,দ,D,,তি,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,দ,D,,ম,1,,
,^দপ,^D+p,,য়,1,,
,প,p,,জ,1,,
,ম,m,,য়,1,,
,|,|,,,0,,
,মদ,m+D,,হো ৹,2,,
,-,-,,ক্,1,,
,দ,D,,জ,1,,
,দ,D,,য়,1,,
,⌶,⌶,,,0,,
,দস',D+s',,হো ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,ক্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
[জ্ঞ',{স'ঋ',s'+R',,এ ৹,2,,
জ্ঞ',ঋ',R',,সো,1,,
জ্ঞ'র',ঋ',R',,অ,1,,
জ্ঞ',ঋ',R',,প,1,,
,|,|,,,0,,
ম'জ্ঞ'],ঋ',R',,রা,1,,
,-,-,,৹,1,,
,ঋ',R',,জি,1,,
,স',s',,ত,1,,
,⌶,⌶,,,0,,
,^স'ন,^s'+n,,বা,1,,
,-,-,,৹,1,,
,স',s',,ণী,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স'ঋ',s'+R',,অ ৹,2,,
,ঋ',R',,স,1,,
,-,-,,ত্,1,,
,^ঋ'স',^R'+s',,ত,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
