misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
3,দ,D,,মো,1,,
,দপ,D+p,,রে ৹,2,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
1',{ম,m,,ডা,1,,
,প,p,,কি,1,,
,গ,g,,ল,1,,
,|,|,,,0,,
2,ম,m,,য়ে,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
3,প,p,,যা,1,,
|,-,-,,ও,1,,
,⌶,⌶,,,0,,
1',দ,D,,মু,1,,
,-,-,,ক্,1,,
,দ^প,D+^p,,ত,1,,
,|,|,,,0,,
2,^ণদ,^N+D,,দ্বা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
3,প,p,,রে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,তো,1,,
,গ,g,,মা,1,,
,ঋ,R,,র,1,,
,|,|,,,0,,
,গ,g,,বি,1,,
,-,-,,শ্,1,,
,|,|,,,0,,
,ম,m,,শে,1,,
,ম,m,,র,1,,
,⌶,⌶,,,0,,
,গ,g,,স,1,,
,ম,m,,ভা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,গম,g+m,,তে ৹,2,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,দ,D,,মো,1,,
,দপ},D+p,,রে ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ডা,1,,
,প,p,,কি,1,,
,গ,g,,ল,1,,
,|,|,,,0,,
,ম,m,,য়ে,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,প,p,,যা,1,,
,-,-,,ও,1,,
,⌶,⌶,,,0,,
,প,p,,আ,1,,
,স',s',,জি,1,,
,ন,n,,এ,1,,
,|,|,,,0,,
,স',s',,ম,1,,
,-^ম,-^m,,ঙ্,0,,CHECK
,|,|,,,0,,
,ঋ',R',,গ,1,,
,স',s',,ল,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,প্র,1,,
,^নস',^n+s',,ভা,1,,
,-দ,-D,,৹,1,,
,|,|,,,0,,
,^দস',^D+s',,তে,1,,
,-^ন,-^n,,৹,0,,CHECK
,|,|,,,0,,
,দ,D,,"মো,1,,
,প,p,,রে",1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{দ,D,,উ,1,,
,দ,D,,দ,1,,
,দ,D,,য়,1,,
,|,|,,,0,,
,ন,n,,গি,1,,
,ন,n,,রি,1,,
,|,|,,,0,,
,স',s',,হ,1,,
,স',s',,তে,1,,
,⌶,⌶,,,0,,
,ঋ',R',,উ,1,,
,-,-,,চ্,1,,
,স',s',,চে,1,,
,|,|,,,0,,
,ন,n,,ক,1,,
,ন,n,,হো,1,,
,|,|,,,0,,
,স',s',,মো,1,,
,স',s',,রে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,দ,D,,তি,1,,
,দ,D,,মি,1,,
,দ,D,,র,1,,
,|,|,,,0,,
,^দস',^D+s',,ল,1,,
,-^ন,-^n,,য়্,0,,CHECK
,|,|,,,0,,
,স',s',,হ,1,,
,স',s',,ল,1,,
,⌶,⌶,,,0,,
,ঋ',R',,দী,1,,
,-,-,,প্,1,,
,স',s',,তি,1,,
,|,|,,,0,,
,^নস',^n+s',,সা,1,,
,-^ন,-^n,,৹,0,,CHECK
,|,|,,,0,,
,দ,D,,গ,1,,
,প},p,,রে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ'',G'',,বা,1,,
,-,-,,র্,1,,
,জ্ঞ',G',,থ,1,,
,|,|,,,0,,
,জ্ঞ',G',,হ,1,,
,জ্ঞ',G',,তে,1,,
,|,|,,,0,,
,জ্ঞ',G',,জা,1,,
,জ্ঞ',G',,গো,1,,
,⌶,⌶,,,0,,
