misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,ম,m,,হৃ,1,,
,প,p,,দ,1,,
,ধ,d,,য়ে,1,,
,|,|,,,0,,
,ণ,N,,র,1,,
,স',s',,ম,1,,
,স',s',,ণি,1,,
,|,|,,,0,,
,স'র',s'+r',,আ ৹,2,,
,ণ,N,,দ,1,,
,ণ,N,,রি,1,,
,|,|,,,0,,
,ধ,d,,ণী,1,,
,ধ,d,,মো,1,,
,-পম,-p+m,,৹ র্,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,আ,1,,
,-পধ,-p+d,,৹ য়্,2,,
,প,p,,লো,1,,
,|,|,,,0,,
,ম,m,,কা,1,,
,-গ,-g,,৹,1,,
,গ,g,,ছে,1,,
,|,|,,,0,,
,ম,m,,আ,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^মগ,^m+g,,মি,1,,
,-,-,,৹,1,,
,গ,g,,শা,1,,
,|,|,,,0,,
,গ,g,,বি,1,,
,-র,-r,,৹,1,,
,স,s,,জো,1,,
,|,|,,,0,,
,স,s,,ছ,1,,
,-র,-r,,৹,1,,
,র,r,,না,1,,
,|,|,,,0,,
,র,r,,হা,1,,
,-,-,,৹,1,,
,র,r,,সি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,রা,1,,
,-,-,,৹,1,,
,গ,g,,শি,1,,
,|,|,,,0,,
,ম,m,,রা,1,,
,-,-,,৹,1,,
,প,p,,শি,1,,
,|,|,,,0,,
,প,p,,মৃ,1,,
,-,-,,৹,1,,
,ধ,d,,দু,1,,
,|,|,,,0,,
,ম,m,,ম,1,,
,-ধ,-d,,৹,1,,
,প,p,,ধু,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,জো,1,,
,-প,-p,,৹,1,,
,মপম,m+p+m,,ছ ৹ ৹,3,,
,|,|,,,0,,
,গ,g,,না,1,,
,-,-,,৹,1,,
,-মগ,-m+g,,৹ ৹,2,,
,|,|,,,0,,
,-র,-r,,৹,1,,
,-গ,-g,,৹,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ম,1,,
,-,-,,৹,1,,
,ম,m,,ল,1,,
,|,|,,,0,,
,^মধ,^m+d,,য়,1,,
,-,-,,৹,1,,
,ন,n,,ক,1,,
,|,|,,,0,,
,স',s',,পো,1,,
,-,-,,৹,1,,
,ন,n,,ল,1,,
,|,|,,,0,,
,স',s',,চু,1,,
,-,-,,৹,1,,
,স',s',,মে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^নস',^n+s',,ঢ,1,,
,-,-,,৹,1,,
,ন,n,,লি,1,,
,|,|,,,0,,
,স',s',,য়া,1,,
,-,-,,৹,1,,
,র',r',,প,1,,
,|,|,,,0,,
,ণস',N+s',,ড়ি ৹,2,,
,-,-,,৹,1,,
,ণ,N,,ছে,1,,
,|,|,,,0,,
,ধ,d,,ঘু,1,,
,-,-,,৹,1,,
,ধ,d,,মে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ণ,N,,ক,1,,
,-,-,,৹,1,,
,ধ,d,,পো,1,,
,|,|,,,0,,
,প,p,,লে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধ,d,,ন,1,,
,-,-,,৹,1,,
,প,p,,য়,1,,
,|,|,,,0,,
,ম,m,,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,জো,1,,
,-,-,,৹,1,,
,ম,m,,ছ,1,,
,|,|,,,0,,
,গ,g,,না,1,,
,-,-,,৹,1,,
,ম,m,,ম,1,,
,|,|,,,0,,
,র,r,,রি,1,,
,-,-,,৹,1,,
,র,r,,য়া,1,,
,|,|,,,0,,
,স,s,,যা,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{স,s,,য,1,,
,-,-,,৹,1,,
,র,r,,মু,1,,
,|,|,,,0,,
,র,r,,না,1,,
,-,-,,৹,1,,
,র,r,,ল,1,,
,|,|,,,0,,
,র,r,,হ,1,,
,-গর,-g+r,,৹ ৹,2,,
,গ,g,,রী,1,,
,|,|,,,0,,
,ম,m,,গু,1,,
,-,-,,৹,1,,
,প,p,,লি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,চ,1,,
,-,-,,৹,1,,
,ধ,d,,র,1,,
,|,|,,,0,,
,ম,m,,ণে,1,,
,-ধ,-d,,৹,1,,
,প,p,,কাঁ,1,,
,|,|,,,0,,
,ম,m,,দি,1,,
,-,-,,৹,1,,
,মপম,m+p+m,,তে ৹ ৹,3,,
,|,|,,,0,,
,গ,g,,চা,1,,
,-,-,,৹,1,,
,-},-,,য়্,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
