misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
1',{স',s',,পু,1,,
,-র',-r',,ষ্,1,,
,|,|,,,0,,
2,স',s',,প,1,,
,-স',-s',,৹,1,,
,ধ,d,,ফু,1,,
,|,|,,,0,,
0,^স'ণ:,^s'+N,,টে,1,,
,-ধ:,-d,,৹,1,,
,|,|,,,0,,
3,প,p,,কো,1,,
,-,-,,৹,1,,
,-,-,,ন্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,কু,1,,
,-গ,-g,,ন্,1,,
,|,|,,,0,,
,গ,g,,জ,1,,
,-,-,,৹,1,,
,গ,g,,ব,1,,
,|,|,,,0,,
,ম,m,,নে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,কো,1,,
,-প,-p,,ন্,1,,
,|,|,,,0,,
,^মপম,^m+p+m,,নি ৹,2,,
,-,-,,৹,1,,
,র,r,,ভৃ,1,,
,|,|,,,0,,
,^মজ্ঞ,^m+G,,তে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,ও,1,,
,-র,-r,,৹,1,,
,স,s,,রে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^সর,^s+r,,কো,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,স,s,,গ,1,,
,-র,-r,,৹,1,,
,ন.,n.,,হ,1,,
,|,|,,,0,,
,স,s,,নে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{জ্ঞ',G',,মা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,জ্ঞ',G',,তি,1,,
,-,-,,৹,1,,
,র',r',,ল,1,,
,|,|,,,0,,
,জ্ঞ'ম',G'+m',,আ ৹,2,,
,-জ্ঞ',-G',,৹,1,,
,|,|,,,0,,
,জ্ঞ',G',,কু,1,,
,-র',-r',,৹,1,,
,স',s',,ল,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ঋ',R',,দ,1,,
,-,-,,ক্,1,,
,|,|,,,0,,
,স',s',,খি,1,,
,-,-,,৹,1,,
,ঋ'স',R'+s',,ণ ৹,2,,
,|,|,,,0,,
,ন,n,,বা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,য়ু,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,(ম',m',,সৌ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম',m',,র,1,,
,-জ্ঞ',-G',,৹,1,,
,র',r',,ভ,1,,
,|,|,,,0,,
,জ্ঞ',G',,চ,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,জ্ঞ',G',,চ,1,,
,-র',-r',,৹,1,,
,স',s',,ল,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ঋ',R',,স,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,স',s',,চ,1,,
,-ঋ'স',-R'+s',,৹ ৹,2,,
,ন,n,,র,1,,
,|,|,,,0,,
,স',s',,ণে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-নস',-n+s',,৹ ৹,2,,
,-র'জ্ঞ')},-r'+G',,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ঋ',R',,সৌ,1,,
,-স',-s',,৹,1,,
,|,|,,,0,,
,ণ,N,,র,1,,
,-,-,,৹,1,,
,প,p,,ভ,1,,
,|,|,,,0,,
,ম,m,,চ,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,জ্ঞ,G,,চ,1,,
,-র,-r,,৹,1,,
,ন.,n.,,ল,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,স,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,গ,g,,চ,1,,
,-,-,,৹,1,,
,গ,g,,র,1,,
,|,|,,,0,,
,ম,m,,ণে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,কো,1,,
,-প,-p,,ন্,1,,
,|,|,,,0,,
,^পম,^p+m,,নি,1,,
,-,-,,৹,1,,
,র,r,,ভৃ,1,,
,|,|,,,0,,
,^মজ্ঞ,^m+G,,তে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,ও,1,,
,-র,-r,,৹,1,,
,স,s,,রে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^সর,^s+r,,কো,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,স,s,,গ,1,,
,-র,-r,,৹,1,,
,ন.,n.,,হ,1,,
,|,|,,,0,,
,স,s,,নে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ম,m,,ব,1,,
,-প,-p,,ন্,1,,
,|,|,,,0,,
,ম,m,,ধু,1,,
,-,-,,৹,1,,
,র,r,,হা,1,,
,|,|,,,0,,
,জ্ঞ,G,,রা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,ম,1,,
,-র,-r,,৹,1,,
,স,s,,ম,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,অ,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,স,s,,ধ,1,,
,-^র,-^r,,৹,0,,CHECK
,ন.,n.,,ঘ,1,,
,|,|,,,0,,
,স,s,,রে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-ন.স,-n.+s,,৹ ৹,2,,
,-রজ্ঞ,-r+G,,৹ ৹,2,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,আ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,ছি,1,,
,-,-,,৹,1,,
,র,r,,ব,1,,
,|,|,,,0,,
,মজ্ঞ,m+G,,সে ৹,2,,
,-জ্ঞ,-G,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,অ,1,,
,-র,-r,,৹,1,,
,স,s,,ব,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ঋ,R,,স,1,,
,-,-,,ন্,1,,
