misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,স',s',,শ,1,,
,স',s',,র,1,,
,-,-,,ৎ,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,তো,1,,
,ণ,N,,মা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,ধ,d,,অ,1,,
,ধ,d,,রু,1,,
,-,-,,ণ্,1,,
,|,|,,,0,,
,^ধপ,^d+p,,আ,1,,
,ম,m,,লো,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,অ,1,,
,-,-,,ন্,1,,
,^গর,^g+r,,জ,1,,
,|,|,,,0,,
,^পম,^p+m,,লি,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,ছ,1,,
,ম,m,,ড়ি,1,,
,মস',m+s',,য়ে ৹,2,,
,|,|,,,0,,
,^স'ন,^s'+n,,গে,1,,
,^র'স',^r'+s',,ল,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ণ,-N,,৹,1,,
,⌶,⌶,,,0,,
,^ণধ,^N+d,,ছ,1,,
,ধ,d,,ড়ি,1,,
,ণ,N,,য়ে,1,,
,|,|,,,0,,
,^ণধ,^N+d,,গে,1,,
,^স'ণ,^s'+N,,ল,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,^ধপ,^d+p,,ছ,1,,
,প,p,,ড়ি,1,,
,স',s',,য়ে,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,গে,1,,
,ধ,d,,ল,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,ছা,1,,
,ধণ,d+N,,পি ৹,2,,
,^ণধ,^N+d,,য়ে,1,,
,|,|,,,0,,
,প,p,,মো,1,,
,ম,m,,হ,1,,
,-,-,,ন্,1,,
,⌶,⌶,,,0,,
,গ,g,,অ,1,,
,-,-,,ঙ্,1,,
,র,r,,গু,1,,
,|,|,,,0,,
,^পম,^p+m,,লি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ম,m,,শ,1,,
,ম,m,,র,1,,
,-,-,,ৎ,1,,
,|,|,,,0,,
,প,p,,তো,1,,
,ধ,d,,মা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,ধ,d,,শি,1,,
,ধ,d,,শি,1,,
,-ণ,-N,,র্,1,,
,|,|,,,0,,
,ণ,N,,ধোও,1,,
,ণ,N,,য়া,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ণধ,^N+d,,কু,1,,
,-,-,,ন্,1,,
,প,p,,ত,1,,
,|,|,,,0,,
,ধ,d,,লে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,^ধস',^d+s',,ব,1,,
,স',s',,নে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,^স'ণ,^s'+N,,প,1,,
,ণ,N,,থে,1,,
,-,-,,‍ ৹,1,,CHECK
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,লু,1,,
,ধ,d,,টি,1,,
,ধ,d,,য়ে,1,,
,|,|,,,0,,
,প,p,,প,1,,
,ম,m,,ড়া,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,^মগ,^m+g,,অ,1,,
,-,-,,ন্,1,,
,র,r,,চ,1,,
,|,|,,,0,,
,^পম,^p+m,,লে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^নস',^n+s',,আ,1,,
,-,-,,জ্,1,,
,স',s',,প্র,1,,
,|,|,,,0,,
,^স'ন,^s'+n,,ভা,1,,
,স',s',,তে,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,^স'ন,^s'+n,,হৃ,1,,
,স',s',,দ,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,^স'ন,^s'+n,,ও,1,,
,স',s',,ঠে,1,,
,-ণ,-N,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ণধ,^N+d,,চ,1,,
,-,-,,ন্,1,,
,ণ,N,,চ,1,,
,|,|,,,0,,
,^ণর',^N+r',,লি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ধ.,d.,,মা,1,,
,ধ.,d.,,নি,1,,
,-,-,,ক্,1,,
,|,|,,,0,,
,র,r,,গাঁ,1,,
,র,r,,থা,1,,
,-,-,,৹,1,,
