misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
2,ম,m,,র,1,,
,ধ,d,,হি,1,,
,ধ,d,,র,1,,
,স'ণধ,s'+N+d,,হি ৹ ৹,3,,
,|,|,,,0,,
0,প,p,,আ,1,,
,পম,p+m,,ন ৹,2,,
,-,-,,ন্,1,,
,গ,g,,দ,1,,
,|,|,,,0,,
3,র,r,,ত,1,,
,পম,p+m,,র ৹,2,,
,-পম,-p+m,,৹ ঙ্,2,,
,প,p,,গ,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
1',ধ,d,,জা,1,,
,-স'ণধ,-s'+N+d,,৹ ৹ ৹,3,,
,-প,-p,,৹,1,,
|,ধ,d,,গে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ধস',d+s',,আ ৹,2,,
,স',s',,ন,1,,
,-,-,,ন্,1,,
,স',s',,দ,1,,
,|,|,,,0,,
,স'ন,s'+n,,ত ৹,2,,
,র'স',r'+s',,র ৹,2,,
,-ধন,-d+n,,৹ ঙ্,2,,
,প,p,,গ,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,জা,1,,
,-স'ণ,-s'+N,,৹ ৹,2,,
,ধ,d,,গে,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ধ,d,,র,1,,
,ধ,d,,হি,1,,
,স',s',,র,1,,
,স',s',,হি,1,,
,|,|,,,0,,
,র',r',,প্র,1,,
,র',r',,ভু,1,,
,র',r',,ত,1,,
,র',r',,ব,1,,
,|,|,,,0,,
,র'স',r'+s',,প ৹,2,,
,স',s',,র,1,,
,র',r',,শ,1,,
,র',r',,মা,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-স'র'গ',-s'+r'+g',,৹ ৹ ৹,3,,
,র',r',,ধু,1,,
,স'ণ,s'+N,,রী ৹,2,,
,-ধ,-d,,৹,1,,
,|,|,,,0,,
,ধ,d,,হৃ,1,,
,স',s',,দ,1,,
,ন,n,,য়,1,,
,স',s',,মা,1,,
,|,|,,,0,,
,-স'ন,-s'+n,,৹ ৹,2,,
,স',s',,ঝে,1,,
,ধ,d,,আ,1,,
,ণ,N,,সি,1,,
,|,|,,,0,,
,প,p,,লা,1,,
,-,-,,৹,1,,
,-ধ,-d,,৹,1,,
,-স'ণ,-s'+N,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,পধ,p+d,,গে ৹,2,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ধ,d,,র,1,,
,ধ,d,,হি,1,,
,স',s',,র,1,,
,স',s',,হি,1,,
,|,|,,,0,,
,র',r',,শু,1,,
,র',r',,নি,1,,
,র',r',,ত,1,,
,র',r',,ব,1,,
,|,|,,,0,,
,র'স',r'+s',,চ ৹,2,,
,স',s',,র,1,,
,র',r',,ণ,1,,
,র',r',,পা,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-স'র'গ',-s'+r'+g',,৹ ৹ ৹,3,,
,র',r',,ত,1,,
,স'ণ,s'+N,,হে ৹,2,,
,-ধ,-d,,৹,1,,
,|,|,,,0,,
,ধ,d,,ম,1,,
,স',s',,ম,1,,
,ন,n,,প,1,,
,স',s',,থে,1,,
