misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,গ,g,,তো,1,,
,গর,g+r,,মার্,2,,CHECK
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,স,s,,এ,1,,
,-,-,,ই,1,,
,স,s,,মা,1,,
,|,|,,,0,,
,গ,g,,ধু,1,,
,গ,g,,রী,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,প,p,,ছা,1,,
,প,p,,পি,1,,
,প,p,,য়ে,1,,
,|,|,,,0,,
,নধ,n+d,,আ ৹,2,,
,ন,n,,কা,1,,
|,-,-,,শ্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স',s',,ঝ,1,,
,-,-,,৹,1,,
,-নস'গ',-n+s'+g',,৹ ৹ র্,3,,
,|,|,,,0,,
,র'স'র',r'+s'+r',,বে ৹ ৹,3,,
,-স':,-s',,৹,1,,
,-ন:,-n,,৹,1,,
,|,|,,,0,,
,-^ধন,-^d+n,,৹,1,,
,-:,-,,৹,1,,
,-ধ:,-d,,৹,1,,
,|,|,,,0,,
,পহ্ম,p+M,,আ ৹,2,,
,প,p,,মা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,^পহ্ম,^p+M,,প্রা,1,,
,প,p,,ণে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প:,p,,ন,1,,
,-হ্ম:,-M,,ই,1,,
,প,p,,লে,1,,
,|,|,,,0,,
,পহ্ম,p+M,,সে ৹,2,,
,প:,p,,কি,1,,
,-ন:,-n,,৹,1,,
,|,|,,,0,,
,ধ,d,,কো,1,,
,প,p,,থা,1,,
,-,-,,ও,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,^হ্মপ,^M+p,,ধ,1,,
,-,-,,৹,1,,
,-হ্ম,-M,,র্,1,,
,|,|,,,0,,
,^ধপ,^d+p,,বে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-^গম,-^g+m,,৹,1,,
,-,-,,৹,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,ম,m,,"তো,1,,
,গ:,g,,মা,1,,
,-র:,-r,,র্",1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,প,p,,এ,1,,
,-,-,,ই,1,,
,প,p,,যে,1,,
,|,|,,,0,,
,ন,n,,আ,1,,
,ন,n,,লো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,সূ,1,,
,-,-,,র্,1,,
,স',s',,যে,1,,
,|,|,,,0,,
,ন,n,,গ্র,1,,
,নধ,n+d,,হে ৹,2,,
,-ন,-n,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,^নস',^n+s',,তা,1,,
,-,-,,৹,1,,
,-গ',-g',,৹,1,,
,|,|,,,0,,
,^গ'র',^g'+r',,রা,1,,
,-,-,,৹,1,,
,-স'ন,-s'+n,,৹ ৹,2,,
,|,|,,,0,,
,-^র'স',-^r'+s',,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,^নস',^n+s',,ঝ',1,,
,স',s',,রে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^স'র',^s'+r',,প,1,,
,স',s',,ড়ে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^স'র',^s'+r',,শ,1,,
,স',s',,ত,1,,
,-,-,,৹,1,,
,|,|,,,0,,
