misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{পম,p+m,BEGIN END,যা ৹,2,,
,-,-,,ও,1,,
,প,p,,য়া,1,,
,পস',p+s',,আ,2,,CHECK
,ণস',N+s',,সা ৹,2,,
,ণদপদ,N+D+p+D,,রি ৹ ৹ ৹,4,,
,,,,,0,,
,-^মপ,-^m+p,,৹,1,,
,-,-,,৹,1,,
,মজ্ঞরজ্ঞ,m+G+r+G,,এ ৹ ৹ ৹,4,,
,-^সর,-^s+r,,ই,1,,
,-,-,,৹,1,,
,ম,m,,কি,1,,
,,,,,0,,
,,,,,0,,
,ম,m,,খে,1,,
,প,p,,লা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-},-,,৹,1,,
,,,,,0,,
,পধ,p+d,BEGIN END,খে ৹,2,,
,ণধ,N+d,,লি ৹,2,,
,স'ণধণ,s'+N+d+N,,লে ৹ ৹ ৹,4,,
,-দপ^দপ,-D+p+^D+p,,৹ ৹ ৹,3,,
,মজ্ঞরজ্ঞ,m+G+r+G,,হে ৹ ৹ ৹,4,,
,-^সর,-^s+r,,৹,1,,
,,,,,0,,
,,,,,0,,
,-স,-s,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,ণ.সরম,N.+s+r+m,,হৃ ৹ ৹ ৹,4,,
,-পণ,-p+N,,৹ ৹,2,,
,ণ,N,,দি,1,,
,,,,,0,,
,দ,D,,রা,1,,
,প,p,,জা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,,,,,0,,
,,,,,0,,
,^পম,^p+m,,সা,1,,
,-,-,,৹,1,,
,পদণস',p+D+N+s',,রা ৹ ৹ ৹,4,,
,স',s',,বে,1,,
,-,-,,৹,1,,
,জ্ঞ'জ্ঞ'র'স',G'+G'+r'+s',,লা ৹ ৹ ৹,4,,
,,,,,0,,
,-ণদপদ,-N+D+p+D,,৹ ৹ ৹ ৹,4,,
,-^মপ,-^m+p,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{পম,p+m,BEGIN END,ডু ৹,2,,
,পম,p+m,BEGIN END,বে ৹,2,,
,ণদণদ,N+D+N+D,BEGIN END BEGIN END,যা ৹ ৹ য়্,4,,
,ণ,N,,হা,1,,
,স',s',,সি,1,,
,-,-,,৹,1,,
,,,,,0,,
,পদদ,p+D+D,,আঁ ৹ ৹,3,,
,-পণণ,-p+N+N,,৹ ৹ ৹,3,,
,-দস'স',-D+s'+s',,৹ ৹ ৹,3,,
,-ণর'র',-N+r'+r',,৹ ৹ ৹,3,,
,-স'র'র',-s'+r'+r',,৹ ৹ ৹,3,,
,-ণস'স',-N+s'+s',,৹ ৹ ৹,3,,
,,,,,0,,
,,,,,0,,
,-ণদ,-N+D,,৹ ৹,2,,
,ণ,N,,খি,1,,
,ণ,N,,জ,1,,
,স',s',,লে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,,,,,0,,
,স',s',,ব,1,,
,স',s',,হু,1,,
,ণস'র'জ্ঞ',N+s'+r'+G',,য ৹ ৹ ৹,4,,
,র',r',,ত,1,,
,স',s',,নে,1,,
,ণ,N,,যা,1,,
,,,,,0,,
,,,,,0,,
,ণ,N,,রে,1,,
,স',s',,সা,1,,
,ণর'স',N+r'+s',,জা ৹ ৹,3,,
[ণস',-ণস',-N+s',,৹ ৹,2,,
ণদপ,ণদপদ,N+D+p+D,,লে ৹ ৹ ৹,4,,
-],-^মপ},-^m+p,,৹,1,,
,,,,,0,,
,^পম,^p+m,,তা,1,,
,-,-,,৹,1,,
,পদণস',p+D+N+s',,রে ৹ ৹ ৹,4,,
,স',s',,হে,1,,
,-,-,,৹,1,,
,জ্ঞ'জ্ঞ'র'স',G'+G'+r'+s',,লা ৹ ৹ ৹,4,,
,,,,,0,,
,,,,,0,,
,-ণদপদ,-N+D+p+D,,৹ ৹ ৹ ৹,4,,
,-^মপ,-^m+p,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
