misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
1',স,s,,তো,1,,
,দ,D,,মা,1,,
,প,p,,র,1,,
,প,p,,প,1,,
,|,|,,,0,,
0,প,p,,তা,1,,
,-,-,,৹,1,,
,মপ,m+p,,কা ৹,2,,
,-দণ,-D+N,,৹ ৹,2,,
,⌶,⌶,,,0,,
1',দ,D,,যা,1,,
,প,p,,রে,1,,
,ম,m,,দা,1,,
,-,-,,ও,1,,
,|,|,,,0,,
0,ম,m,,তা,1,,
,-প,-p,,৹,1,,
,মপ,m+p,,রে ৹,2,,
,-দ,-D,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,ব,1,,
,ম,m,,হি,1,,
,জ্ঞ,G,,বা,1,,
,র,r,,রে,1,,
,|,|,,,0,,
,জ্ঞ,G,,দা,1,,
,-র,-r,,৹,1,,
,-জ্ঞ,-G,,৹,1,,
,-ম,-m,,ও,1,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,শ,1,,
,ঋ,R,,ক,1,,
,স,s,,তি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ঋ,R,,তো,1,,
,স,s,,মা,1,,
,^ণদ.,^N+D.,,র,1,,
,ণ,N,,সে,1,,
,|,|,,,0,,
,স,s,,বা,1,,
,-জ্ঞ,-G,,৹,1,,
,-,-,,৹,1,,
,র,r,,র,1,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,ম,1,,
,রজ্ঞ,r+G,,হা ৹,2,,
,-ম,-m,,৹,1,,
,ম,m,,ন,1,,
,|,|,,,0,,
,^জ্ঞঋ,^G+R,,দু,1,,
,-,-,,ক্,1,,
,স,s,,খ,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,দ.,D.,,স,1,,
,ণ.,N.,,হি,1,,
,স,s,,বা,1,,
