misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,{স,s,,চি,1,,
,-,-,,৹,1,,
,ণ,N,,ত্রা,1,,
,-,-,,ঙ্,1,,
,|,|,,,0,,
,ধ,d,,গ,1,,
,-,-,,৹,1,,
,ণ,N,,দা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ধ,d,,রা,1,,
,-প,-p,,৹,1,,
,-,-,,জ্,1,,
,ধ,d,,কু,1,,
,|,|,,,0,,
,^ধম,^d+m,,মা,1,,
,-,-,,৹,1,,
,প,p,,রী,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,(^পম,^p+m,,কে,1,,
,-,-,,৹,1,,
,প,p,,ম,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,^পম,^p+m,,না,1,,
,-ণ,-N,,৹,1,,
,ধ,d,,জা,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,^ধপ,^d+p,,নি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,আ,1,,
,-,-,,৹,1,,
,প,p,,মি,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ধম,^d+m,,তা,1,,
,-,-,,৹,1,,
,-প,-p,,ই,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,ভা,1,,
,-স',-s',,৹,1,,
,^স'ণ,^s'+N,,বি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,^ণধ,^N+d,,ম,1,,
,-,-,,৹,1,,
,প,p,,নে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,ম,1,,
,-জ্ঞ,-G,,৹,1,,
,র,r,,নে,1,,
,-স)},-s,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,শু,1,,
,-,-,,৹,1,,
,প,p,,নি,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,স্নে,1,,
