misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,^পস',^p+s',,কে,1,,
,-,-,,৹,1,,
,স',s',,ন,1,,
,|,|,,,0,,
,ন,n,,গো,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,প,p,,সে,1,,
,|,|,,,0,,
,^পধ,^p+d,,মো,1,,
,-প,-p,,৹,1,,
,প,p,,রে,1,,
,|,|,,,0,,
,^পর,^p+r,,যে,1,,
,-,-,,৹,1,,
,গ,g,,ন,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^গম,^g+m,,ক,1,,
,-,-,,৹,1,,
,ধ,d,,রে,1,,
,|,|,,,0,,
,প,p,,না,1,,
,-,-,,৹,1,,
,ম,m,,বি,1,,
,|,|,,,0,,
,^মগ,^m+g,,শ্বা,1,,
,-ম,-m,,৹,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,-স,-s,,৹,1,,
,-,-,,৹,1,,
|,-,-,,স্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,কে,1,,
,-র,-r,,৹,1,,
,র,r,,ন,1,,
,|,|,,,0,,
,র,r,,গো,1,,
,-গ,-g,,৹,1,,
,গ,g,,বি,1,,
,|,|,,,0,,
,গ,g,,ষ,1,,
,-,-,,ণ্,1,,
,গ,g,,ণ,1,,
,|,|,,,0,,
,^গপ,^g+p,,আঁ,1,,
,-হ্মপ,-M+p,,৹ ৹,2,,
,র,r,,খি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,আ,1,,
,-,-,,৹,1,,
,গ,g,,মি,1,,
,|,|,,,0,,
,প,p,,য,1,,
,-,-,,৹,1,,
,ধ,d,,বে,1,,
,|,|,,,0,,
,^ধস',^d+s',,কা,1,,
,-,-,,৹,1,,
,স',s',,ছে,1,,
,|,|,,,0,,
,ন,n,,থা,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,ধ,d,,কি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ধর',^d+r',,কে,1,,
