misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,স,s,,ও,1,,
,ন.,n.,,দের্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,স,s,,বাঁ,1,,
,স,s,,ধ,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,গ,g,,য,1,,
,গ,g,,ত,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,স,s,,শ,1,,
,-,-,,ক্,1,,
,স,s,,ত,1,,
,|,|,,,0,,
,গ,g,,হ,1,,
,গ,g,,বে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,{ম,m,,ত,1,,
,প,p,,ত,1,,
,-,-,,ই,1,,
,|,|,,,0,,
,ম,m,,বাঁ,1,,
,ম,m,,ধ,1,,
,-গ,-g,,ন্,1,,
,⌶,⌶,,,0,,
,^রগ,^r+g,,টু,1,,
,-,-,,ট্,1,,
|,স,s,,বে,1,,
,|,|,,,0,,
,(গ,g,,মো,1,,
,গ,g,,দের্,1,,
,-)},-,,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,স,s,,ও,1,,
,স,s,,দের্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,য,1,,
,স,s,,ত,1,,
,-প,-p,,ই,1,,
,|,|,,,0,,
,প,p,,আঁ,1,,
,প,p,,খি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,র,1,,
,-,-,,ক্,1,,
,প,p,,ত,1,,
,|,|,,,0,,
,প,p,,হ,1,,
,প,p,,বে,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ণ,N,,মো,1,,
,স',s',,দে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,ণ,N,,আঁ,1,,
,ণ,N,,খি,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,^পধ,^p+d,,ফু,1,,
,-,-,,ট্,1,,
,প,p,,বে,1,,
,|,|,,,0,,
,ম,m,,ত,1,,
,গর,g+r,,ত ৹,2,,
,-গ,-g,,ই,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,মো,1,,
,প,p,,দে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,ম,m,,আঁ,1,,
,ম,m,,খি,1,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,^রগ,^r+g,,ফু,1,,
,-,-,,ট্,1,,
,স,s,,ব,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,"ও,1,,
,ন.,n.,,দের্",1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{প,p,,আ,1,,
,-,-,,জ্,1,,
,প,p,,কে,1,,
,|,|,,,0,,
,ন,n,,যে,1,,
,ন,n,,তো,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,স',s',,কা,1,,
,-,-,,জ্,1,,
,স',s',,ক,1,,
,|,|,,,0,,
,স',s',,রা,1,,
,স',s',,চা,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স',s',,স্ব,1,,
,-,-,,প্,1,,
,স',s',,ন,1,,
