misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
3,ম,m,,দু,1,,
,-গ,-g,,৹,1,,
,ম,m,,খ,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
1',{^ণদ,^N+D,,দূ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
2,দ,D,,র,1,,
,পম,p+m,,ক ৹,2,,
,পম,p+m,,রি,2,,CHECK
,|,|,,,0,,
0,(ম,m,,লে,1,,
,-পগ,-p+g,,৹ ৹,2,,
,|,|,,,0,,
,ম,m,,দু,1,,
,-গ,-g,,৹,1,,
,ম)},m,,খ,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,ম:,m,,লে,1,,
,-প:,-p,,৹,1,,
,|,|,,,0,,
,-গ,-g,,৹,1,,
,-ঋ,-R,,৹,1,,
|,-স,-s,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,দ,1,,
,স,s,,র,1,,
,|,|,,,0,,
,ম,m,,শ,1,,
,-গ,-g,,৹,1,,
,গ,g,,ন,1,,
,|,|,,,0,,
,ম,m,,দি,1,,
,-দ,-D,,৹,1,,
,|,|,,,0,,
,ন,n,,য়ে,1,,
,-,-,,৹,1,,
,-স',-s',,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ঋ',R',,মো,1,,
,ঋ'স',R'+s',,হি ৹,2,,
,|,|,,,0,,
,স',s',,লে,1,,
,স':,s',,প্রা,1,,
,-ন:,-n,,৹,1,,
,|,|,,,0,,
,^পণদ,^p+N+D,,ণ ৹,2,,
,-^প,-^p,,৹,0,,CHECK
,|,|,,,0,,
,ম,m,,"দু,1,,
,-গ,-g,,৹,1,,
,ম,m,,খ",1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{দ,D,,সপ্,1,,
,দ,D,,ত,1,,
,|,|,,,0,,
,ন,n,,লো,1,,
,-স',-s',,৹,1,,
,স',s',,ক,1,,
,|,|,,,0,,
,স',s',,ভু,1,,
,স',s',,লে,1,,
,|,|,,,0,,
,ঋ,R,,শো,1,,
,-স',-s',,৹,1,,
,স',s',,ক,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^নদ,^n+D,,তো,1,,
,দ,D,,মা,1,,
,|,|,,,0,,
,ন,n,,রে,1,,
,স',s',,৹,1,CHECK,
,ঋ',R',,চা,1,,
,|,|,,,0,,
,ঋ':,R',,হি,1,,
,-স':,-s',,৹,1,,
,|,|,,,0,,
,^নস',^n+s',,য়ে,1,,
,-,-,,৹,1,,
,-স'নদ},-s'+n+D,BEGIN END,৹ ৹ ৹,3,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ণদ,^N+D,,কো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,থা,1,,
,-দ,-D,,য়্,1,,
,ম,m,,আ,1,,
,|,|,,,0,,
,^ণদ,^N+D,,ছি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন,n,,আ,1,,
,-স,-s,,৹,1,,
,স',s',,মি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^স'ঋ',^s'+R',BEGIN,দী,1,,
,-স',-s',END,৹,1,,
,|,|,,,0,,
,ন,n,,ন,1,,
,^দপ,^D+p,,অ,1,,
,ণ,N,,তি,1,,
,|,|,,,0,,
,^ণদ,^N+D,,দী,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,ন,1,,
,মগ,m+g,,"দু ৹,2,,
,ম,m,,খ",1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
