misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,স,s,,তু,1,,
,সন.,s+n.,,মি ৹,2,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,স,s,,এ,1,,
,স,s,,পা,1,,
,-জ্ঞ,-G,,র্,1,,
,|,|,,,0,,
,র,r,,ও,1,,
,জ্ঞ,G,,পা,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,র,r,,ক,1,,
,জ্ঞ,G,,র,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^মপম,^m+p+m,,কে ৹,2,,
,প,p,,গো,1,,
,-^ম,-^m,,৹,0,,CHECK
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ও,1,,
,জ্ঞ,G,,গো,1,,
,-রস,-r+s,,৹ ৹,2,,
,|,|,,,0,,
,স,s,,খে,1,,
,সর,s+r,,য়া ৹,2,,
,-মজ্ঞরজ্ঞ,-m+G+r+G,,৹ ৹ ৹ র্,4,,
,⌶,⌶,,,0,,
,র,r,,নে,1,,
,স,s,,য়ে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,গ,g,,আ,1,,
,ম,m,,মি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,মপ,m+p,,ঘ ৹,2,,
,প,p,,রে,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,প,p,,দ্বা,1,,
,প,p,,রে,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,পণ,p+N,,ব ৹,2,,
,ণ,N,,সে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ণধ,N+d,,ব ৹,2,,
,^স'ণ,^s'+N,,সে,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,দে,1,,
,প,p,,খি,1,,
,-দ,-D,,৹,1,,
,|,|,,,0,,
,^দপ,^D+p,,যে,1,,
,ম,m,,স,1,,
,-প,-p,,ব্,1,,
,⌶,⌶,,,0,,
,গ,g,,চে,1,,
,-,-,,৹,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,গম,g+m,,য়ে ৹,2,,
,-পদ,-p+D,,৹ ৹,2,,
,-^মপ,-^m+p,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ও,1,,
,জ্ঞ,G,,গো,1,,
,-রস,-r+s,,৹ ৹,2,,
,|,|,,,0,,
,স,s,,খে,1,,
,সর,s+r,,য়া ৹,2,,
,-মজ্ঞরজ্ঞ,-m+G+r+G,,৹ ৹ ৹ র্,4,,
,⌶,⌶,,,0,,
,র,r,,নে,1,,
,স,s,,য়ে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{প,p,,ভা,1,,
[পধপ,প,p,,ঙি,1,,
-মপ],-ম,-m,,৹,1,,
,|,|,,,0,,
,মজ্ঞ,m+G,,লে ৹,2,,
,জ্ঞ,G,,হা,1,,
,-ম,-m,,ট্,1,,
,⌶,⌶,,,0,,
,প,p,,দ,1,,
,ন,n,,লে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন,n,,দ,1,,
,স',s',,লে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন,n,,স,1,,
,স',s',,বা,1,,
,-জ্ঞ',-G',,ই,1,,
,|,|,,,0,,
,র',r',,য,1,,
,স',s',,বে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ন,n,,ঘ,1,,
,স',s',,রে,1,,
,-নর',-n+r',,৹ ৹,2,,
,|,|,,,0,,
,স',s',,চ,1,,
,ণ,N,,লে,1,,
[-],-ধ},-d,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,আ,1,,
,প,p,,মি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,ত,1,,
,প,p,,খ,1,,
