misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,প,p,BEGIN,কী,1,,
,-ন,-n,END,৹,1,,
,ন,n,,পা,1,,
,-ধ,-d,,ই,1,,
,|,|,,,0,,
,^ধপ,^d+p,,নি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,প,p,,তা,1,,
,হ্ম,M,,রি,1,,
,|,|,,,0,,
,প,p,,হি,1,,
,ন,n,,সা,1,,
,-,-,,ব্,1,,
,ন,n,,মি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন,n,,লা,1,,
,-নস',-n+s',,৹ ৹,2,,
,র',r',,তে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন,n,,ম,1,,
,^নর',^n+r',,ন,1,,
,স',s',,মো,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,ন,n,,ন,1,,
,-,-,,৹,1,,
,ধ,d,,হে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,রা,1,,
,-হ্ম,-M,,৹,1,,
,গ,g,BEGIN,জি,1,,
,-হ্ম,-M,END,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,BEGIN,কী,1,,
,-ন,-n,END,৹,1,,
,ন,n,,পা,1,,
,-ধ,-d,,ই,1,,
,|,|,,,0,,
,প,p,,নি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,আ,1,,
,-ন,-n,,জ্,1,,
,ন,n,,হৃ,1,,
,নধ,n+d,,দ ৹,2,,
,|,|,,,0,,
,^ধপ,^d+p,,য়ে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,হ্ম,M,,ছা,1,,
,প,p,,য়া,1,,
,ধ,d,,তে,1,,
,প,p,,আ,1,,
,|,|,,,0,,
,হ্ম,M,,লো,1,,
,-,-,,৹,1,,
,প,p,,তে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,হ্ম,M,,বাঁ,1,,
,প,p,,শ,1,,
,ধ,d,,রি,1,,
,প,p,,উ,1,,
,|,|,,,0,,
