misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,প.,p.,,হৃ,1,,
,ণ.,N.,,দ,1,,
,প.,p.,,য়ে,1,,
,|,|,,,0,,
,ন.,n.,,ম,1,,
,-,-,,ন্,1,,
,ন.,n.,,দ্রি,1,,
,ন.স,n.+s,,ল ৹,2,,
,⌶,⌶,,,0,,
,স,s,,ড,1,,
,স,s,,ম,1,,
,স,s,,রু,1,,
,|,|,,,0,,
,স,s,,গু,1,,
,স,s,,রু,1,,
,স,s,,গু,1,,
|,স,s,,রু,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প.,p.,,ঘ,1,,
,ন.,n.,,ন,1,,
,ন.,n.,,মে,1,,
,|,|,,,0,,
,ন.,n.,,ঘে,1,,
,-স,-s,,র্,1,,
,স,s,,ভু,1,,
,স,s,,রু,1,,
,⌶,⌶,,,0,,
,র,r,,কু,1,,
,র,r,,টি,1,,
,র,r,,ল,1,,
,|,|,,,0,,
,রম,r+m,,কু ৹,2,,
,-গম,-g+m,,৹ ন্,2,,
,র,r,,চি,1,,
,স,s,,ত,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,হো,1,,
,র,r,,লো,1,,
,র,r,,রো,1,,
,|,|,,,0,,
,রম,r+m,,মা ৹,2,,
,-গম,-g+m,,৹ ন্,2,,
,র,r,,চি,1,,
,স,s,,ত,1,,
,⌶,⌶,,,0,,
,ন.,n.,,ব,1,,
,ন.,n.,,ন,1,,
,ন.,n.,,ব,1,,
,|,|,,,0,,
,ন.স,n.+s,,না ৹,2,,
,-ন.স,-n.+s,,৹ ন্,2,,
,প.,p.,,ত,1,,
,প.,p.,,র,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,দু,1,,
,ম,m,,লি,1,,
,ম,m,,ল,1,,
,|,|,,,0,,
,ম,m,,চ,1,,
,-প,-p,,ন্,1,,
,প,p,,চ,1,,
,প,p,,ল,1,,
,⌶,⌶,,,0,,
,র,r,,বো,1,,
,-,-,,ক্,1,,
,র,r,,খো,1,,
,|,|,,,0,,
,স,s,,হি,1,,
,-,-,,ন্,1,,
,স,s,,দো,1,,
,স,s,,লে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প.,p.,,মি,1,,
,ণ.,N.,,ল,1,,
,প.,p.,,ন,1,,
,|,|,,,0,,
,ন.,n.,,স্ব,1,,
,-,-,,প্,1,,
,ন.,n.,,নে,1,,
,ন.,n.,,সে,1,,
,⌶,⌶,,,0,,
,ন.,n.,BEGIN,কো,1,,
,-স,-s,END,ন্,1,,
,স,s,,অ,1,,
,|,|,,,0,,
,স,s,,তি,1,,
,স,s,, থি,1,,CHECK
,স,s,,রে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,স,1,,
,প,p,,ঘ,1,,
,প,p,,ন,1,,
,|,|,,,0,,
,পণ,p+N,BEGIN,ব ৹,2,,
,-প,-p,END,র্,1,,
,ন,n,,ষ,1,,
,ন,n,,ণ,1,,
,⌶,⌶,,,0,,
,ন,n,BEGIN,শ,1,,
,-স',-s',END,ব্,1,,
,স',s',,দ,1,,
,|,|,,,0,,
,স',s',,মু,1,,
,স',s',,খ,1,,
,স',s',,রি,1,,
,স',s',,ত,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,ব্,1,,
,-ন,-n,,জ্,1,,
,স',s',,জ্র,1,,
,|,|,,,0,,
,র',r',,স,1,,
,র'ম',r'+m',,চ ৹,2,,
,র',r',,কি,1,,
,স',s',,ত,1,,
,⌶,⌶,,,0,,
,ন,n,,ত্র,1,,
,-স'র',-s'+r',,৹ স্,2,,
,স',s',,ত,1,,
,|,|,,,0,,
,ণ,N,,শ,1,,
,-ধণ,-d+N,,৹ র,2,,
,প,p,,ব,1,,
,প,p,,রী,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,মা,1,,
,প,p,,ল,1,,
,প,p,,তী,1,,
,|,|,,,0,,
,প,p,,ব,1,,
,-,-,,ল্,1,,
,প,p,,ল,1,,
,প,p,,রী,1,,
,⌶,⌶,,,0,,
,ম,m,,কাঁ,1,,
,প,p,,পা,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,প,p,BEGIN,প,1,,
,-স',-s',END,ল্,1,,
,স',s',,ল,1,,
,স',s',,ব,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ণ,N,,ক,1,,
,ণ,N,,রু,1,,
,ধ,d,,ণ,1,,
,|,|,,,0,,
,ণ,N,,ক,1,,
,-,-,,ল,1,,
,প,p,,লো,1,,
,প,p,,লে,1,,
,⌶,⌶,,,0,,
,ন.,n.,,কা,1,,
,ন.,n.,,ন,1,,
,ন.,n.,,ন,1,,
,|,|,,,0,,
,স,s,,শ,1,,
,-,-,,ঙ্,1,,
,স,s,,কি,1,,
,স,s,,ত,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প.,p.,,ঝি,1,,
,-ন.,-n.,,ল্,1,,
,ন.,n.,,লি,1,,
,|,|,,,0,,
,স,s,,ঝ,1,,
,-,-,,ঙ্,1,,
,স,s,,কৃ,1,,
,স,s,,ত,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
