misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,গ,g,,ন,1,,
,গ,g,,মি,1,,
,|,|,,,0,,
,গ,g,,ন,1,,
,গ,g,,মি,1,,
,-স,-s,,৹,1,,
,|,|,,,0,,
,গ,g,,ভা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র,r,,র,1,,
,স,s,,তী,1,,
,-ন.,-n.,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,ত,1,,
,স,s,,ব,1,,
,|,|,,,0,,
,র,r,,ক,1,,
,গ,g,,ম,1,,
,গম,g+m,,ল ৹,2,,
,|,|,,,0,,
,র,r,,চ,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,ম,m,,র,1,,
,গ,g,,ণে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,পু,1,,
,-,-,,ণ্,1,,
,|,|,,,0,,
,র,r,,ণ,1,,
,প,p,,হ,1,,
,প,p,,ল,1,,
,|,|,,,0,,
,প,p,,ব,1,,
,ধ,d,,ন,1,,
,|,|,,,0,,
,প,p,,ভূ,1,,
,ম,m,,মি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,ধ,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,স,s,,ন,1,,
,র,r,,হ,1,,
,র,r,,ল,1,,
,|,|,,,0,,
,গ,g,,প্রা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-র,-r,,৹,1,,
,-স,-s,,৹,1,,
|,-,-,,ণ্,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{^সম,^s+m,,পূ,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,ম,m,,ণ,1,,
,মগ,m+g,,হ ৹,2,,
,ম,m,,ল,1,,
,|,|,,,0,,
,গম,g+m,,বা ৹,2,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,প,p,,স,1,,
,প,p,,না,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পদ,^p+D,,দে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,দ,D,,বী,1,,
,দ,D,,ক,1,,
,ণদ,N+D,,ম ৹,2,,
,|,|,,,0,,
,প,p,,লা,1,,
,-দপ,-D+p,,৹ ৹,2,,
,|,|,,,0,,
,ম,m,,স,1,,
,প,p,,না,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,ধ,1,,
,-গ,-g,,ন্,1,,
,|,|,,,0,,
,ম,m,,ন,1,,
,দ,D,,হ,1,,
,দ,D,,ল,1,,
,|,|,,,0,,
,প,p,,দ,1,,
,-,-,,স্,1,,
,|,|,,,0,,
,দ,D,,সু,1,,
,প,p,,প,1,,
,ম,m,,তি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,গ,1,,
,প,p,,লি,1,,
,|,|,,,0,,
,মগ,m+g,,ল ৹,2,,
,-ঋস,-R+s,,৹ ৹,2,,
,ঋ,R,,পা,1,,
,|,|,,,0,,
,গম,g+m,,ষা ৹,2,,
,-পম,-p+m,,৹ ৹,2,,
,|,|,,,0,,
,গ,g,,৹,1,CHECK,
,-ম,-m,,৹,1,,
,-,-,,ণ্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,ক,1,,
,গ,g,,ঠি,1,,
,|,|,,,0,,
,গ,g,,ন,1,,
,গ,g,,ধ,1,,
,স,s,,রা,1,,
,|,|,,,0,,
,গ,g,,ভু,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র,r,,মি,1,,
,স,s,,এ,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
