misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
1'[জ্ঞম,জ্ঞ,G,,হে,1,,
-,-,-,,৹,1,,
,|,|,,,0,,
2জ্ঞ,র,r,,রি,1,,
র],জ্ঞ,G,,ত,1,,
,জ্ঞঋ,G+R,,ব ৹,2,,
,|,|,,,0,,
0,স,s,,বি,1,,
,স,s,,ম,1,,
,|,|,,,0,,
3,ঋ,R,,ল,1,,
,জ্ঞ,G,,মু,1,,
,ম,m,, খ,1,,CHECK
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞঋ,G+R,,ভা ৹,2,,
,-^জ্ঞঋ,-^G+R,,৹,1,,
,|,|,,,0,,
,স,s,,তি,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,দূ,1,,
,-দ,-D,,৹,1,,
,|,|,,,0,,
,দ,D,,র,1,,
,প,p,,হ,1,,
,পম,p+m,,ল ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,গ,1,,
,পণ,p+N,,হ ৹,2,,
,|,|,,,0,,
,দ,D,,ন,1,,
,দ,D,,দু,1,,
,দপ,D+p,,খ ৹,2,,
,|,|,,,0,,
,ম,m,,রা,1,,
,-হ্ম,-M,,৹,1,,
,|,|,,,0,,
,ম,m,,তি,1,,
,-,-,,৹,1,,
,-হ্মম,-M+m,,৹ ৹,2,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,স,s,,ফু,1,,
,স,s,,টি,1,,
,|,|,,,0,,
,স,s,,ল,1,,
,স,s,,ম,1,,
