misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,ম,m,,ন,1,,
,-গ,-g,,৹,1,,
,|,|,,,0,,
,ম,m,,ব,1,,
,-ণ,-N,,৹,1,,
,ণ,N,,ব,1,,
,-দ,-D,,৹,1,,
,⌶,⌶,,,0,,
,^ণদ,^N+D,,স,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,দ,D,,তে,1,,
,-প,-p,,৹,1,,
,প,p,,র,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,দা,1,,
,-,-,,৹,1,,
,,,,,0,,
,প,p,,নে,1,,
,-,-,,৹,1,,
,প,p,,র,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,দ,D,,ডা,1,,
,-^দপ,-^D+p,,৹,1,,
,|,|,,,0,,
,ম,m,,লি,1,,
,-গ,-g,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,এ,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,ম,m,,নে,1,,
,-প,-p,,৹,1,,
,গ,g,,ছি,1,,
,-ঋ,-R,,৹,1,,
,,,,,0,,
,গ,g,,তো,1,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,ম,m,,দে,1,,
,-প,-p,,৹,1,,
,গ,g,,রি,1,,
,-ঋ,-R,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ঋ,R,,দ্বা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,রে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,আ,1,,
,ঋ,R,,৹,1,CHECK,
,|,|,,,0,,
,-গ,-g,,৹,1,,
,-গ,-g,,৹,1,,
,-ম,-m,,৹,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,আ,1,,
