misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,র,r,,তো,1,,
,র,r,,মা,1,,
,রগম,r+g+m,,রি ৹ ৹,3,,
,|,|,,,0,,
,গর,g+r,,ত ৹,2,,
,র,r,,রে,1,,
,র,r,,মা,1,,
,|,|,,,0,,
,^সর,^s+r,,সঁ,1,,
,র,r,,পি,1,,
,র,r,,নু,1,,
,|,|,,,0,,
,র,r,,এ,1,,
,র,r,,দে,1,,
|,রগর,r+g+r,,হ ৹ ৹,3,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,তো,1,,
,স,s,,মা,1,,
,রগম,r+g+m,,রি ৹ ৹,3,,
,|,|,,,0,,
,মম,m+m,,তরে,2,,CHECK
,ম,m,,মা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,গমপ,g+m+p,,সঁ ৹ ৹,3,,
,ম,m,,পি,1,,
,মগ,m+g,,নু ৹,2,,
,|,|,,,0,,
,রগরস,r+g+r+s,,প্রা ৹ ৹ ৹,4,,
,-র,-r,,৹,1,,
,-,-,,ণ্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^রম,^r+m,,তো,1,,
,র,r,,মা,1,,
,ম,m,,রি,1,,
,|,|,,,0,,
,-:ম:,-m,,৹ শো,1,,CHECK
,প:,p,,কে,1,,
,প:,p,,এ,1,,
,|,|,,,0,,
,সপ,s+p,,আঁখি,2,,CHECK
,নস',n+s',,বর,2,,CHECK
,স'স',s'+s',,ষিবে,2,,CHECK
,|,|,,,0,,
,-নস'র'স',-n+s'+r'+s',,৹ ৹ ৹ ৹,4,,
,-ণ,-N,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,এ,1,,
,ধ,d,,বী,1,,
,ধণ,d+N,,ণা ৹,2,,
,|,|,,,0,,
,প,p,,তো,1,,
,ম,m,,মা,1,,
,মপধ,m+p+d,,রি ৹ ৹,3,,
,|,|,,,0,,
,পম,p+m,,গা ৹,2,,
,ম,m,,হি,1,,
,মগ,m+g,,বে ৹,2,,
,|,|,,,0,,
,^গর,^g+r,,গা,1,,
,-গর,-g+r,,৹ ৹,2,,
,-স,-s,,ন্,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ম,m,,য,1,,
,প,p,,দি,1,,
,পন,p+n,,ও ৹,2,,
,|,|,,,0,,
,ন,n,,এ,1,,
,ন,n,,বা,1,,
,নস',n+s',,হু ৹,2,,
,|,|,,,0,,
,স',s',,অ,1,,
,নস'র',n+s'+r',,ক্ষ ৹ ৹,3,,
,স',s',,ম,1,,
,|,|,,,0,,
,স'ন,s'+n,,দুর্,2,,CHECK
,স',s',,ব,1,,
,-,-,,ল্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^স'ন,^s'+n,,তো,1,,
,স',s',,মা,1,,
,র',r',,রি,1,,
,|,|,,,0,,
,র',r',,কা,1,,
,-জ্ঞ',-G',,র্,1,,
,জ্ঞ'র',G'+r',,য ৹,2,,
,|,|,,,0,,
,স',s',,সা,1,,
,-নর',-n+r',,৹ ৹,2,,
,ণ,N,,ধি,1,,
,|,|,,,0,,
,ধ,d,,বে,1,,
,-^ণপ,-^N+p,,৹,1,,
,-র,-r,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^রম,^r+m,,য,1,,
,র,r,,দি,1,,
,ম,m,,ও,1,,
,|,|,,,0,,
,ম,m,,এ,1,,
,ম,m,,অ,1,,
,মগ,m+g,,সি ৹,2,,
,|,|,,,0,,
,মপ,m+p,,কল,2,,CHECK
,-,-,,ঙ্,1,,
,প,p,,কে,1,,
,|,|,,,0,,
,^পস'স',^p+s'+s',,মলি,2,,CHECK
,-নস'র'স',-n+s'+r'+s',,৹ ৹ ৹ ৹,4,,
,-ণ,-N,,ন্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,তো,1,,
,ধ,d,,মা,1,,
,ধণ,d+N,,রি ৹,2,,
,|,|,,,0,,
,প,p,,পা,1,,
,-ম,-m,,৹,1,,
,মধ,m+d,,শ ৹,2,,
,|,|,,,0,,
,প,p,,না,1,,
,-ম,-m,,৹,1,,
,মগ,m+g,,শি ৹,2,,
,|,|,,,0,,
,^গর,^g+r,,বে,1,,
,-গ,-g,,৹,1,,
,-রস,-r+s,,৹ ৹,2,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{র,r,,য,1,,
,র,r,,দি,1,,
,রগম,r+g+m,,ও ৹ ৹,3,,
,|,|,,,0,,
,ম,m,,হে,1,,
,গ,g,,দে,1,,
,র,r,,বী,1,,
,|,|,,,0,,
,র,r,,শো,1,,
,র,r,,ণি,1,,
,র,r,,তে,1,,
,|,|,,,0,,
,র,r,,আ,1,,
,র,r,,মা,1,,
,-গর,-g+r,,৹ র্,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,কি,1,,
,রগম,r+g+m,,ছু ৹ ই,3,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,তো,1,,
,ম,m,,মা,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,মপ,m+p,,হ ৹,2,,
,-ম,-m,,৹,1,,
,মগ,m+g,,বে ৹,2,,
,|,|,,,0,,
,রগরস,r+g+r+s,,না ৹ ৹ ৹,4,,
,-র,-r,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,ত,1,,
,র,r,,বু,1,,
,রম,r+m,,ও ৹,2,,
,|,|,,,0,,
,ম,m,,গো,1,,
,ম,m,,মা,1,,
,মগ,m+g,,তা ৹,2,,
,|,|,,,0,,
,ম,m,,পা,1,,
,প,p,,রি,1,,
,প,p,,তা,1,,
,|,|,,,0,,
,^পস',^p+s',,ঢা,1,,
,স',s',,লি,1,,
,নস'র',n+s'+r',,তে ৹ ৹,3,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স'ণ,s'+N,,এ ৹,2,,
,ণধ,N+d,,ক ৹,2,,
,ধ,d,,তি,1,,
,|,|,,,0,,
,-ণধ,-N+d,,৹ ল্,2,,
,পম,p+m,,ত ৹,2,,
,মপধ,m+p+d,,ব ৹ ৹,3,,
,|,|,,,0,,
,পম,p+m,,ক ৹,2,,
,ম,m,,ল ঙ্,1,,CHECK
,মগ,m+g,,ক ৹,2,,
