misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,ন.স,n.+s,,প্র ৹,2,,
,স,s,,থ,1,,
,স,s,,ম,1,,
,|,|,,,0,,
,র,r,,যু,1,,
,র,r,,গে,1,,
,র,r,,র,1,,
,⌶,⌶,,,0,,
,র,r,,উ,1,,
,র,r,,দ,1,,
,র,r,,য়,1,,
,|,|,,,0,,
,র,r,,দি,1,,
,র,r,,গ,1,,
,-স,-s,,ঙ্,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,র,r,,গ,1,,
,মজ্ঞ,m+G,,নে ৹,2,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,প্র,1,,
,মপ,m+p,,থ ৹,2,,
,প,p,,ম,1,,
,|,|,,,0,,
,প,p,,দি,1,,
,প,p,,নে,1,,
,ধ,d,,র,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,মপ^ম,m+p+^m,BEGIN,উ ৹,2,,
,ম,m,END,ষা,1,,
,-জ্ঞ,-G,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ম,-m,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,নে,1,,
,প,p,,মে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,পধ,p+d,,এ ৹,2,,
,প,p,,ল,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,য,1,,
,প,p,,বে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,প্র,1,,
,মণ,m+N,,কা ৹,2,,
,ণ,N,,শ,1,,
,|,|,,,0,,
,ণ,N,,পি,1,,
,ধ,d,,য়া,1,,
,ণ,N,,সি,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,ধ,1,,
,ধ,d,,বি,1,,
,-ণ,-N,,ৎ,1,,
,|,|,,,0,,
,ধ,d,,ত্রী,1,,
,-,-,BEGIN,৹,1,,
,-ণ,-N,END,৹,1,,
,⌶,⌶,,,0,,
,ধ,d,,ব,1,,
,প,p,,নে,1,,
,-ধ,-d,,৹,1,,
,|,|,,,0,,
,ম,m,,ব,1,,
,প,p,,নে,1,,
,-ধ,-d,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,শু,1,,
,প,p,,ধা,1,,
,পধ,p+d,,য়ে ৹,2,,
,|,|,,,0,,
,ম,m,,ফি,1,,
,-পধ,-p+d,,৹ ৹,2,,
,^ধপ,^d+p,,রি,1,,
,⌶,⌶,,,0,,
,ম,m,BEGIN,ল,1,,
,-জ্ঞ,-G,END,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,সু,1,,
,-ম,-m,,র্,1,,
,ম,m,,খুঁ,1,,
,|,|,,,0,,
,^জ্ঞম,^G+m,,জে,1,,
,র,r,,পা,1,,
,স,s,,বে,1,,
,⌶,⌶,,,0,,
,র,r,,ক,1,,
,স,s,,বে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,BEGIN,৹,1,,
,-র,-r,END,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ম,m,,এ,1,,
,প,p,,সো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,এ,1,,
,ন,n,,‍সো,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-প,-p,,৹,1,,
,ন,n,,সে,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ন,n,,ন,1,,
,স',s',,ব,1,,
,ন,n,,সৃ,1,,
,|,|,,,0,,
,-স',-s',,ষ্,1,,
,র',r',,টি,1,,
,^র'স',^r'+s',,র,1,,
,⌶,⌶,,,0,,
,ন,n,,ক,1,,
,^র'স',^r'+s',,বি,1,,
,-ণ,-N,,৹,1,,
,|,|,,,0,,
,ধ,d,,ন,1,,
,ণ,N,,ব,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,জা,1,,
,ণ,N,,গ,1,,
,ধ,d,,র,1,,
,|,|,,,0,,
,ণ,N,,ণ,1,,
,ধ,d,,যু,1,,
,ণ,N,,গ,1,,
,⌶,⌶,,,0,,
,ধ,d,,প্র,1,,
,ধ,d,,ভা,1,,
,-ণ,-N,,৹,1,,
,|,|,,,0,,
,ধ,d,,তে,1,,
,-প,-p,,৹,1,,
,পণ,p+N,,র ৹,2,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,র,1,,
,প,p,,বি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-},-,,৹,1,,
