misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
2,ম,m,,ম,1,,
,র,r,,হা,1,,
,|,|,,,0,,
3,ম,m,,ন,1,,
,-প,-p,,ন্,1,,
,⌶,⌶,,,0,,
1',ন,n,,দে,1,,
,-স',-s',,৹,1,,
,র'স',r'+s',,হে ৹,2,,
,|,|,,,0,,
2,র'ণ,r'+N,,রো ৹,2,,
,ণ,N,,গো,1,,
,|,|,,,0,,
3,ধ,d,,স,1,,
,প,p,,বে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,গী,1,,
,-ধ,-d,,৹,1,,
,ম,m,,ত,1,,
,|,|,,,0,,
,গ,g,,র,1,,
,র,r,,বে,1,,
,|,|,,,0,,
,প,p,,চ,1,,
,প,p,,লে,1,,
,⌶,⌶,,,0,,
,প,p,,শ্রা,1,,
,-ধ,-d,,ন্,1,,
,ম,m,,তি,1,,
,|,|,,,0,,
,গ:,g,,হা,1,,
,-র:,-r,,৹,1,,
,|,|,,,0,,
,স,s,,রা,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প.,p.,,জ,1,,
,প.,p.,,গ,1,,
,প.,p.,,ত,1,,
,|,|,,,0,,
,ন.,n.,,প,1,,
,ন.,n.,,থে,1,,
,|,|,,,0,,
,স,s,,প,1,,
,স,s,,শু,1,,
,⌶,⌶,,,0,,
,র,r,,প্রা,1,,
,-প,-p,,৹,1,,
,ম,m,,ণী,1,,
,|,|,,,0,,
,গ,g,,র,1,,
,র,r,,বি,1,,
,|,|,,,0,,
,প,p,,শ,1,,
,ম,m,,শী,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,গ,g,,তা,1,,
,-^রগ,-^r+g,,৹,1,,
,স,s,,রা,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ম,m,,তাঁ,1,,
,প,p,,হা,1,,
,প,p,,হ,1,,
,|,|,,,0,,
,ন,n,,তে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ন,n,,না,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ন,n,,মে,1,,
,-স',-s',,৹,1,,
,স',s',,জ,1,,
,|,|,,,0,,
,স',s',,ড়,1,,
,স',s',,জী,1,,
,|,|,,,0,,
,স',s',,ব,1,,
,স'},s',,ন,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,র',r',,ম,1,,
,^রপ',^r+p',,ন,1,,
,ম',m',,প্র,1,,
,|,|,,,0,,
,গ':,g',,বা,1,,
,-র':,-r',,৹,1,,
,|,|,,,0,,
,স',s',,হ,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,তাঁ,1,,
,ধ,d,,হা,1,,
,ম,m,,রে,1,,
,|,|,,,0,,
,গ,g,,খুঁ,1,,
,র,r,,জি,1,,
,|,|,,,0,,
,^রপ,^r+p,,য়া,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,চ,1,,
,^পধ,^p+d,,লে,1,,
,ম,m,,ছে,1,,
,|,|,,,0,,
,গ,g,,ছু,1,,
,গর,g+r,,টি ৹,2,,
,|,|,,,0,,
,স,s,,য়া,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প.,p.,,অ,1,,
,স,s,,সী,1,,
,স,s,,ম,1,,
,|,|,,,0,,
,রগ,r+g,,সৃ,2,,CHECK
,-র,-r,,৹,1,,
,|,|,,,0,,
,^রপ,^r+p,,জ,1,,
,ম,m,,ন,1,,
,⌶,⌶,,,0,,
,গ,g,,ধা,1,,
,-^রগ,-^r+g,,৹,1,,
,স,s,,রা,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
