misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
[মজ্ঞরজ্ঞ:,{স,s,,স,1,,
-র:,-,-,,৹,1,,
সন.,রজ্ঞ,r+G,,হে ৹,2,,
স],রজ্ঞ,r+G,,না ৹,2,,
,|,|,,,0,,
,রজ্ঞম,r+G+m,,স ৹ ৹,3,,
,-জ্ঞ,-G,,৹,1,,
,রস,r+s,,হে ৹,2,,
|,র,r,,না,1,,
,⌶,⌶,,,0,,
,(^রস':,^r+s',,কাঁ,1,,
,-ণ:,-N,,৹,1,,
,ণধ,N+d,,দে ৹,2,,
,পম,p+m,,প ৹ ৹,2,,CHECK
,|,|,,,0,,
,মজ্ঞ,m+G,,রা ৹,2,,
,-,-,,৹,1,,
,রজ্ঞ,r+G,,ন ৹,2,,
,-মপ)},-m+p,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,সা,1,,
,ন,n,,ধে,1,,
,স',s',,র,1,,
,নস'র',n+s'+r',,অ ৹ ৹,3,,
,|,|,,,0,,
,স':,s',,র,1,,
,-ম:,-m,,ণ্,1,,
,ম,m,,ণ,1,,
,-গম,-g+m,,৹ ৹,2,,
,⌶,⌶,,,0,,
,পধ,p+d,,হ ৹,2,,
,-ণস',-N+s',,৹ ৹,2,,
,ণধ,N+d,,ল ৹,2,,
,পমপ,p+m+p,,শ্ম ৹ ৹,3,,
,|,|,,,0,,
,মজ্ঞ,m+G,,শা ৹,2,,
,-,-,,৹,1,,
,রজ্ঞ,r+G,,ন ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,⌶⌶,⌶⌶,,,0,,
,{প,p,,দ,1,,
,-,-,,স্,1,,
,প,p,,সু,1,,
,ধ,d,,দ,1,,
,|,|,,,0,,
,ন:,n,,লে,1,,
,-স':,-s',,৹,1,,
,স',s',,আ,1,,
,স',s',,সি,1,,
,⌶,⌶,,,0,,
,^পস',^p+s',,শা,1,,
,-স'ন,-s'+n,,৹ ন্,2,,
,স',s',,তি,1,,
,নস'র',n+s'+r',,ক ৹ ৹,3,,
,|,|,,,0,,
,স',s',,রে,1,,
,-ণ,-N,,৹,1,,
,ণ,N,,না,1,,
,-,-,,শ্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পণ,^p+N,,ত্রা,1,,
,-,-,,৹,1,,
,ণ,N,,সে,1,,
,ণ,N,,স,1,,
,|,|,,,0,,
,^ধণস',^d+N+s',,ক ৹ ৹,2,,CHECK
,ণধ,N+d,,ল ৹,2,,
,প,p,,দি,1,,
,ধ,d,,শ,1,,
,⌶,⌶,,,0,,
,ন,n,,ক,1,,
,-,-,,ম্,1,,
,স',s',,প,1,,
,নস'র',n+s'+r',,মা ৹ ৹,3,,
,|,|,,,0,,
,-স'নধ,-s'+n+d,,৹ ৹ ৹ ৹,3,,CHECK
,-ন,-n,,৹,1,,
,স',s',,ন,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{ম,m,,আ,1,,
,-ণ,-N,,৹,1,,
,ধ,d,,কু,1,,
,ধ,d,,ল,1,,
,|,|,,,0,,
,ধস'ণ:,d+s'+N,,কা ৹ ৹,3,,
,-ধ:,-d,,৹,1,,
,প,p,,ন,1,,
,ধ,d,,ন,1,,
,⌶,⌶,,,0,,
,ন,n,,কাঁ,1,,
,-,-,,৹,1,,
,স',s',,দে,1,,
,নস'র',n+s'+r',,স ৹ ৹,3,,
,|,|,,,0,,
,স'ণস',s'+N+s',,মী ৹ ৹,3,,
,-ণ,-N,,৹,1,,
,ধ,d,,র,1,,
,প},p,,ণ,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,চ,1,,
,ন,n,,কি,1,,
,ন,n,,ত,1,,
,ন,n,,মৃ,1,,
,|,|,,,0,,
,স':,s',,গ,1,,
,-ম:,-m,,৹,1,,
,মগ,m+g,,পা ৹,2,,
,ম,m,,খি,1,,
,⌶,⌶,,,0,,
,পধ,p+d,,গা ৹,2,,
,-ণস',-N+s',,৹ ৹,2,,
,ণধ,N+d,,হে ৹,2,,
,পমপ,p+m+p,,না ৹ ৹,3,,
,|,|,,,0,,
,মজ্ঞ,m+G,,গা ৹,2,,
,-,-,,৹,1,,
,রজ্ঞ,r+G,,ন ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,⌶⌶,⌶⌶,,,0,,
,প,p,,শ্যা,1,,
,-,-,,৹,1,,
,প,p,,ম,1,,
,ধ,d,,ল,1,,
,|,|,,,0,,
,ন,n,,তৃ,1,,
,ন,n,,ণ,1,,
,স',s',,দ,1,,
,স',s',,ল,1,,
,⌶,⌶,,,0,,
,^পস':,^p+s',,শো,1,,
,-ন:,-n,,৹,1,,
,স',s',,ণি,1,,
,নস'র',n+s'+r',,তে ৹ ৹,3,,
,|,|,,,0,,
,স'ণ,s'+N,,ভা ৹,2,,
,-,-,,৹,1,,
,ণ,N,,সি,1,,
,ণ,N,,ল,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পণ,^p+N,,কা,1,,
,ণ,N,,ত,1,,
,ণ,N,,র,1,,
,ণ,N,,রো,1,,
,|,|,,,0,,
,ধণস',d+N+s',,দ ৹ ৹,3,,
,ণধ,N+d,,ন ৹,2,,
,প,p,,র,1,,
,ধ,d,,বে,1,,
,⌶,⌶,,,0,,
,^ধন,^d+n,,ফা,1,,
,-,-,,৹,1,,
,স',s',,টে,1,,
,স'র',s'+r',,পা ৹,2,,
,|,|,,,0,,
,স'ন,s'+n,,ষা,2,,CHECK
,-ধন,-d+n,,৹ ৹,2,,
,স':,s',,ণ,1,,
,-ম:,-m,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{ম,m,,দে,1,,
,-ণ,-N,,৹,1,,
,ধ,d,,বী,1,,
,ধ,d,,দুর্,1,,
,|,|,,,0,,
,^ধস'ণ:,^d+s'+N,,গে ৹,2,,
,-ধ:,-d,,৹,1,,
,প,p,,চা,1,,
,ধ,d,,হো,1,,
,⌶,⌶,,,0,,
,^ধন,^d+n,,ত্রা,1,,
,-,-,,৹,1,,
,স',s',,হি,1,,
,স'র',s'+r',,এ ৹,2,,
,|,|,,,0,,
,স'ণ:,s'+N,,ব ৹,2,,
,-ধ:,-d,,৹,1,,
,প,p,,নে,1,,
,-},-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,রা,1,,
,-ন,-n,,৹,1,,
,ন,n,,খো,1,,
,ন,n,,অ,1,,
,|,|,,,0,,
,স',s',,ধি,1,,
,স'ম,s'+m,,নী ৹,2,,
,মগ,m+g,,জ ৹,2,,
,ম,m,,নে,1,,
,⌶,⌶,,,0,,
,পধ,p+d,,ক ৹,2,,
,পস',p+s',,রো ৹,2,,
,ণধ,N+d,,শান্,2,,CHECK
,মপ,m+p,,তি ৹,2,,
,|,|,,,0,,
,মজ্ঞ,m+G,,দা ৹,2,,
,-,-,,৹,1,,
,রজ্ঞ,r+G,,ন ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,⌶⌶[]⌶⌶,⌶⌶[+]+⌶⌶,,,2,,CHECK
