misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,^সস',^s+s',,প,1,,
,স',s',,থ,1,,
,^স'ন,^s'+n,,হা,1,,
,|,|,,,0,,
,^নধ,^n+d,,রা,1,,
,প,p,,তু,1,,
,প,p,,মি,1,,
,|,|,,,0,,
,হ্ম,M,,প,1,,
,প,p,,থি,1,,
,হ্ম,M,,ক,1,,
,|,|,,,0,,
,গ,g,,যে,1,,
,গ,g,,ন,1,,
,গমগ,g+m+g,,গো ৹ ৹,3,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^গর,^g+r,,সু,1,,
,গ,g,,খে,1,,
,র,r,,র,1,,
,|,|,,,0,,
,গ,g,BEGIN,কা,1,,
,-ম,-m,END,৹,1,,
,ম,m,,ন,1,,
,|,|,,,0,,
,^মগ,^m+g,BEGIN,নে,1,,
,-,-,CONTINUE,৹,1,,
,-র,-r,END,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,ও,1,,
,স,s,,গো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ন.স,^n.+s,,যা,1,,
,-ধ.,-d.,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,কো,1,,
,র,r,,থা,1,,
,|,|,,,0,,
,^রপ,^r+p,,যা,1,,
,-গ,-g,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,^গধ,^g+d,,ও,1,,
,প,p,,গো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,যা,1,,
,-র,-r,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,কো,1,,
,^সপ,^s+p,,থা,1,,
,|,|,,,0,,
,গ,g,,যা,1,,
,-,-,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,সু,1,,
,ধ.,d.,,খে,1,,
,স,s,,ঢ,1,,
,|,|,,,0,,
,স,s,,ল,1,,
,স,s,,ঢ,1,,
,র,r,,ল,1,,
,|,|,,,0,,
,গ,g,,বি,1,,
,গ,g,,ব,1,,
,গ,g,,শ,1,,
,|,|,,,0,,
,^গপ,^g+p,,বি,1,,
,প,p,,ভ,1,,
,র,r,,ল,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,পা,1,,
,গ,g,,গ,1,,
,প,p,,ল,1,,
,|,|,,,0,,
,ধ,d,,ন,1,,
,-নধ,-n+d,,৹ ৹,2,,
,ন,n,,য়,1,,
,|,|,,,0,,
,^নস',^n+s',,নে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,ধ,d,,তু,1,,
,প,p,,মি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,চা,1,,
,-র,-r,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,কা,1,,
,র,r,,রে,1,,
,|,|,,,0,,
,^রপ,^r+p,,চা,1,,
,-গ,-g,,৹,1,,
,-,-,,ও,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,^গধ,^g+d,,৹,1,CHECK,
,প,p,,৹,1,CHECK,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,চা,1,,
,-র,-r,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,কা,1,,
,প,p,,রে,1,,
,|,|,,,0,,
,গ,g,,চা,1,,
,-,-,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,তু,1,,
,-,-,,মি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,কো,1,,
,প,p,,থা,1,,
,স',s',,গে,1,,
,|,|,,,0,,
,স',s',,ছে,1,,
,স',s',,ত,1,,
,স'ন,s'+n,,ব ৹,2,,
,|,|,,,0,,
,^নধ,^n+d,,উ,1,,
,ন,n,,দা,1,,
,ধ,d,,স,1,,
,|,|,,,0,,
,প,p,,হৃ,1,,
,প,p,,দ,1,,
,র,r,,য়,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র,r,,কো,1,,
,র,r,,থা,1,,
,গর,g+r,,প ৹,2,,
,|,|,,,0,,
,গ,g,,ড়ে,1,,
,ম,m,,আ,1,,
,ম,m,,ছে,1,,
,|,|,,,0,,
,গ,g,,ধ,1,,
,-^রগ,-^r+g,,৹,1,,
,র,r,,র,1,,
,|,|,,,0,,
,স,s,,ণী,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,মা,1,,
,^স'গ',^s'+g',,য়া,1,,
,র',r',,র,1,,
,|,|,,,0,,
,স',s',,ত,1,,
,ন,n,,র,1,,
,স',s',,ণী,1,,
,|,|,,,0,,
,ন,n,,বা,1,,
,^নর',^n+r',,হি,1,,
,স',s',,য়া,1,,
,|,|,,,0,,
,ন,n,,যে,1,,
,ধ,d,,ন,1,,
,প,p,,গো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,হ্ম,M,,মা,1,,
,^হ্মন,^M+n,,য়া,1,,
,ধ,d,,পু,1,,
,|,|,,,0,,
,প,p,,রী,1,,
,হ্ম,M,,পা,1,,
,প,p,,নে,1,,
,|,|,,,0,,
,গ,g,,ধা,1,,
,-র,-r,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,প,p,,কো,1,,
,-হ্ম,-M,,ন্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,মা,1,,
,^পন,^p+n,,য়া,1,,
,ধ,d,,পু,1,,
,|,|,,,0,,
,প,p,,রী,1,,
,হ্ম,M,,পা,1,,
,প,p,,নে,1,,
,|,|,,,0,,
,গ,g,,ধা,1,,
,-র,-r,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,ও,1,,
,স,s,,গো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^নস,^n+s,,যা,1,,
,-ধ,-d,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,কো,1,,
,র,r,,থা,1,,
,|,|,,,0,,
,^রপ,^r+p,,যা,1,,
,-গ,-g,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,^গধ,^g+d,,ও,1,,
,প,p,,গো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,যা,1,,
,-র,-r,,ও,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,কো,1,,
,^সপ,^s+p,,থা,1,,
,|,|,,,0,,
,গ,g,,যা,1,,
,-,-,,৹,1,,
,-,-,,ও,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
