misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,*স,*+s,,ম,2,,CHECK
,স,s,,ম,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{স,s,,চি,1,,
,-,-,,ত্,1,,
,র,r,,তে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,র,r,,নি,1,,
,র,r,,তি,1,,
,⌶,⌶,,,0,,
,র,r,,নৃ,1,,
,-,-,,ত্,1,,
,জ্ঞ,G,,তে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,র,r,,কে,1,,
,স,s,,যে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,র,r,,না,1,,
,-,-,,৹,1,,
,প,p,,চে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,ম,m,,তা,1,,
,গ,g,,তা,1,,
,⌶,⌶,,,0,,
,প,p,,থ,1,,
,-ম,-m,,ই,1,,
,প,p,,থ,1,,
,|,|,,,0,,
,-ম,-m,,ই,1,,
,জ্ঞ,G,,তা,1,,
,র,r,,তা,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,থ,1,,
,-জ্ঞ,-G,,ই,1,,
,ম,m,,থ,1,,
,|,|,,,0,,
,-জ্ঞ,-G,,ই,1,,
,র,r,,তা,1,,
,স,s,,তা,1,,
,⌶,⌶,,,0,,
,র,r,,থ,1,,
,-জ্ঞ,-G,,ই,1,,
,র,r,,থ,1,,
,|,|,,,0,,
|,-,-,,ই,1,,
,(স,s,,ম,1,,
,স)},s,,ম,1,,
,⌶,⌶,,,0,,
,{ন,n,,তা,1,,
,ন,n,,রি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন,n,,স,1,,
,-,-,,ঙ্,1,,
,স',s',,গে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,ন,n,,কি,1,,
,ন,n,,মৃ,1,,
,⌶,⌶,,,0,,
,ন,n,,দ,1,,
,-,-,,ঙ্,1,,
,স',s',,গে,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,ন,n,,স,1,,
,ন,n,,দা,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ন,n,,বা,1,,
,-,-,,৹,1,,
,স',s',BEGIN,জে,1,,
,|,|,CONTINUE,,0,,
,-প,-p,END,৹,1,,
,প,p,,তা,1,,
,প,p,,তা,1,,
,⌶,⌶,,,0,,
,^পণ,^p+N,,থ,1,,
,-,-,,ই,1,,
,^ধন,^d+n,,থ,1,,
,|,|,,,0,,
,-ধ,-d,,ই,1,,
,প,p,,তা,1,,
,প,p,,তা,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ধ,d,,থ,1,,
,-প,-p,,ই,1,,
,ধ,d,,থ,1,,
,|,|,,,0,,
,-প,-p,,ই,1,,
,ম,m,,তা,1,,
,গ,g,,তা,1,,
,⌶,⌶,,,0,,
,^মপ,^m+p,,থ,1,,
,-,-,,ই,1,,
,ম,m,,থ,1,,
,|,|,,,0,,
,-},-,,ই,1,,
,{স,s,,হা,1,,
,স,s,,সি,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স,s,,কা,1,,
,-,-,,ন্,1,,
,র,r,,না,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,র,r,,হী,1,,
,র,r,,রা,1,,
,⌶,⌶,,,0,,
,র,r,,পা,1,,
,-,-,,ন্,1,,
,র,r,,না,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,র,r,,দো,1,,
,স,s,,লে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,ভা,1,,
,-,-,,৹,1,,
,র,r,,লে,1,,
,|,|,,,0,,
