misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
1',প,p,,স্ব,1,,
,প,p,,রূ,1,,
,-হ্ম,-M,,৹,1,,
,প,p,,প,1,,
,|,|,,,0,,
2,ধ,d,,তাঁ,1,,
,প,p,,র,1,,
,|,|,,,0,,
3,ম,m,,কে,1,,
,মগ,m+g,,জা ৹,2,,
,ম,m,,নে,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,গ,g,,তি,1,,
,গ,g,,নি,1,,
,ম,m,,অ,1,,
,ম,m,,ন,1,,
,|,|,,,0,,
,-,-,,ন্,1,,
,ম,m,,ত,1,,
,|,|,,,0,,
,র,r,,ম,1,,
,-,-,,ঙ্,1,,
,স,s,,গ,1,,
,স,s,,ল,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,অ,1,,
,স,s,,যু,1,,
,স,s,,ত,1,,
,ম,m,,জ,1,,
,|,|,,,0,,
,ম,m,,গ,1,,
,গ,g,,ত,1,,
,|,|,,,0,,
,প,p,,ম,1,,
,হ্ম,M,,গ,1,,
,প,p,,ন,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,সে,1,,
,-ধ,-d,,ই,1,,
,ন,n,,ম,1,,
,স',s',,হা,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,ন,n,,স,1,,
,|,|,,,0,,
,ধ,d,,মু,1,,
,-প:,-p,,৹,1,,
,-হ্ম:,-M,,৹,1,,
,হ্ম,M,,দ্রে,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{প,p,,তি,1,,
,-,-,,৹,1,,
,^পস',^p+s',BEGIN,নি,1,,
,-ধ,-d,END,৹,1,,
,|,|,,,0,,
,স',s',,নি,1,,
,স',s',,জ,1,,
,|,|,,,0,,
,স',s',,অ,1,,
,স',s',,নু,1,,
,স',s',,প,1,,
,স',s',,ম,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,ম,1,,
,স',s',,হি,1,,
,স',s',,মা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স',s',,মা,1,,
,স',s',,ঝে,1,,
,|,|,,,0,,
,ন,n,,নি,1,,
,ধ,d,,লী,1,,
,-,-,,৹,1,,
[ন],ধ},d,,ন,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^স'গ',^s'+g',,স,1,,
,-,-,,ন্,1,,
,র',r',,ধা,1,,
,র',r',,ন,1,,
,|,|,,,0,,
,স',s',,তাঁ,1,,
,স',s',,র,1,,
,|,|,,,0,,
,স',s',,কে,1,,
,-ধ,-d,,৹,1,,
,ধ,d,,ক,1,,
,ন,n,,রে,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^নর':,^n+r',,নি,1,,
,-স':,-s',,ষ্,1,,
,স',s',,ফ,1,,
,স'ন,s'+n,,ল ৹,2,,
,|,|,,,0,,
,স',s',,বে,1,,
,ন,n,,দ,1,,
,|,|,,,0,,
,স',s',,বে,1,,
,ধ,d,,দা,1,,
,-,-,,ন্,1,,
,প,p,,ত,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,প,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,স,s,,র,1,,
,|,|,,,0,,
,ম,m,,ব্র,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-মগ,-m+g,,৹ ৹,2,,
,ম,m,,হ্ম,1,,
,প,p,,প,1,,
,প,p,,রি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পধ,^p+d,,পূ,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,ধ,d,,ণ,1,,
,|,|,,,0,,
,ন,n,,অ,1,,
,স',s',,তি,1,,
,|,|,,,0,,
,স',s',,ম,1,,
,ন,n,,হা,1,,
,-ধ,-d,,৹,1,,
,ন,n,,ন,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,তি,1,,
,-,-,,৹,1,,
,^স'গ',^s'+g',,নি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র',r',,আ,1,,
,র',r',,দি,1,,
,|,|,,,0,,
,স':,s',,কা,1,,
,-ন:,-n,,৹,1,,
,স',s',,র,1,,
,স',s',,ণ,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স',s',,তি,1,,
,ন,n,,নি,1,,
,স',s',,ব,1,,
,-ন,-n,,র্,1,,
,|,|,,,0,,
,স',s',,ণ,1,,
,ধ,d,,ন,1,,
,|,|,,,0,,
,ধ,d,,অ,1,,
,প:,p,,তী,1,,
,-হ্ম:,-M,,৹,1,,
,হ্ম,M,,ত,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
