misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,ম,m,,আ,1,,
,ম,m,,মার্,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{মপ,m+p,,ম ৹,2,,
,-দ,-D,,৹,1,,
,মপ,m+p,,নে ৹,2,,
,|,|,,,0,,
,-ম,-m,,র্,1,,
,জ্ঞ,G,,মা,1,,
,-র,-r,,৹,1,,
,⌶,⌶,,,0,,
,^মজ্ঞ,^m+G,,ঝে,1,,
,-,-,,৹,1,,
,জ্ঞ,G,,যে,1,,
,|,|,,,0,,
,-ঋ,-R,,৹,1,,
,স,s,,গা,1,,
,-ণ.,-N.,,ন্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,বা,1,,
,-,-,,৹,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,জ্ঞ,G,,জে,1,,
|,-,-,,৹,1,,
,-ঋ,-R,,৹,1,,
,⌶,⌶,,,0,,
,(স,s,,শু,1,,
,-র,-r,,ন্,1,,
,জ্ঞ,G,,তে,1,,
,|,|,,,0,,
,-ঋ,-R,,৹,1,,
,স,s,,কি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,,পা,1,,
,-ঋ,-R,,ও,1,,
,ম,m,,গো,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-প,-p,,৹,1,,
,-দ)},-D,,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স,s,,আ,1,,
,স,s,,মার্,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,স,s,BEGIN,চো,1,,
,-দ,-D,END,৹,1,,
,দ,D,,খে,1,,
,|,|,,,0,,
,-,-,,র্,1,,
,প,p,,প,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,প,p,,রে,1,,
,-দ,-D,,৹,1,,
,-ণ,-N,,৹,1,,
,|,|,,,0,,
,-^ণপ,-^N+p,,৹,1,,
,-দ,-D,,৹,1,,
,-প,-p,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,আ,1,,
,-,-,,৹,1,,
,ম,m,,ভা,1,,
,|,|,,,0,,
,-,-,,স্,1,,
,ম,m,,দি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ম,m,,য়ে,1,,
,-প,-p,,৹,1,,
,-দ,-D,,৹,1,,
,|,|,,,0,,
,-ম,-m,,৹,1,,
,-প,-p,,৹,1,,
,-^পম,-^p+m,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,য,1,,
,-র,-r,,৹,1,,
,জ্ঞ,G,,খ,1,,
,|,|,,,0,,
,-র,-r,,‍ ৹,1,,CHECK
,মজ্ঞ,m+G,,নি ৹,2,,
,-ঋ,-R,,৹,1,,
,⌶,⌶,,,0,,
,স,s,,যা,1,,
,-ঋ,-R,,ও,1,,
,ঋদ,R+D,,গো ৹,2,,
,|,|,,,0,,
,-,-,,৹,1,,
,প,p,,''আ,1,,
,ম,m,,মার্'',1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,স,s,,র,1,,
,-দ,-D,,৹,1,,
,দ,D,,বি,1,,
,|,|,,,0,,
,-,-,,র্,1,,
,দ,D,,কি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,^দপ,^D+p,,র,1,,
,-,-,,ণ্,1,,
,প,p,,নে,1,,
,|,|,,,0,,
,-দ,-D,,য়্,1,,
,ম,m,,যে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
