misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,ঋ,R,,ম,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,{ম,m,,র,1,,
,ম,m,,ণ,1,,
,ম,m,,রে,1,,
,প,p,,তুঁ‍,1,,
,|,|,,,0,,
,প,p,,হুঁ,1,,
,-দপ,-D+p,,৹ ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,-দণ,-D+N,,৹ ৹,2,,
,⌶,⌶,,,0,,
,দপ,D+p,,ম ৹,2,,
,^মজ্ঞ,^m+G,,ম,1,,
,-,-,,৹,1,,
,-ঋ,-R,,৹,1,,
,|,|,,,0,,
,-সণ.,-s+N.,,৹ ৹,2,,
,-স,-s,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,সঋ,s+R,,শ্যা ৹,2,,
,-জ্ঞম,-G+m,,৹ ৹,2,,
,জ্ঞ,G,,ম,1,,
,ঋ,R,,স,1,,
,|,|,,,0,,
,স,s,,মা,1,,
,-,-,,৹,1,,
,-,-,,ন্,1,,
,(ঋ)},R,,ম,1,,
,⌶,⌶,,,0,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,{স,s,,মে,1,,
,-,-,,৹,1,,
,স,s,,ঘ,1,,
,স,s,,ব,1,,
,|,|,,,0,,
,স,s,,র,1,,
,স,s,,ণ,1,,
,স,s,,তু,1,,
,সর,s+r,,ঝ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,জ্ঞ,G,,মে,1,,
,-,-,,৹,1,,
,জ্ঞ,G,,ঘ,1,,
,জ্ঞ,G,,জ,1,,
,|,|,,,0,,
,^জ্ঞম,^G+m,,টা,1,,
,-,-,,৹,1,,
,ম,m,,জূ,1,,
,ম,m,,ট,1,,
,⌶,⌶,,,0,,
,মপ,m+p,,র ৹,2,,
,-ম,-m,,ক্,1,,
,জ্ঞর,G+r,,ত ৹,2,,
,জ্ঞ,G,,ক,1,,
,|,|,,,0,,
,র,r,,ম,1,,
,জ্ঞ,G,,ল,1,,
,র,r,,ক,1,,
,জ্ঞ,G,,র,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,সঋ,s+R,,র ৹,2,,
,-জ্ঞম,-G+m,,৹ ক্,2,,
,জ্ঞ,G,,ত,1,,
,জ্ঞ,G,,অ,1,,
,|,|,,,0,,
,ঋ,R,,ধ,1,,
,ঋ,R,,র,1,,
,স,s,,পু,1,,
,স},s,,ট,1,,
,⌶,⌶,,,0,,
,স,s,,তা,1,,
,-দ,-D,,৹,1,,
,দ,D,,প,1,,
,দপ,D+p,,বি ৹,2,,
,|,|,,,0,,
,প,p,,মো,1,,
,-,-,,৹,1,,
,প,p,,চ,1,,
,প,p,,ন,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,দ,D,,ক,1,,
,ণ,N,,রু,1,,
,প,p,,ণ,1,,
,দণদ,D+N+D,,কো ৹ ৹,3,,
,|,|,,,0,,
,-,-,,৹,1,,
,প,p,,র,1,,
,ম,m,,ত,1,,
,ম,m,,ব,1,,
,⌶,⌶,,,0,,
,মপম,m+p+m,,মৃ ৹ ৹,3,,
,-,-,,ৎ,1,,
,জ্ঞ,G,,তু,1,,
,জ্ঞঋ,G+R,,অ ৹,2,,
,|,|,,,0,,
,স,s,,মৃ,1,,
,ঋ,R,,ত,1,,
,জ্ঞ,G,,ক,1,,
,ম,m,,রে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,^জ্ঞঋ:,^G+R,,দা,1,,
,-জ্ঞ:,-G,,৹,1,,
,-স,-s,,৹,1,,
,-,-,,ন্,1,,
,|,|,,,0,,
,ঋ,R,,তুঁ,1,,
,^ঋপ,^R+p,,হুঁ,1,,
