misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,ম,m,,য,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
[প,ম,m,,দি,1,,
-,-,-,,৹,1,,
-ধপ],-,-,,৹,1,,
,|,|,,,0,,
,মপম,m+p+m,,আ ৹ ৹,3,,
,-,-,,৹,1,,
,-গ,-g,,৹,1,,
,|,|,,,0,,
,র,r,,সে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,র,r,,ত,1,,
,র,r,,বে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,কে,1,,
,প,p,,ন,1,,
,-ধপ,-d+p,,৹ ৹,2,,
,|,|,,,0,,
,মপম,m+p+m,,যে ৹ ৹,3,,
,-,-,,৹,1,,
,গ,g,,তে,1,,
,|,|,,,0,,
,^গর,^g+r,,চা,1,,
,-,-,,৹,1,,
,-গ,-g,,৹,1,,
,|,|,,,0,,
,-র,-r,,৹,1,,
,-প,-p,,য়্,1,,
,ম,m,,য,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,^গম,^g+m,,দি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,আ,1,,
,-,-,,৹,1,,
,-গমগ,-g+m+g,,৹ ৹ ৹,3,,
,|,|,,,0,,
,র,r,,সে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
|,-,-,,৹,1,,
,-গর,-g+r,,৹ ৹,2,,
,স,s,,দে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,র,r,,খা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,দি,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,য়ে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,স',s',,ত,1,,
,স',s',,বে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,স':,s',,কে,1,,
,-ন:,-n,,৹,1,,
,র',r',,ন,1,,
,|,|,,,0,,
,স'র'স',s'+r'+s',,গো ৹ ৹,3,,
,-,-,,৹,1,,
,ণ,N,,লু,1,,
,|,|,,,0,,
,ধ:,d,,কা,1,,
,-ণ:,-N,,৹,1,,
,-পধ,-p+d,,৹ ৹,2,,
,|,|,,,0,,
,-ণ,-N,,৹,1,,
,-,-,,য়্,1,,
,ধ,d,,"য",1,,
,⌶[]⌶,⌶[+]+⌶,,,2,,CHECK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,স,s,,চে,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,র,r,,য়ে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,থা,1,,
,-,-,,৹,1,,
,ম,m,,কে,1,,
,|,|,,,0,,
,প,p,,ফু,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ধপ,-d+p,,৹ ল্,2,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,ম,m,,হৃ,1,,
,প,p,,দ,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,নধ,n+d,,য় ৹,2,,
,-ন,-n,,৹,1,,
,ন,n,,আ,1,,
,|,|,,,0,,
,স',s',,কু,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
