misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,^সঋ,^s+R,,তু,1,,
,^সণ.,^s+N.,,মি,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{স,s,,যে,1,,
,-,-,,৹,1,,
,^সদ:,^s+D,,য়ো,1,,
,-প:,-p,,৹,1,,
,|,|,,,0,,
,^মজ্ঞ,^m+G,,না,1,,
,-ঋ,-R,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,সঋ,s+R,,এ ৹,2,,
,-জ্ঞমজ্ঞ,-G+m+G,,৹ ৹ ৹,3,,
,-ঋজ্ঞ,-R+G,,৹ ৹,2,,
,ঋ,R,,খ,1,,
,|,|,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,(স,s,,নি,1,,
,-,-,,৹,1,,
,সঋ,s+R,,তু ৹,2,,
,সণ.)},s+N.,,মি ৹,2,,
,|,|,,,0,,
,স,s,,নি,1,,
|,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,এ,1,,
,সণ.,s+N.,,খ ৹,2,,
,স,s,,নো,1,,
,-দ,-D,,৹,1,,
,|,|,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,আ,1,,
,-,-,,৹,1,,
,প,p,,ছে,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,প,p,,র,1,,
,-^মপ,-^m+p,,৹,1,,
,^ণদ:,^N+D,,জ,1,,
,-প:,-p,,৹,1,,
,|,|,,,0,,
,^মজ্ঞ,^m+G,,নী,1,,
,-,-,,৹,1,,
,ম,m,,"তু,1,,
,মঋ,m+R,,মি ৹ ",2,,CHECK
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,দ.,D.,,প,1,,
,ণ.,N.,,থ,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ণ.,N.,,বি,1,,
,স,s,,জ,1,,
,স,s,,ন,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,তি,1,,
,র,r,,মি,1,,
,জ্ঞ,G,,র,1,,
,-রজ্ঞম,-r+G+m,,৹ ৹ ৹,3,,
,|,|,,,0,,
,জ্ঞ,G,,স,1,,
,ঋ,R,,ঘ,1,,
,স,s,,ন,1,,
,-ঋস,-R+s,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-ণ.,-N.,,৹,1,,
,-স,-s,,৹,1,,
,^ণ.দ.,^N.+D.,,প,1,,
,ণ.,N.,,থ,1,,
,|,|,,,0,,
,ণ.,N.,,বি,1,,
,স,s,,জ,1,,
,স,s,,ন,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,তি,1,,
,র,r,,মি,1,,
,জ্ঞ,G,,র,1,,
,-রজ্ঞম,-r+G+m,,৹ ৹ ৹,3,,
,|,|,,,0,,
,জ্ঞ,G,,স,1,,
,ঋ,R,,ঘ,1,,
,স,s,,ন,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,{^ণ.দ,^N.+D,,কা,1,,
,-,-,,৹,1,,
,ণ.,N.,,ন,1,,
,স,s,,ন,1,,
,|,|,,,0,,
,^ণ.দ.,^N.+D.,,ক,1,,
,-,-,,ণ্,1,,
