misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,স,s,,এ,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
,র,r,,বা,1,,
,-ম,-m,,৹,1,,
,-,-,,র্,1,,
,গ,g,,বু,1,,
,|,|,,,0,,
,র,r,,ঝি,1,,
,-,-,,৹,1,,
,র,r,,ভো,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,র,r,,লা,1,,
,-গ,-g,,৹,1,,
,-ম,-m,,র্,1,,
,মগ,m+g,,বে ৹,2,,
,|,|,,,0,,
,পম,p+m,,লা ৹,2,,
,-গ,-g,,৹,1,,
,রগ,r+g,,হ ৹,2,,
,-মগ,-m+g,,৹ ৹,2,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,র,r,,ল,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স',s',,ক্ষ,1,,
,র',r',,তি,1,,
,স',s',,কী,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ণ,N,,তা,1,,
,-,-,,৹,1,,
,^স'ণ:,^s'+N,,হে,1,,
,-ধ:,-d,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,,য,1,,
,ধ,d,,দি,1,,
,প,p,,বা,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,তু,1,,
,-,-,,৹,1,,
,ম,m,,মি,1,,
,-গ,-g,,৹,1,,
,⌶,⌶,,,0,,
,রগ,r+g,,ভো ৹,2,,
,-মগ,-m+g,,৹ ৹,2,,
,র,r,,লো,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,স,s,,"এ,1,,
,-,-,,৹ ",1,,CHECK
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶⌶,⌶⌶,,,0,,
[র',{ন,n,,যা,1,,
-স',-,-,,৹,1,,
স',ন,n,,বা,1,,
-ন],-,-,,র্,1,,
,|,|,,,0,,
,ন,n,,রা,1,,
,-,-,,৹,1,,
,ন,n,BEGIN,তি,1,,
,-স',-s',END,৹,1,,
,⌶,⌶,,,0,,
,স',s',,ভ,1,,
,স',s',,রি,1,,
,স',s',,ল,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র'স',r'+s',,গা ৹,2,,
,-ন,-n,,৹,1,,
,স',s',,নে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,,,,,0,,
,,,,,0,,
,⌶,⌶,,,0,,
,প,p,BEGIN,সে,1,,
,-স',-s',END,৹,1,,
,-,-,,ই,1,,
,স',s',,ক,1,,
,|,|,,,0,,
,স',s',,থা,1,,
,-,-,,৹,1,,
,স',s',,টি,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,ন,n,,র,1,,
,স',s',,হি,1,,
,নস',n+s',,ল ৹,2,,
,-র',-r',,৹,1,,
,|,|,,,0,,
,র',r',,প্রা,1,,
,-,-,,৹,1,,
,র',r',BEGIN,ণে,1,,
,(-জ্ঞ')},-G',END,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,র',r',,ক্ষ,1,,
,ম',m',,ণে,1,,
,জ্ঞ',G',,ক,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,র',r',,ত,1,,
,-,-,,৹,1,,
,স',s',,রে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,স',s',,আ,1,,
,র',r',,মা,1,,
,স',s',,র,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ণ,N,,পা,1,,
,-,-,,৹,1,,
,ণ,N,,নে,1,,
,-ধ,-d,,৹,1,,
