misc,onote,note,meed,words,noteCount,slurOK,countOK
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,স,s,,প্রা,1,,
,|,|,,,0,,
,^পম,^p+m,,ণে,1,,
,প,p,,গা,1,,
,j-,j+-,,ন্,2,,CHECK
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,^পস',^p+s',,না,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-ধ,-d,,৹,1,,
,-প,-p,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-ম,-m,,৹,1,,
,-গ,-g,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,-ম,-m,,৹,1,,
,-র,-r,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
|,-,-,,ই,1,,
,র,r,,প্রা,1,,
,|,|,,,0,,
,^পম,^p+m,,ণে,1,,
,প,p,,গা,1,,
,-,-,,ন্,1,,
,⌶,⌶,,,0,,
,^পম,^p+m,,না,1,,
,-ণ,-N,,ই,1,,
,ণ,N,,মি,1,,
,|,|,,,0,,
,ধ,d,,ছে,1,,
,প,p,,তা,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,ফি,1,,
,প,p,,রি,1,,
,ধ,d,,৹,1,CHECK,
,|,|,,,0,,
,^ধপ,^d+p,,নু,1,,
,স,s,,যে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,^সণ,^s+N,,বাঁ,1,,
,|,|,,,0,,
,^ণধ,^N+d,,শি,1,,
,প,p,,তে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^পম,^p+m,,সে,1,,
,গ,g,,গা,1,,
,-^মগ,-^m+g,,ন্,1,,
,|,|,,,0,,
,^গর,^g+r,,খুঁ,1,,
,স,s,,জে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,স,s,,প্রে,1,,
,|,|,,,0,,
,স,s,,মে,1,,
,স,s,,রে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ন.স,^n.+s,,বি,1,,
,স,s,,দা,1,,
,-ন.র,-n.+r,,৹ য়্,2,,
,|,|,,,0,,
,র,r,,ক',1,,
,র,r,,রে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,^গর,^g+r,,দে,1,,
,গ,g,,শা,1,,
,-র,-r,,ন্,1,,
,|,|,,,0,,
,গ,g,,ত,1,,
,গ,g,,রে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,ম,m,,বে,1,,
,|,|,,,0,,
,^মপ,^m+p,,লা,1,,
,প,p,,যা,1,,
,-,-,,য়্,1,,
,⌶,⌶,,,0,,
,প,p,,কা,1,,
,প,p,,রে,1,,
,-হ্ম,-M,,৹,1,,
,|,|,,,0,,
,প,p,,পূ,1,,
,ধ,d,,জে,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,-ণ,-N,,৹,1,,
,^ণধ,^N+d,,"প্রা,1,,
,|,|,,,0,,
,ধপ,d+p,,ণে ৹,2,,
,প,p,,গা,1,,
,-,-,,ন্",1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,প,p,,ব,1,,
,|,|,,,0,,
,প,p,,নে,1,,
,নধ,n+d,,তো ৹,2,,
,-ন,-n,,র্,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,^নস',^n+s',,লা,1,,
,স',s',,গা,1,,
,-,-,,স্,1,,
