misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
,র,r,,দি,1,,
,র,r,,ব,1,,
,র,r,,স,1,,
,|,|,,,0,,
,র,r,,র,1,,
,র,r,,জ,1,,
,রজ্ঞ,r+G,,নী ৹,2,,
,|,|,,,0,,
,রজ্ঞম,r+G+m,,আ ৹ ৹,3,,
,ম,m,,মি,1,,
,জ্ঞ,G,,যে,1,,
,|,|,,,0,,
,রস,r+s,,ন ৹,2,,
,^সর,^s+r,,কা,1,,
,-সরস,-s+r+s,,৹ ৹ র্,3,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন.,n.,,আ ৹,1,,CHECK
,ন.,n.,,শা,1,,
,-স,-s,,য়্,1,,
,|,|,,,0,,
,র,r,,আ,1,,
,^রপ,^r+p,,শা,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,ম,m,,থা,1,,
,-জ্ঞমজ্ঞ,-G+m+G,,৹ ৹ ৹,3,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,স,s,,কি,1,,
,-,-,,৹,1,,
|,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন,n,,দি,1,,
,স',s',,ব,1,,
,ন,n,,স,1,,
,|,|,,,0,,
,স',s',,র,1,,
,নস'র',n+s'+r',,জ ৹ ৹,3,,
,স'ণ,s'+N,,নী ৹,2,,
,|,|,,,0,,
,ধণস',d+N+s',,আ ৹ ৹,3,,
,ণ,N,,মি,1,,
,ধ:ণধ:,d+N+d,,যে ৹ ৹,3,,
,|,|,,,0,,
,পধ,p+d,,ন ৹,2,,
,^মপ,^m+p,,কা,1,,
,-^মজ্ঞরজ্ঞ,-^m+G+r+G,,৹ ৹ র্,3,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,রস,r+s,,আ ৹,2,,
,ন.,n.,,শা,1,,
,-স,-s,,য়্,1,,
,|,|,,,0,,
,র,r,,আ,1,,
,^রপ,^r+p,,শা,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,ম,m,,থা,1,,
,-জ্ঞমজ্ঞ,-G+m+G,,৹ ৹ ৹,3,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,স,s,,কি,1,,
,গ,g,,তা,1,,
,-ম,-m,,ই,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,চ,1,,
,প,p,,ম,1,,
,প,p,,কি,1,,
,|,|,,,0,,
,প,p,,ত,1,,
,প,p,,ম,1,,
,প,p,,ন,1,,
,|,|,,,0,,
,প,p,,চ,1,,
,ধ,d,,কি,1,,
,ণ,N,,ত,1,,
,|,|,,,0,,
,স',s',,শ্র,1,,
,নস'র',n+s'+r',,ব ৹ ৹,3,,
,স'ণধ,s'+N+d,,ণ ৹ ৹,3,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ধণস',d+N+s',,তৃ ৹ ৹,3,,
,ণধ,N+d,,ষি ৹,2,,
,পধ,p+d,,ত ৹,2,,
,|,|,,,0,,
,ম,m,,আ,1,,
,গমপ,g+m+p,,কু ৹ ৹,3,,
,মজ্ঞ,m+G,,ল ৹,2,,
,|,|,,,0,,
,রজ্ঞম,r+G+m,,আঁ ৹ ৹,3,,
,-জ্ঞ,-G,,৹,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,স,s,,খি,1,,
,-ন.স,-n.+s,,৹ ৹,2,,
,-রজ্ঞ,-r+G,,৹ ৹,2,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{^পন,^p+n,,চ,1,,
,-,-,,ন্,1,,
,ন,n,,চ,1,,
,|,|,,,0,,
,ন,n,,ল,1,,
,নধ,n+d,,হ ৹,2,,
,ন,n,,য়ে,1,,
,|,|,,,0,,
,স',s',,ঘু,1,,
,নস'র',n+s'+r',,রি ৹ ৹,3,,
,স',s',,য়ে,1,,
,|,|,,,0,,
,ন,n,,বে,1,,
,স',s',,ড়া,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন,n,,স,1,,
,স'নর',s'+n+r',,দা ৹ ৹,3,,
,স',s',,ম,1,,
,|,|,,,0,,
,ণধ,N+d,,নে ৹,2,,
,প,p,,হ,1,,
,-ধ,-d,,য়্,1,,
,|,|,,,0,,
,ণ,N,,য,1,,
,ধণর',d+N+r',,দি ৹ ৹,3,,
,স',s',,দে,1,,
,|,|,,,0,,
,ণধ,N+d,,খা ৹,2,,
,প,p,,পা,1,,
,-},-,,ই,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন,n,,কে,1,,
,ন,n,,আ,1,,
,ন,n,,সি,1,,
,|,|,,,0,,
,ন,n,,ছে,1,,
,স',s',,ব,1,,
,স',s',,লে,1,,
,|,|,,,0,,
,গ,g,,চ,1,,
,ম,m,,ম,1,,
,প,p,,কি,1,,
,|,|,,,0,,
,ধণ,d+N,,য়ে ৹,2,,
,ধস',d+s',,চা ৹,2,,
,-ণস'ণধ,-N+s'+N+d,,৹ ৹ ৹ ই,4,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,কা,1,,
,ধ,d,,ন,1,,
,প,p,,নে,1,,
,|,|,,,0,,
,ম,m,,ডা,1,,
,প,p,,কি,1,,
,মজ্ঞ,m+G,,লে ৹,2,,
,|,|,,,0,,
,রজ্ঞম,r+G+m,,পা ৹ ৹,3,,
,-জ্ঞ,-G,,৹,1,,
,-র,-r,,৹,1,,
,|,|,,,0,,
,স,s,,খি,1,,
,-ন.স,-n.+s,,৹ ৹,2,,
,-রজ্ঞ,-r+G,,৹ ৹,2,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,ম,m,,জা,1,,
,প,p,,গ,1,,
,প,p,,র,1,,
,|,|,,,0,,
,প,p,,ণে,1,,
,পধণ,p+d+N,,তা ৹ ৹,3,,
,ণধ,N+d,,রে ৹,2,,
,|,|,,,0,,
,প,p,,না,1,,
,ধ,d,,দে,1,,
,প,p,,খি,1,,
,|,|,,,0,,
,ম,m,,তে,1,,
,ম,m,,পা,1,,
,-,-,,ই,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,থা,1,,
,প,p,,কি,1,,
,ম,m,,স্ব,1,,
,|,|,,,0,,
,জ্ঞ,G,,প,1,,
,র,r,,নে,1,,
,স,s,,র,1,,
,|,|,,,0,,
,ন.সর,n.+s+r,,আ ৹ ৹,3,,
,-জ্ঞ,-G,,৹,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,^সর,^s+r,,শে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^রজ্ঞ,^r+G,,ঘু,1,,
