misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
2',^ণদ,^N+D,,কী,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,দ,D,,দি,1,,
,|,|,,,0,,
3,প,p,,ব,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-দপ,-D+p,,৹ ৹,2,,
,|,|,,,0,,
0,-ম,-m,,৹,1,,
,-প,-p,,৹,1,,
,-জ্ঞ,-G,,৹,1,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
1,-জ্ঞম,-G+m,,৹ ৹,2,,
|,-প,-p,,৹,1,,
,-:,-,,৹,1,,
,ম:,m,,তো,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,মা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,য়্,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,প,p,,ন,1,,
,পম,p+m,,য় ৹,2,,
,প,p,,নে,1,,
,|,|,,,0,,
,^ণদ,^N+D,,তে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,প,p,,অ,1,,
,|,|,,,0,,
,-দপ,-D+p,,৹ ৹,2,,
,-মপ,-m+p,,৹ ৹,2,,
,-দণ,-D+N,,৹ শ্,2,,
,দপ,D+p,,শ্রু ৹,2,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^মজ্ঞ,^m+G,,ধা,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ঋ,-R,,৹,1,,
,|,|,,,0,,
,-স,-s,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,সর,s+r,,শো ৹,2,,
,জ্ঞ,G,,কে,1,,
,র,r,,হি,1,,
,|,|,,,0,,
,জ্ঞ,G,,য়া,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,-,-,,৹,1,,
,ম,m,,জ,1,,
,প,p,,র,1,,
,প,p,,জ,1,,
,|,|,,,0,,
,পদ,p+D,,র ৹,2,,
,-ণ,-N,,৹,1,,
,-,-,,৹,1,,
,-দপ,-D+p,,৹ ৹,2,,
,|,|,,,0,,
,পদ,p+D,,হে ৹,2,,
,-ণদ,-N+D,,৹ ৹,2,,
,-পদ,-p+D,,৹ ৹,2,,
,-পম,-p+m,,৹ ৹,2,,
,|,|,,,0,,
,-জ্ঞ,-G,,৹,1,,
,-ম,-m,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶⌶,⌶⌶,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,,,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,দ,D,,দি,1,,
,দ,D,,য়ে,1,,
,ণ,N,,যা,1,,
,ণ,N,,ব,1,,
,|,|,,,0,,
,স',s',,হে,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ণদ,-N+D,,৹ ৹,2,,
,|,|,,,0,,
,ণ,N,,তো,1,,
,স',s',,মা,1,,
,স'ঋ',s'+R',,রি ৹,2,,
,-জ্ঞ',-G',,৹,1,,
,|,|,,,0,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-ঋ',-R',,৹,1,,
,-স',-s',,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ণ,N,,প,1,,
,স',s',,দ,1,,
,-ণস',-N+s',,৹ ৹,2,,
,-ঋ'জ্ঞ',-R'+G',,৹ ৹,2,,
,|,|,,,0,,
,ঋ',R',,ত,1,,
,স',s',,লে,1,,
,-,-,,৹,1,,
,-ণদ,-N+D,,৹ ৹,2,,
,|,|,,,0,,
,পদ,p+D,,আ ৹,2,,
,-পণ,-p+N,,৹ ৹,2,,
,দ,D,,কু,1,,
,দ,D,,ল,1,,
,|,|,,,0,,
,প,p,,এ,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,হৃ,1,,
,প,p,,দ,1,,
,পদ,p+D,,য়ে ৹,2,,
,-প,-p,,৹,1,,
,|,|,,,0,,
,-ণ,-N,,৹,1,,
,-,-,,৹,1,,
,-,-,,৹,1,,
,দপ,D+p,,র ৹,2,,
,|,|,,,0,,
,পদ,p+D,,ভা ৹,2,,
,-ণদ,-N+D,,৹ ৹,2,,
,-পদ,-p+D,,৹ ৹,2,,
,-পম,-p+m,,৹ ৹,2,,
,|,|,,,0,,
,-জ্ঞ,-G,,৹,1,,
,-ম,-m,,৹,1,,
,-,-,,৹,1,,
,-,-,,র্,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
