misc,onote,note,meed,words,noteCount,slurOK,countOK
,⌶⌶,⌶⌶,,,0,,
1',স,s,,তু,1,,
,স,s,,মি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
2,র,r,,ব,1,,
,-প,-p,,ন্,1,,
,প,p,,ধু,1,,
,|,|,,,0,,
0,ম,m,,তু,1,,
,মর,m+r,,মি ৹,2,,
,-^মজ্ঞ,-^m+G,,৹,1,,
,|,|,,,0,,
3,র,r,,না,1,,
,-স,-s,,৹,1,,
,র,r,,থ,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,^ন.স,^n.+s,,নি,1,,
,ন.,n.,,শি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,স,s,,দি,1,,
,-র,-r,,৹,1,,
,র,r,,ন,1,,
,|,|,,,0,,
,র,r,,তু,1,,
,ম,m,,মি,1,,
,জ্ঞ,G,,আ,1,,
,|,|,,,0,,
,র,r,,মা,1,,
,-,-,,৹,1,,
|,স,s,,র,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,তু,1,,
,ম,m,,মি,1,,
,-,-,,৹,1,,
,|,|,,,0,,
,ম,m,,সু,1,,
,-,-,,৹,1,,
,ম,m,,খ,1,,
,|,|,,,0,,
,ম,m,,তু,1,,
,মগ,m+g,,মি ৹,2,,
,-ম,-m,,৹,1,,
,|,|,,,0,,
,প,p,,শা,1,,
,-,-,,ন্,1,,
,প,p,,তি,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ম,m,,তু,1,,
,মগ,m+g,,মি ৹,2,,
,-^মজ্ঞ,-^m+G,,৹,1,,
,|,|,,,0,,
,র,r,,হে,1,,
,-স,-s,,৹,1,,
,র,r,,অ,1,,
,|,|,,,0,,
,র,r,,মৃ,1,,
,ম,m,,ত,1,,
,জ্ঞ,G,,পা,1,,
,|,|,,,0,,
,র,r,,থা,1,,
,-,-,,৹,1,,
,স,s,,র,1,,
,⌶⌶,⌶⌶,,,0,,
,⌶⌶,⌶⌶,,,0,,
,{ম,m,,তু,1,,
,প,p,,মি,1,,
,-,-,,ই,1,,
,|,|,,,0,,
,ন,n,,তো,1,,
,-,-,,৹,1,,
,স',s',,আ,1,,
,|,|,,,0,,
,র',r',,ন,1,,
,-,-,,ন্,1,,
,স',s',,দ,1,,
,|,|,,,0,,
,স'ন,s'+n,,লো ৹,2,,
,-স',-s',,৹,1,,
,স',s',,ক,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,ন,n,,জু,1,,
,স',s',,ড়া,1,,
,-,-,,ও,1,,
,|,|,,,0,,
,র',r',,প্রা,1,,
,-,-,,৹,1,,
,স',s',,ণ,1,,
,|,|,,,0,,
,র',r',,না,1,,
,-স',-s',,৹,1,,
,ণ,N,,শো,1,,
,|,|,,,0,,
,ধ,d,,শো,1,,
,-ণ,-N,,৹,1,,
,ধ},d,,ক,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,তা,1,,
,-,-,,৹,1,,
,প,p,,প,1,,
,|,|,,,0,,
,প,p,,হ,1,,
,প,p,,র,1,,
,প,p,,ণ,1,,
,|,|,,,0,,
,প,p,,তো,1,,
,ধ,d,,মা,1,,
,ণ,N,,র,1,,
,|,|,,,0,,
,স',s',,চ,1,,
,ণ,N,,র,1,,
,ধ,d,,ণ,1,,
,⌶,⌶,,,0,,
,⌶,⌶,,,0,,
,প,p,,অ,1,,
,ধ,d,,সী,1,,
,প,p,,ম,1,,
,|,|,,,0,,
,ম,m,,শ,1,,
,প,p,,র,1,,
,ম,m,,ণ,1,,
,|,|,,,0,,
,র,r,,দী,1,,
,ম,m,,ন,1,,
,জ্ঞ,G,,জ,1,,
,|,|,,,0,,
,র,r,,না,1,,
,-,-,,৹,1,,
,স,s,,র,1,,
,⌶⌶⌶⌶,⌶⌶⌶⌶,,,0,,
